voltage,length,id,substations,sh_lines,idx
380.0,31.64054151865208,"w158253669_380kV,w24605412,w26294854_380kV,w29987229_380kV,w29987426_380kV,w386594905_380kV","['ElmTerm_0348', 'ElmTerm_0319']","LINESTRING (8.701609100000001 51.7377798, 8.701371699999999 51.7412406, 8.701422000000001 51.7441764, 8.7014266 51.7470816, 8.7013281 51.7514167, 8.7011734 51.7551958, 8.7001477 51.7580256, 8.7009813 51.7606806, 8.700851500000001 51.7639034, 8.700742 51.766612, 8.7007484 51.7697374, 8.7005078 51.7730935, 8.700388800000001 51.7756421, 8.699218500000001 51.7790417, 8.697905199999999 51.7814852, 8.696396999999999 51.7842446, 8.695020899999999 51.7868126, 8.693878399999999 51.7889635, 8.692124400000001 51.7921913, 8.692513099999999 51.7942284, 8.692867 51.7978313, 8.6931321 51.8006544, 8.693457800000001 51.8037236, 8.6937985 51.8074904, 8.6941483 51.8113242, 8.6925282 51.8147233, 8.6925282 51.8147233, 8.6911121 51.8174596, 8.689639 51.8204477, 8.688091999999999 51.8235663, 8.686684100000001 51.8264884, 8.6852926 51.8293124, 8.6839581 51.8319436, 8.6821731 51.835659, 8.680782499999999 51.837514, 8.6794422 51.839853, 8.6778999 51.8419004, 8.676065700000001 51.8438945, 8.6741422 51.845992, 8.671597500000001 51.8484288, 8.6691769 51.8507839, 8.6666454 51.8544299, 8.664254700000001 51.8577994, 8.662535399999999 51.8606736, 8.662227700000001 51.8632748, 8.661936799999999 51.8657361, 8.6603146 51.8682589, 8.658693100000001 51.8710122, 8.6567252 51.8742979, 8.6545735 51.8778048, 8.652388500000001 51.881427, 8.6502438 51.8849999, 8.647899799999999 51.8871066, 8.645513100000001 51.8892466, 8.6430363 51.8915574, 8.640516699999999 51.8937827, 8.640516699999999 51.8937827, 8.6373107 51.8950664, 8.634803 51.8983743, 8.632579700000001 51.9012934, 8.628526300000001 51.9038799, 8.626564699999999 51.9061875, 8.626564699999999 51.9061875, 8.6246569 51.9076631, 8.622624399999999 51.9092654, 8.619152700000001 51.9106105, 8.619152700000001 51.9106105, 8.617745599999999 51.9136631, 8.616218399999999 51.9166938, 8.617947600000001 51.9206884, 8.619255900000001 51.9239349, 8.6195851 51.9264065, 8.6164389 51.9299737, 8.6141173 51.932688, 8.614160200000001 51.9357266, 8.614951599999999 51.9379556, 8.6158017 51.9403454, 8.6166296 51.9427217, 8.6175625 51.9452446, 8.6181558 51.9469846, 8.619004199999999 51.9493891, 8.619751300000001 51.9514557, 8.620531700000001 51.9536555, 8.6213129 51.9558286, 8.6220865 51.9580456, 8.6244125 51.9602744, 8.6268463 51.9626051, 8.6290408 51.9647064, 8.631897500000001 51.9667564, 8.634719 51.968788, 8.6384559 51.9701343, 8.6434199 51.9719046, 8.645497499999999 51.9737195, 8.647882599999999 51.9758601, 8.650565199999999 51.9783147, 8.6547065 51.9813055, 8.6588574 51.9842845, 8.6578666 51.9867662, 8.6567165 51.9893836, 8.6576349 51.9923923, 8.6604467 51.9959152, 8.6604467 51.9959152, 8.6601401 51.9977383)",ElmLne_2929
220.0,7.237242167494922,"w24686695,w79174485","['ElmTerm_virtual_0226', 'ElmTerm_virtual_0284']","LINESTRING (6.8541911 51.0238524, 6.8575502 51.0217217, 6.8612461 51.0193676, 6.8645382 51.0172736, 6.8681534 51.0149618, 6.8717586 51.0126565, 6.875262 51.0104443, 6.8786193 51.0083089, 6.8814876 51.006545, 6.8814876 51.006545, 6.8864255 51.0082675, 6.8917874 51.0100816, 6.8956219 51.011973, 6.899848 51.0140304, 6.9040658 51.0160355, 6.9079294 51.0178615, 6.9115378 51.01963, 6.9152664 51.021413, 6.9181369 51.0235485, 6.9211161 51.0258096, 6.924018999999999 51.0279614, 6.9269239 51.0302304, 6.9302459 51.0327015)",ElmLne_2930
220.0,22.630151191360532,"w110379578_220kV,w110379579_220kV,w24803925,w24815712,w64887887_220kV,w77179258","['ElmTerm_0337', 'ElmTerm_virtual_0301']","LINESTRING (6.3284491 51.2416887, 6.3284573 51.2397359, 6.3283343 51.2375338, 6.3324559 51.2363989, 6.3366269 51.2352619, 6.3408594 51.2341083, 6.3448988 51.2329928, 6.3494511 51.2317301, 6.3518355 51.2287696, 6.3544233 51.2255469, 6.3570239 51.2223493, 6.359679 51.219097, 6.3622329 51.2159104, 6.3648105 51.2127188, 6.3716067 51.2124758, 6.3770462 51.2139175, 6.3819604 51.2152143, 6.3819604 51.2152143, 6.3869041 51.2165162, 6.3917281 51.2178354, 6.3969864 51.2191864, 6.4022914 51.2205841, 6.4075725 51.2219923, 6.4127711 51.2233657, 6.4181044 51.2247682, 6.422933 51.2260059, 6.422933 51.2260059, 6.4262365 51.2275898, 6.4301006 51.22941, 6.4337602 51.2310869, 6.4375562 51.2327783, 6.4375562 51.2327783, 6.4394465 51.2358998, 6.4415522 51.239246, 6.4415522 51.239246, 6.4435579 51.2423504, 6.4452968 51.2453515, 6.4473026 51.2485244, 6.4488881 51.2510513, 6.4526153 51.2530078, 6.4563438 51.2549754, 6.4601629 51.2569458, 6.4642309 51.2590912, 6.4684228 51.2612842, 6.4717635 51.2630495, 6.4751034 51.2647842, 6.4783985 51.2665114, 6.4787998 51.2690023, 6.4791613 51.2713959, 6.4795896 51.2741913, 6.4800895 51.2774116, 6.4805678 51.2804187, 6.4810683 51.2836044, 6.4815633 51.2867713, 6.4820921 51.2900476, 6.4826105 51.2933278, 6.483054 51.2961203, 6.4843583 51.2995455, 6.4855947 51.3029683, 6.4869729 51.3064305, 6.488307 51.3099359, 6.4920202 51.3111971, 6.4957429 51.3124741, 6.499537 51.3137736, 6.5038792 51.3152695, 6.5077742 51.3166227, 6.5117761 51.3179408, 6.5164235 51.319587, 6.5179185 51.3215549, 6.5179185 51.3215549, 6.5216822 51.3225561, 6.5227255 51.3224955)",ElmLne_2931
380.0,21.396499696807574,"w116050395,w24833555,w52436322,w59584539_380kV","['ElmTerm_0338', 'ElmTerm_0297']","LINESTRING (6.709716999999999 51.0071764, 6.7114659 51.0067667, 6.7147989 51.006058, 6.7161888 51.0057672, 6.7161888 51.0057672, 6.7196769 51.0050631, 6.7246101 51.0039161, 6.729419 51.0042754, 6.7348912 51.0047038, 6.7402667 51.0051321, 6.7457527 51.0055882, 6.7505201 51.0059889, 6.7561996 51.0064035, 6.7596128 51.006666, 6.7638966 51.0070115, 6.7680284 51.0073708, 6.7729064 51.007813, 6.7771902 51.0081584, 6.7812221 51.0084759, 6.7858407 51.0094988, 6.7907038 51.0105926, 6.793112199999999 51.0111282, 6.7951253 51.0115959, 6.7998911 51.0126586, 6.8043862 51.0135939, 6.8085623 51.0145042, 6.8135372 51.0156003, 6.8179612 51.01662, 6.8226298 51.0176189, 6.8270347 51.0186057, 6.831476 51.0195644, 6.8362112 51.0204783, 6.8405362 51.0214046, 6.8450544 51.0223309, 6.8489612 51.0231469, 6.8536964 51.0241341, 6.8536964 51.0241341, 6.8580431 51.02466, 6.8626929 51.0256269, 6.8667147 51.0264451, 6.8712642 51.0273916, 6.8753025 51.0282026, 6.8799607 51.0291802, 6.8845956 51.0301141, 6.8895917 51.0310551, 6.8932524 51.0318077, 6.8967835 51.0325593, 6.9011609 51.0305999, 6.9059691 51.0284086, 6.9107052 51.0283651, 6.9167952 51.0282225, 6.9234717 51.0281116, 6.9264859 51.0304496, 6.929806 51.0329039, 6.9334002 51.0355824, 6.9365866 51.0376198, 6.9394671 51.0395002, 6.9419476 51.040817, 6.9471747 51.0435369, 6.9499556 51.0449831, 6.9534232 51.0467855, 6.956865 51.0485877, 6.9601781 51.0502658, 6.9605128 51.0534653, 6.9609162 51.0565998, 6.9613454 51.0600093, 6.961704 51.0632444, 6.9600374 51.0651887, 6.9584889 51.0670588, 6.9584889 51.0670588, 6.9613032 51.0687055)",ElmLne_2932
220.0,3.1962016282989514,"w109195937,w24841789","['ElmTerm_virtual_0248', 'ElmTerm_0339']","LINESTRING (6.699487299999999 50.9749359, 6.6979869 50.9761593, 6.6979869 50.9761593, 6.6981254 50.9789987, 6.6983332 50.9820457, 6.6986332 50.9856468, 6.6989103 50.9889017, 6.6991642 50.9926644, 6.6994181 50.9964501, 6.6996489 50.9998204, 6.6998221 51.0031126, 6.6998336 51.0033321)",ElmLne_2933
380.0,9.262505096523912,"w24842042,w59584545","['ElmTerm_0338', 'ElmTerm_0762']","LINESTRING (6.7046417 51.006904, 6.7094013 51.0065008, 6.7143596 51.0054239, 6.7143596 51.0054239, 6.7191692 51.004358, 6.7246158 51.0031361, 6.7297894 51.0035781, 6.735483 51.004033, 6.7405916 51.004436, 6.7461812 51.004878, 6.7515628 51.0052679, 6.7562294 51.0057099, 6.7603009 51.0059816, 6.7642531 51.0033708, 6.7681421 51.0008085, 6.7717354 50.9984489, 6.775018 50.9963116, 6.7778342 50.9944418, 6.782834 50.9911531, 6.7852881 50.9895384, 6.788743 50.9872732, 6.7922358 50.9849917, 6.7937466 50.98227, 6.795291 50.9796134, 6.7966722 50.9772086, 6.7980994 50.9746715, 6.799656 50.9719285, 6.8033584 50.9708804, 6.806254 50.9700535)",ElmLne_2934
380.0,36.94754227874745,"w118436919,w118904273_380kV,w24960738,w42861708_380kV,w42861709_380kV","['ElmTerm_virtual_0260', 'ElmTerm_virtual_0232']","LINESTRING (7.4856142 51.9542595, 7.4898154 51.9519415, 7.4939027 51.9496862, 7.4977146 51.9476965, 7.5017782 51.9454278, 7.5061035 51.9430949, 7.5111986 51.9430277, 7.5161114 51.9429871, 7.5208417 51.942954, 7.52583 51.9429372, 7.5285831 51.9398671, 7.5306245 51.9376205, 7.5332019 51.9347352, 7.5354143 51.9322262, 7.5376267 51.9297857, 7.5389838 51.9267522, 7.5403295 51.9237871, 7.5419147 51.9203544, 7.5433403 51.9172182, 7.5450965 51.9134776, 7.5492249 51.9110827, 7.5531023 51.9090413, 7.5571737 51.9067034, 7.5612678 51.9043656, 7.5647347 51.9023698, 7.5696667 51.9025204, 7.5748232 51.9025955, 7.5797199 51.9027233, 7.5842531 51.9027861, 7.5899688 51.9028451, 7.5954293 51.9007048, 7.6003396 51.8986758, 7.6041812 51.8971441, 7.6041812 51.8971441, 7.6074221 51.8958393, 7.6122893 51.8968203, 7.6122893 51.8968203, 7.6147894 51.8943129, 7.6178899 51.8912477, 7.6205295 51.8886383, 7.6262144 51.8886545, 7.6309734 51.8886755, 7.6372691 51.8886873, 7.6389772 51.8886904, 7.6389772 51.8886904, 7.6427995 51.8887513, 7.6463693 51.8869416, 7.6493736 51.8854432, 7.6509926 51.8819487, 7.652353 51.8789069, 7.6548633 51.8766182, 7.6576171 51.874131, 7.6603098 51.87166, 7.6652988 51.8689482, 7.6652885 51.8644699, 7.6669772 51.8613505, 7.669109 51.8585292, 7.6711555 51.8558538, 7.6731876 51.8531832, 7.6742763 51.8504793, 7.6755731 51.8472921, 7.676661 51.8446117, 7.6777082 51.8420258, 7.6783857 51.839197, 7.6790321 51.8367035, 7.6796632 51.8340159, 7.6803275 51.8311991, 7.684260099999999 51.8284811, 7.6886869 51.8254941, 7.6925465 51.8227549, 7.6967629 51.8198547, 7.7006889 51.817111, 7.7048207 51.814289, 7.705450799999999 51.8104839, 7.7061295 51.806652, 7.7067675 51.8027091, 7.7074539 51.7987531, 7.708135 51.7948116, 7.7088241 51.7907053, 7.7094883 51.7867116, 7.7101699 51.7829862, 7.7155572 51.7820172, 7.7218313 51.7808881, 7.7266069 51.7800115, 7.7322697 51.7790161, 7.738011699999999 51.7779814, 7.7443258 51.77684, 7.7502148 51.7757764, 7.7546731 51.7749857, 7.7599762 51.7740227, 7.7653466 51.7730586, 7.7706581 51.772105, 7.7761374 51.77112, 7.7818926 51.7700769, 7.7871039 51.7691419, 7.7923876 51.7681587, 7.7972133 51.7673025, 7.8027934 51.7662932, 7.8080148 51.7653892, 7.8080148 51.7653892, 7.8125276 51.7631662, 7.817637 51.7606372, 7.822858 51.7580729, 7.8273978 51.7558408, 7.8314301 51.7538423)",ElmLne_2935
220.0,5.9387789193640055,"w105572022_220kV,w25032395_220kV,w25033248,w42920725,w42920998_220kV,w42921001_220kV","['ElmTerm_virtual_0271', 'ElmTerm_virtual_0441']","LINESTRING (7.1336977 51.5524223, 7.131632 51.5499088, 7.131632 51.5499088, 7.1289436 51.54718, 7.1341503 51.5441218, 7.1302333 51.5407425, 7.1272457 51.5382733, 7.1298056 51.5351685, 7.1322442 51.5321315, 7.1344869 51.528681, 7.1367619 51.5250955, 7.1367619 51.5250955, 7.1375237 51.5219863, 7.1375237 51.5219863, 7.1383206 51.518821, 7.1396284 51.5167392, 7.1416501 51.5134774, 7.1416501 51.5134774, 7.141775 51.5133188, 7.1418557 51.5131477, 7.1418557 51.5131477, 7.143358 51.5107613, 7.1450906 51.5079131, 7.1462924 51.5048313)",ElmLne_2936
380.0,13.276364399810792,"w25046738,w25046847_380kV,w73965404,w81234908_380kV","['ElmTerm_0345', 'ElmTerm_virtual_0303']","LINESTRING (6.8093695 51.2687271, 6.8109485 51.2701222, 6.807404 51.272427, 6.8068804 51.2743546, 6.8061989 51.2767829, 6.8054318 51.2794361, 6.8061019 51.2813739, 6.8053097 51.283659, 6.8053097 51.283659, 6.8053354 51.2859084, 6.805344 51.2877013, 6.8053907 51.289615, 6.8046116 51.2912787, 6.8033932 51.2930246, 6.8027348 51.2955593, 6.802030999999999 51.2996863, 6.8021908 51.3011817, 6.8029354 51.3025612, 6.804154 51.3047483, 6.802648 51.3064851, 6.8003536 51.3082391, 6.7986068 51.3098157, 6.7973524 51.3109681, 6.7945122 51.3123013, 6.7945122 51.3123013, 6.7961172 51.3140235, 6.7956505 51.3156633, 6.79501 51.3171511, 6.7942976 51.3199137, 6.7934799 51.3226674, 6.7927793 51.3252946, 6.7924513 51.3260617, 6.7924513 51.3260617, 6.7881729 51.3222263, 6.7843137 51.3186515, 6.7774827 51.3190426, 6.7702984 51.319451, 6.765586 51.319709, 6.762921 51.3198335, 6.7608141 51.3199361, 6.7583514 51.3222259, 6.755544 51.3248378, 6.7528557 51.3272895, 6.7501955 51.3297854, 6.747059399999999 51.3326212, 6.7443251 51.3352091, 6.7414165 51.3378716, 6.7384414 51.3406214, 6.7312098 51.3420036, 6.7250828 51.3432243)",ElmLne_2937
220.0,4.984524973070103,"w25088811,w25088919_220kV","['ElmTerm_0305', 'ElmTerm_virtual_0445']","LINESTRING (7.0373214 51.5990581, 7.0367043 51.5977652, 7.0373966 51.5974712, 7.0383259 51.5963657, 7.0360216 51.5949316, 7.0335415 51.5933505, 7.0330526 51.5916367, 7.0320205 51.5881484, 7.0313555 51.5858338, 7.0283474 51.5840722, 7.0266245 51.5830446, 7.0246778 51.5819642, 7.0224818 51.5805077, 7.0190999 51.5781946, 7.0159885 51.5760362, 7.0146042 51.5731135, 7.0146386 51.5703117, 7.0146844 51.5676034, 7.0160944 51.5669034, 7.0172974 51.5663062, 7.0199257 51.5649769, 7.0199257 51.5649769, 7.0199048 51.5615742)",ElmLne_2938
220.0,3.1874736823075116,"w25453423,w70807748_220kV","['ElmTerm_0435', 'ElmTerm_0342']","LINESTRING (6.9673 51.4908067, 6.96519 51.4893895, 6.9614989 51.4886018, 6.9564409 51.4911086, 6.9529305 51.4928775, 6.9502611 51.494844, 6.949317 51.4972219, 6.9474287 51.4983226, 6.9474287 51.4983226, 6.9436779 51.4993699, 6.9397812 51.4986432, 6.9355945 51.4983516, 6.9350262 51.498312, 6.9306456 51.4978752)",ElmLne_2939
380.0,20.381336025122305,"w118416317,w26565868","['ElmTerm_0357', 'ElmTerm_0353']","LINESTRING (6.5967979 50.9523015, 6.5977826 50.951632, 6.5989976 50.9508059, 6.5977809 50.9483641, 6.5989246 50.9461274, 6.6035488 50.9440406, 6.6075096 50.942238, 6.6116946 50.9403702, 6.6158399 50.9384744, 6.6162219 50.9350931, 6.6165518 50.9316076, 6.6168444 50.9285945, 6.617189 50.925538, 6.6174388 50.9223988, 6.6176389 50.9202153, 6.6179158 50.917659, 6.6211254 50.9145683, 6.6211254 50.9145683, 6.618923 50.9125729, 6.6158749 50.9099106, 6.6131154 50.9074898, 6.6101904 50.9049542, 6.607248999999999 50.9023955, 6.6044604 50.899977, 6.6013395 50.8973247, 6.5982729 50.89463, 6.5952862 50.891997, 6.5923859 50.889536, 6.5891378 50.8866669, 6.5864568 50.8836162, 6.5838444 50.8807283, 6.5814034 50.8780082, 6.5788687 50.8752863, 6.576505 50.8726332, 6.5740182 50.8699598, 6.5715569 50.8672113, 6.5691544 50.8644919, 6.5667971 50.861886, 6.561962 50.8620921, 6.5571054 50.8622651, 6.5514296 50.8624856, 6.5460976 50.8626511, 6.5406446 50.8628357, 6.5346078 50.8630343, 6.5291171 50.8632628, 6.5237118 50.8637579, 6.5183055 50.8643065, 6.5163761 50.8645087, 6.5137547 50.8647834, 6.5090307 50.8644902, 6.5038067 50.864172, 6.4992225 50.8638591, 6.4962852 50.8636725, 6.4944183 50.8635539, 6.4896252 50.8632421, 6.4846513 50.8629135, 6.4805617 50.8626222, 6.4760004 50.8623355, 6.4749335 50.8622685, 6.4697265 50.8619572, 6.4668116 50.8618012, 6.4629414 50.8628384, 6.4611164 50.8656125, 6.4601819 50.8678656, 6.4592522 50.870095, 6.4586281 50.8720763)",ElmLne_2940
380.0,20.24292645196282,"w26593933,w30281036_380kV,w80130019_380kV","['ElmTerm_0353', 'ElmTerm_virtual_0335']","LINESTRING (6.4580993 50.8720348, 6.4575386 50.8731253, 6.4544117 50.8732125, 6.4506449 50.8732804, 6.4506449 50.8732804, 6.4457825 50.8734307, 6.4411576 50.8736052, 6.4366685 50.8737652, 6.4320873 50.8739106, 6.4291834 50.8761601, 6.4288757 50.8763928, 6.4257414 50.8787634, 6.4230363 50.880848, 6.419858 50.8833558, 6.4166772 50.8858146, 6.4164656 50.8859908, 6.413225 50.8884686, 6.4101531 50.8908294, 6.4069149 50.8933182, 6.4034477 50.8960048, 6.3982846 50.8954859, 6.3929753 50.8950272, 6.388261 50.8944767, 6.3828656 50.8967009, 6.3781681 50.8986558, 6.3737237 50.9005169, 6.3693527 50.9023697, 6.3651257 50.9040461, 6.3609802 50.9057881, 6.3595312 50.905775, 6.3595312 50.905775, 6.3559123 50.9056879, 6.3519817 50.9055985, 6.3475751 50.9055137, 6.3432714 50.9054267, 6.3405089 50.9071051, 6.3364075 50.9096692, 6.3323342 50.9121371, 6.3286962 50.9142948, 6.3251339 50.9165249, 6.3216398 50.9185725, 6.3204641 50.9192358, 6.3178513 50.9208807, 6.3144705 50.9229569, 6.3118048 50.924594, 6.3104938 50.9272284, 6.3085682 50.9312929, 6.3058209 50.9342848, 6.3026688 50.9376009, 6.2963442 50.9377616, 6.2901977 50.9379137, 6.283986 50.938044, 6.2781406 50.9381428, 6.2735156 50.9382424, 6.2692488 50.9383531, 6.2637829 50.9389012, 6.2601553 50.939264, 6.2582466 50.9394621, 6.2525892 50.9400322, 6.2474384 50.9405547, 6.2421197 50.9410773, 6.2365646 50.9416371, 6.2309846 50.9422281, 6.2254357 50.9427755, 6.2193727 50.9433715)",ElmLne_2941
220.0,1.794657290857885,"w26611455,w312969948_220kV,w312969954_220kV","['ElmTerm_0320', 'ElmTerm_virtual_0274']","LINESTRING (8.658000599999999 52.0023226, 8.652779900000001 52.0035823, 8.652779900000001 52.0035823, 8.6474481 52.004881, 8.6474481 52.004881, 8.6423948 52.0060943, 8.638339500000001 52.0047103, 8.6341176 52.0032844)",ElmLne_2942
220.0,11.188616616572782,"w27799267,w31910523_220kV,w35236473,w35236478_220kV,w35236480,w37308788,w37308789_220kV,w37308796_220kV,w85083336","['ElmTerm_0358', 'ElmTerm_0365']","LINESTRING (7.0228895 50.9991213, 7.0222862 50.9989856, 7.0213679 50.998226, 7.0222752 50.996713, 7.0233227 50.9947848, 7.0245816 50.992519, 7.0258334 50.9902663, 7.0270922 50.9880166, 7.0280447 50.9856085, 7.0280447 50.9856085, 7.0290449 50.983865, 7.027988 50.9818611, 7.0269692 50.9800262, 7.0258266 50.9781655, 7.0258266 50.9781655, 7.028208 50.9757025, 7.0298274 50.9739631, 7.0322212 50.9723755, 7.0322212 50.9723755, 7.0326767 50.9705359, 7.0334656 50.9676699, 7.0340134 50.9653259, 7.0352752 50.9637428, 7.0362902 50.9617617, 7.037361 50.9596672, 7.0384089 50.9576114, 7.0394174 50.9556365, 7.0396833 50.953224, 7.0400227 50.9504959, 7.0400227 50.9504959, 7.0398575 50.9482209, 7.0398575 50.9482209, 7.0390202 50.9449929, 7.0405322 50.9424609, 7.0421154 50.9399217, 7.0447094 50.9378034, 7.0468415 50.935686, 7.049248 50.9334906, 7.0510847 50.9316032, 7.0529864 50.9297332, 7.0548992 50.9279136, 7.0548992 50.9279136, 7.0555608 50.9272463, 7.05618 50.9263523, 7.05618 50.9263523, 7.0557131 50.9244485, 7.0552134 50.922322, 7.0545732 50.919646, 7.0539107 50.9170198, 7.0541052 50.9154626, 7.0541052 50.9154626, 7.056239 50.9130296, 7.0537634 50.9108084, 7.051219 50.909037, 7.0487752 50.9073587)",ElmLne_2943
220.0,9.86303880640149,"w27871900,w28595143_220kV,w28871828_220kV,w36799562,w37533719,w37623141_220kV,w37623144","['ElmTerm_0298', 'ElmTerm_0358']","LINESTRING (6.9642951 51.0675742, 6.9652987 51.0657196, 6.9676718 51.0642225, 6.9699867 51.0604117, 6.9699867 51.0604117, 6.9726959 51.0589238, 6.9757118 51.0574124, 6.9786012 51.0559511, 6.9812408 51.0545456, 6.9812408 51.0545456, 6.9842308 51.0538508, 6.9871377 51.0542067, 6.9871377 51.0542067, 6.9919658 51.0540365, 6.9953155 51.0531795, 7.0002543 51.0518917, 7.0041613 51.0509116, 7.0070919 51.0501462, 7.0070919 51.0501462, 7.0119593 51.0476706, 7.0123156 51.0455301, 7.0127311 51.0429483, 7.0131992 51.040471, 7.0137296 51.0378825, 7.0141547 51.0353383, 7.0146306 51.0328189, 7.0147912 51.0308335, 7.0153736 51.0285514, 7.016977 51.0275172, 7.0171607 51.0247801, 7.0173306 51.0220702, 7.0178529 51.0192767, 7.0183854 51.0164661, 7.0188894 51.0137441, 7.0190887 51.0114732, 7.0190722 51.0087705, 7.0190413 51.0059455, 7.018958 51.0032194, 7.018958 51.0032194, 7.0197512 51.0011413, 7.0197512 51.0011413, 7.0207057 50.9994644, 7.0220907 50.9993005, 7.0226616 50.9994339)",ElmLne_2944
220.0,8.165168980535409,"w142938661,w28335202,w31309739_220kV,w31309740_220kV,w31311082_220kV,w31311084_220kV,w31311091_220kV","['ElmTerm_0303', 'ElmTerm_0304']","LINESTRING (7.1913997 50.7984915, 7.1881649 50.7972541, 7.1860101 50.7964359, 7.1823188 50.7966763, 7.1782099 50.7969379, 7.1752418 50.7971273, 7.1715933 50.7973766, 7.1681197 50.7976047, 7.1631801 50.7974822, 7.1631801 50.7974822, 7.1579536 50.7972777, 7.1518682 50.7970227, 7.1479072 50.7968136, 7.1479072 50.7968136, 7.1435273 50.7969921, 7.1435273 50.7969921, 7.1417746 50.7992036, 7.1401609 50.8011239, 7.1384443 50.8032286, 7.1361099 50.8060508, 7.1361099 50.8060508, 7.1329345 50.8081111, 7.1329345 50.8081111, 7.1292548 50.8097304, 7.1246147 50.811776, 7.1233917 50.8122807, 7.1196756 50.8138275, 7.1149065 50.8158398, 7.1101169 50.8178521, 7.1101169 50.8178521, 7.1079342 50.8193806, 7.1046295 50.8212407, 7.1013919 50.8230352, 7.0980377 50.8248884, 7.0960964 50.8259784)",ElmLne_2945
220.0,4.658436348674,"w284698723,w284698724,w28632137","['ElmTerm_virtual_0247', 'ElmTerm_0334']","LINESTRING (7.4533933 51.4128378, 7.4592899 51.4100919, 7.4616909 51.4118565, 7.464704 51.4133149, 7.4672513 51.4142004, 7.4697414 51.4150591, 7.4736469 51.4152193, 7.4776079 51.415385, 7.4812747 51.4152342, 7.4850202 51.4148839, 7.4889712 51.4147651, 7.4906922 51.4140982, 7.4938916 51.4128434, 7.4960552 51.4121092, 7.4960552 51.4121092, 7.496771 51.4116724, 7.496771 51.4116724, 7.4993056 51.4098322, 7.5018824 51.4079259, 7.5043517 51.40611, 7.5067171 51.4043684, 7.5084129 51.4031483)",ElmLne_2946
220.0,7.046432127519914,"w136891952_220kV,w29282824,w32515799,w44849990_220kV,w53542557_220kV","['ElmTerm_0361', 'ElmTerm_0844']","LINESTRING (7.2653194 51.5734234, 7.2653577 51.57399, 7.2661109 51.5739848, 7.2672989 51.5744964, 7.2695916 51.5771564, 7.2695916 51.5771564, 7.2716245 51.579619, 7.2716245 51.579619, 7.2772218 51.579974, 7.2826834 51.5803026, 7.2863897 51.5812769, 7.2906658 51.5824024, 7.2957992 51.5837305, 7.3018979 51.5837031, 7.3038897 51.5811421, 7.3091888 51.5786752, 7.3136864 51.5773264, 7.3183673 51.5759229, 7.3234542 51.5743762, 7.3285504 51.5728257, 7.334157 51.5716086, 7.338169 51.5698933, 7.3424517 51.5682738, 7.3424517 51.5682738, 7.3450735 51.5670775, 7.3489392 51.566092, 7.3489392 51.566092, 7.3501488 51.566789, 7.3498773 51.5670342)",ElmLne_2947
