voltage,name,idx,sh_terminals,trafos
380.0,added terminal voltage,ElmTerm_0785,"LINESTRING (9.205229814046644 49.04443925310762, 9.205016769938593 49.04442865037942, 9.204805777435237 49.04439694430489, 9.204598868515205 49.04434444023087, 9.204398035833394 49.0442716438003, 9.204205213530281 49.04417925608258, 9.204022258604635 49.04406816682194, 9.203850933029035 49.04393944586869, 9.203692886780471 49.04379433287599, 9.20354964194949 49.04363422536127, 9.203422578080881 49.04346066524743, 9.203312918887203 49.04327532401324, 9.20322172046307 49.0430799865961, 9.203149861113731 49.04287653420212, 9.203098032895971 49.04266692618908, 9.203066734952744 49.04245318119672, 9.203056268705824 49.04223735770616, 9.203066734952744 49.04202153421561, 9.203098032895971 49.04180778922326, 9.203149861113731 49.04159818121021, 9.20322172046307 49.04139472881623, 9.203312918887203 49.0411993913991, 9.203422578080881 49.0410140501649, 9.20354964194949 49.04084049005106, 9.203692886780471 49.04068038253634, 9.203850933029035 49.04053526954363, 9.204022258604635 49.04040654859039, 9.204205213530281 49.04029545932976, 9.204398035833394 49.04020307161204, 9.204598868515205 49.04013027518146, 9.204805777435237 49.04007777110744, 9.205016769938593 49.04004606503292, 9.205229814046644 49.04003546230471, 9.205442858026316 49.04004606503292, 9.205653850149474 49.04007777110744, 9.205860758452099 49.04013027518146, 9.206061590303019 49.04020307161204, 9.206254411593687 49.04029545932976, 9.206437365364245 49.04040654859039, 9.206608689686503 49.04053526954363, 9.206766734631628 49.04068038253634, 9.206909978159175 49.04084049005106, 9.207037040774441 49.0410140501649, 9.207146698813032 49.0411993913991, 9.20723789622472 49.04139472881623, 9.207309754743168 49.04159818121021, 9.20736158234352 49.04180778922326, 9.207392879906548 49.04202153421561, 9.207403346025092 49.04223735770616, 9.207392879906548 49.04245318119672, 9.20736158234352 49.04266692618908, 9.207309754743168 49.04287653420212, 9.20723789622472 49.0430799865961, 9.207146698813032 49.04327532401324, 9.207037040774441 49.04346066524743, 9.206909978159175 49.04363422536127, 9.206766734631628 49.04379433287599, 9.206608689686503 49.04393944586869, 9.206437365364245 49.04406816682194, 9.206254411593687 49.04417925608258, 9.206061590303019 49.0442716438003, 9.205860758452099 49.04434444023087, 9.205653850149474 49.04439694430489, 9.205442858026316 49.04442865037942, 9.205229814046644 49.04443925310762)",['ElmTr2_0027']
380.0,Umrichterwerk Neckarwestheim,ElmTerm_0058,"LINESTRING (9.177459711490654 49.03984949634626, 9.17726235510435 49.03983967513089, 9.177066899259692 49.03981030606844, 9.176875226307986 49.03976167199904, 9.176689182172154 49.03969424129537, 9.176510558569156 49.03960866335196, 9.17634107575441 49.0395057623312, 9.176182365954302 49.03938652922616, 9.176035957646402 49.03925211231682, 9.175903260838805 49.03910380611149, 9.175785553490368 49.03894303888002, 9.175683969202634 49.03877135889872, 9.175599486302056 49.03859041953967, 9.17553291841762 49.03840196334779, 9.175484906644673 49.03820780525925, 9.175455913370445 49.03800981512256, 9.175446217820692 49.03780989969099, 9.175455913370445 49.03760998425942, 9.175484906644673 49.03741199412273, 9.17553291841762 49.03721783603419, 9.175599486302056 49.03702937984232, 9.175683969202634 49.03684844048326, 9.175785553490368 49.03667676050197, 9.175903260838805 49.03651599327049, 9.176035957646402 49.03636768706517, 9.176182365954302 49.03623327015583, 9.17634107575441 49.03611403705079, 9.176510558569156 49.03601113603003, 9.176689182172154 49.03592555808662, 9.176875226307986 49.03585812738295, 9.177066899259692 49.03580949331355, 9.17726235510435 49.0357801242511, 9.177459711490654 49.03577030303574, 9.177657067767129 49.0357801242511, 9.177852523286521 49.03580949331355, 9.178044195710024 49.03585812738295, 9.178230239135017 49.03592555808662, 9.17840886187185 49.03601113603003, 9.178578343698398 49.03611403705079, 9.178737052426252 49.03623327015583, 9.178883459619044 49.03636768706517, 9.17901615531153 49.03651599327049, 9.17913386158771 49.03667676050197, 9.179235444887246 49.03684844048326, 9.179319926921661 49.03702937984232, 9.179386494095256 49.03721783603419, 9.17943450534 49.03741199412273, 9.179463498288964 49.03760998425942, 9.179473193728885 49.03780989969099, 9.179463498288964 49.03800981512256, 9.17943450534 49.03820780525925, 9.179386494095256 49.03840196334779, 9.179319926921661 49.03859041953967, 9.179235444887246 49.03877135889872, 9.17913386158771 49.03894303888002, 9.17901615531153 49.03910380611149, 9.178883459619044 49.03925211231682, 9.178737052426252 49.03938652922616, 9.178578343698398 49.0395057623312, 9.17840886187185 49.03960866335196, 9.178230239135017 49.03969424129537, 9.178044195710024 49.03976167199904, 9.177852523286521 49.03981030606844, 9.177657067767129 49.03983967513089, 9.177459711490654 49.03984949634626)",['ElmTr2_0026']
380.0,Umspannwerk Villingen,ElmTerm_0037,"LINESTRING (8.465429838607731 48.04534840499682, 8.46525293005784 48.04533961830691, 8.465077725153865 48.04531334285777, 8.464905911218278 48.04526983169637, 8.464739142918836 48.04520950385896, 8.464579026333002 48.0451329403356, 8.464427103480258 48.04504087847487, 8.46428483747126 48.04493420488281, 8.464153598416875 48.04481394688445, 8.464034650232819 48.04468126263003, 8.463929138467018 48.04453742994146, 8.46383807926688 48.04438383400615, 8.463762349592812 48.04422195403693, 8.463702678772208 48.0440533490264, 8.463659641475257 48.04387964273297, 8.46363365218029 48.04370250804322, 8.463624961181889 48.04352365086102, 8.46363365218029 48.04334479367882, 8.463659641475257 48.04316765898906, 8.463702678772208 48.04299395269565, 8.463762349592812 48.04282534768511, 8.46383807926688 48.04266346771589, 8.463929138467018 48.04250987178058, 8.464034650232819 48.04236603909202, 8.464153598416875 48.04223335483759, 8.46428483747126 48.04211309683923, 8.464427103480258 48.04200642324717, 8.464579026333002 48.04191436138644, 8.464739142918836 48.04183779786308, 8.464905911218278 48.04177747002567, 8.465077725153865 48.04173395886426, 8.46525293005784 48.04170768341513, 8.465429838607731 48.04169889672522, 8.465606747076329 48.04170768341513, 8.465781951739535 48.04173395886426, 8.465953765284132 48.04177747002567, 8.466120533057397 48.04183779786308, 8.46628064900208 48.04191436138644, 8.466432571123338 48.04200642324717, 8.466574836338626 48.04211309683923, 8.466706074567586 48.04223335483759, 8.466825021926212 48.04236603909202, 8.466930532898306 48.04250987178058, 8.467021591366958 48.04266346771589, 8.467097320399875 48.04282534768511, 8.467156990694301 48.04299395269565, 8.467200027600263 48.04316765898906, 8.467226016654463 48.04334479367882, 8.467234707571565 48.04352365086102, 8.467226016654463 48.04370250804322, 8.467200027600263 48.04387964273297, 8.467156990694301 48.0440533490264, 8.467097320399875 48.04422195403693, 8.467021591366958 48.04438383400615, 8.466930532898306 48.04453742994146, 8.466825021926212 48.04468126263003, 8.466706074567586 48.04481394688445, 8.466574836338626 48.04493420488281, 8.466432571123338 48.04504087847487, 8.46628064900208 48.0451329403356, 8.466120533057397 48.04520950385896, 8.465953765284132 48.04526983169637, 8.465781951739535 48.04531334285777, 8.465606747076329 48.04533961830691, 8.465429838607731 48.04534840499682)",[]
380.0,Umspannwerk Mühlhausen,ElmTerm_0001,"LINESTRING (9.215650199269056 48.85506688461049, 9.215383015711375 48.85505358709199, 9.215118405078174 48.85501382259888, 9.214858915723141 48.85494797408496, 9.214607046684611 48.85485667570742, 9.214365223617955 48.85474080671952, 9.214135775434457 48.85460148300299, 9.213920911871739 48.85444004632136, 9.21372270221179 48.85425805139814, 9.213543055351531 48.85405725094391, 9.213383701417985 48.85383957877682, 9.213246175105057 48.85360713119884, 9.213131800892503 48.8533621468072, 9.213041680289463 48.85310698493553, 9.212976681225445 48.85284410293212, 9.212937429690964 48.85257603249439, 9.212924303708371 48.85230535528718, 9.212937429690964 48.85203467807997, 9.212976681225445 48.85176660764224, 9.213041680289463 48.85150372563884, 9.213131800892503 48.85124856376716, 9.213246175105057 48.85100357937553, 9.213383701417985 48.85077113179754, 9.213543055351531 48.85055345963045, 9.21372270221179 48.85035265917622, 9.213920911871739 48.850170664253, 9.214135775434457 48.85000922757137, 9.214365223617955 48.84986990385485, 9.214607046684611 48.84975403486695, 9.214858915723141 48.8496627364894, 9.215118405078174 48.84959688797549, 9.215383015711375 48.84955712348237, 9.215650199269056 48.84954382596388, 9.215917382624591 48.84955712348237, 9.216181992659115 48.84959688797549, 9.216441481041954 48.8496627364894, 9.216693348772134 48.84975403486695, 9.216935170244561 48.84986990385485, 9.217164616609214 48.85000922757137, 9.217379478198369 48.850170664253, 9.217577685805885 48.85035265917622, 9.217757330613708 48.85055345963045, 9.217916682573692 48.85077113179754, 9.218054207067777 48.85100357937553, 9.218168579686102 48.85124856376716, 9.218258698980788 48.85150372563884, 9.218323697072613 48.85176660764224, 9.218362948008423 48.85203467807997, 9.218376073788868 48.85230535528718, 9.218362948008423 48.85257603249439, 9.218323697072613 48.85284410293212, 9.218258698980788 48.85310698493553, 9.218168579686102 48.8533621468072, 9.218054207067777 48.85360713119884, 9.217916682573692 48.85383957877682, 9.217757330613708 48.85405725094391, 9.217577685805887 48.85425805139814, 9.217379478198369 48.85444004632136, 9.217164616609214 48.85460148300299, 9.216935170244561 48.85474080671952, 9.216693348772134 48.85485667570742, 9.216441481041954 48.85494797408496, 9.216181992659115 48.85501382259888, 9.215917382624591 48.85505358709199, 9.215650199269056 48.85506688461049)",['ElmTr2_0020']
220.0,Umspannwerk Winnenden,ElmTerm_0025,"LINESTRING (9.378974512626266 48.88248229156805, 9.378715586278867 48.88246939898942, 9.378459153343249 48.88243084541612, 9.378207683417019 48.88236700214013, 9.377963598306419 48.8822784840071, 9.377729248702504 48.88216614349502, 9.377506891542025 48.88203106250447, 9.377298668271022 48.88187454193921, 9.3771065842206 48.88169808917784, 9.376932489293415 48.88150340355693, 9.376778060147037 48.88129236000542, 9.376644784045734 48.88106699098808, 9.37653394453625 48.88082946693177, 9.376446609085601 48.88058207532296, 9.37638361879992 48.8803271986781, 9.376345580323475 48.88006729159861, 9.376332859995829 48.87980485713175, 9.376345580323475 48.87954242266488, 9.37638361879992 48.87928251558539, 9.376446609085601 48.87902763894053, 9.37653394453625 48.87878024733173, 9.376644784045734 48.87854272327541, 9.376778060147037 48.87831735425807, 9.376932489293415 48.87810631070656, 9.3771065842206 48.87791162508565, 9.377298668271022 48.87773517232429, 9.377506891542025 48.87757865175903, 9.377729248702504 48.87744357076847, 9.377963598306419 48.8773312302564, 9.378207683417019 48.87724271212337, 9.378459153343249 48.87717886884737, 9.378715586278867 48.87714031527407, 9.378974512626266 48.87712742269544, 9.379233438780396 48.87714031527407, 9.379489871143626 48.87717886884737, 9.379741340140356 48.87724271212337, 9.379985424000058 48.8773312302564, 9.380219772079746 48.87744357076847, 9.380442127501249 48.87757865175903, 9.38065034888535 48.87773517232429, 9.380842430973466 48.87791162508565, 9.381016523938344 48.87810631070656, 9.381170951197822 48.87831735425807, 9.381304225560148 48.87854272327541, 9.381415063545406 48.87878024733173, 9.381502397745159 48.87902763894053, 9.381565387101336 48.87928251558539, 9.381603425005398 48.87954242266488, 9.381616145139771 48.87980485713175, 9.381603425005398 48.88006729159861, 9.381565387101336 48.8803271986781, 9.381502397745159 48.88058207532296, 9.381415063545406 48.88082946693177, 9.381304225560148 48.88106699098808, 9.381170951197822 48.88129236000542, 9.381016523938344 48.88150340355693, 9.380842430973466 48.88169808917784, 9.38065034888535 48.88187454193921, 9.380442127501249 48.88203106250447, 9.380219772079746 48.88216614349502, 9.379985424000058 48.8822784840071, 9.379741340140356 48.88236700214013, 9.379489871143626 48.88243084541612, 9.379233438780396 48.88246939898942, 9.378974512626266 48.88248229156805)",[]
220.0,Marbach,ElmTerm_0051,"LINESTRING (9.236412909610088 48.92875502302103, 9.236239092216428 48.92874637175377, 9.236066948694772 48.92872050126844, 9.235898136885 48.92867766071194, 9.235734282543058 48.92861826266226, 9.235576963683824 48.92854287915509, 9.235427695383651 48.92845223617481, 9.235287915188975 48.92834720666286, 9.235158969271538 48.92822880211087, 9.235042099463547 48.9280981628194, 9.234938431297682 48.92795654691623, 9.234848963167099 48.92780531823993, 9.234774556709914 48.92764593320533, 9.23471592851072 48.92747992677743, 9.234673643199114 48.92730889768888, 9.234648108011701 48.92713449304331, 9.234639568869952 48.92695839245278, 9.234648108011701 48.92678229186226, 9.234673643199114 48.92660788721668, 9.23471592851072 48.92643685812814, 9.234774556709914 48.92627085170025, 9.234848963167099 48.92611146666564, 9.234938431297682 48.92596023798933, 9.235042099463547 48.92581862208618, 9.235158969271538 48.9256879827947, 9.235287915188975 48.92556957824271, 9.235427695383651 48.92546454873076, 9.235576963683824 48.92537390575048, 9.235734282543058 48.9252985222433, 9.235898136885 48.92523912419362, 9.236066948694772 48.92519628363713, 9.236239092216428 48.9251704131518, 9.236412909610088 48.92516176188455, 9.236586726917997 48.9251704131518, 9.236758870185701 48.92519628363713, 9.236927681583078 48.92523912419362, 9.23709153537003 48.9252985222433, 9.237248853553005 48.92537390575048, 9.237398121081641 48.92546454873076, 9.237537900439149 48.92556957824271, 9.237666845485965 48.9256879827947, 9.237783714423328 48.92581862208618, 9.237887381752026 48.92596023798933, 9.237976849111071 48.92611146666564, 9.238051254892 48.92627085170025, 9.2381098825362 48.92643685812814, 9.238152167435411 48.92660788721668, 9.238177702368869 48.92678229186226, 9.238186241424874 48.92695839245278, 9.238177702368869 48.92713449304331, 9.238152167435411 48.92730889768888, 9.2381098825362 48.92747992677743, 9.238051254892 48.92764593320533, 9.237976849111071 48.92780531823993, 9.237887381752026 48.92795654691623, 9.237783714423328 48.9280981628194, 9.237666845485965 48.92822880211087, 9.237537900439149 48.92834720666286, 9.237398121081641 48.92845223617481, 9.237248853553005 48.92854287915509, 9.23709153537003 48.92861826266226, 9.236927681583078 48.92867766071194, 9.236758870185701 48.92872050126844, 9.236586726917997 48.92874637175377, 9.236412909610088 48.92875502302103)",[]
380.0,EnBW Umspannwerk Engstlatt,ElmTerm_0040,"LINESTRING (8.872942837582029 48.31429769617034, 8.872535470937878 48.3142774411459, 8.872132027011576 48.31421687113955, 8.87173639120798 48.31411656947355, 8.871352373747486 48.3139775021078, 8.870983672970306 48.31380100833701, 8.870633839717833 48.31358878789272, 8.870306243134108 48.31334288457379, 8.870004038216869 48.31306566656362, 8.869730135430764 48.31275980362318, 8.869487172675447 48.31242824137978, 8.869277489878606 48.31207417295911, 8.869103106458768 48.31170100823358, 8.868965701874915 48.31131234098351, 8.868866599450428 48.31091191428698, 8.868806753627128 48.31050358447197, 8.868786740772279 48.3100912839778, 8.868806753627128 48.30967898348365, 8.868866599450428 48.30927065366863, 8.868965701874915 48.3088702269721, 8.869103106458768 48.30848155972203, 8.869277489878606 48.3081083949965, 8.869487172675447 48.30775432657583, 8.869730135430764 48.30742276433244, 8.870004038216869 48.307116901392, 8.870306243134108 48.30683968338182, 8.870633839717833 48.3065937800629, 8.870983672970306 48.3063815596186, 8.871352373747486 48.30620506584782, 8.87173639120798 48.30606599848205, 8.872132027011576 48.30596569681606, 8.872535470937878 48.30590512680971, 8.872942837582029 48.30588487178527, 8.873350203774027 48.30590512680971, 8.873753646361251 48.30596569681606, 8.874149279990297 48.30606599848205, 8.874533294524346 48.30620506584782, 8.874901991735637 48.3063815596186, 8.87525182091982 48.3065937800629, 8.875579413089193 48.30683968338182, 8.875881613415658 48.307116901392, 8.876155511610987 48.30742276433244, 8.876398469951955 48.30775432657583, 8.876608148680502 48.3081083949965, 8.876782528534456 48.30848155972203, 8.87691993019186 48.3088702269721, 8.877019030441801 48.30927065366863, 8.877078874926022 48.30967898348365, 8.877098887328716 48.3100912839778, 8.877078874926022 48.31050358447197, 8.877019030441801 48.31091191428698, 8.87691993019186 48.31131234098351, 8.876782528534456 48.31170100823358, 8.876608148680502 48.31207417295911, 8.876398469951955 48.31242824137978, 8.876155511610987 48.31275980362318, 8.875881613415658 48.31306566656362, 8.875579413089193 48.31334288457379, 8.87525182091982 48.31358878789272, 8.874901991735637 48.31380100833701, 8.874533294524346 48.3139775021078, 8.874149279990297 48.31411656947355, 8.873753646361251 48.31421687113955, 8.873350203774029 48.3142774411459, 8.872942837582029 48.31429769617034)",[]
380.0,EnBW Umspannwerk Endersbach,ElmTerm_0045,"LINESTRING (9.377605831158334 48.81440352619708, 9.377432083946234 48.81439487492982, 9.377260009929012 48.81436900444449, 9.377091266277223 48.814326163888, 9.376927478090511 48.81426676583832, 9.376770222746758 48.81419138233115, 9.376621014710773 48.81410073935086, 9.376481290948774 48.81399570983891, 9.37635239708921 48.81387730528692, 9.376235574463124 48.81374666599545, 9.376131948148993 48.81360505009228, 9.376042516137096 48.81345382141598, 9.37596813971787 48.81329443638138, 9.375909535186768 48.81312842995348, 9.375867266945571 48.81295740086494, 9.375841742066575 48.81278299621936, 9.375833206372022 48.81260689562883, 9.375841742066575 48.8124307950383, 9.375867266945571 48.81225639039274, 9.375909535186768 48.81208536130418, 9.37596813971787 48.8119193548763, 9.376042516137096 48.81175996984169, 9.376131948148993 48.81160874116539, 9.376235574463124 48.81146712526223, 9.37635239708921 48.81133648597074, 9.376481290948774 48.81121808141876, 9.376621014710773 48.81111305190681, 9.376770222746758 48.81102240892653, 9.376927478090511 48.81094702541935, 9.377091266277223 48.81088762736967, 9.377260009929012 48.81084478681318, 9.377432083946234 48.81081891632785, 9.377605831158334 48.8108102650606, 9.37777957828342 48.81081891632785, 9.377951652042949 48.81084478681318, 9.378120395276261 48.81088762736967, 9.378284182899803 48.81094702541935, 9.37844143755733 48.81102240892653, 9.378590644810405 48.81111305190681, 9.378730367722893 48.81121808141876, 9.378859260699 48.81133648597074, 9.378976082441625 48.81146712526223, 9.37907970790625 48.81160874116539, 9.379169139135236 48.81175996984169, 9.379243514868236 48.8119193548763, 9.379302118836167 48.81208536130418, 9.379344386658888 48.81225639039274, 9.37936991128019 48.8124307950383, 9.379378446887729 48.81260689562883, 9.37936991128019 48.81278299621936, 9.379344386658888 48.81295740086494, 9.379302118836167 48.81312842995348, 9.379243514868236 48.81329443638138, 9.379169139135236 48.81345382141598, 9.37907970790625 48.81360505009228, 9.378976082441625 48.81374666599545, 9.378859260699 48.81387730528692, 9.378730367722893 48.81399570983891, 9.378590644810405 48.81410073935086, 9.37844143755733 48.81419138233115, 9.378284182899803 48.81426676583832, 9.378120395276261 48.814326163888, 9.377951652042949 48.81436900444449, 9.37777957828342 48.81439487492982, 9.377605831158334 48.81440352619708)",[]
380.0,Station Bürstadt,ElmTerm_0198,"LINESTRING (8.419371104209965 49.64064077499523, 8.418701585044502 49.64060752532072, 8.418038512573382 49.64050809650974, 8.417388272596435 49.6403434461161, 8.416757127360354 49.64011515981309, 8.416151155246748 49.63982543612259, 8.415576192229848 49.63947706524214, 8.415037775667844 49.63907340217374, 8.414541090969315 49.63861833441343, 8.414090921648667 49.63811624451247, 8.41369160325177 49.63757196787111, 8.413346981595787 49.63699074617091, 8.413060375725589 49.63637817689458, 8.412834545943804 49.63574015941914, 8.412671667222517 49.63508283820163, 8.412573308252986 49.6344125436047, 8.412540416335212 49.63373573093174, 8.412573308252986 49.63305891825878, 8.412671667222517 49.63238862366186, 8.412834545943804 49.63173130244434, 8.413060375725589 49.6310932849689, 8.413346981595787 49.63048071569258, 8.41369160325177 49.62989949399238, 8.414090921648667 49.62935521735101, 8.414541090969315 49.62885312745005, 8.415037775667844 49.62839805968974, 8.415576192229848 49.62799439662135, 8.416151155246748 49.62764602574089, 8.416757127360354 49.62735630205039, 8.417388272596435 49.62712801574739, 8.418038512573382 49.62696336535374, 8.418701585044502 49.62686393654276, 8.419371104209965 49.62683068686825, 8.420040622217444 49.62686393654276, 8.420703691259122 49.62696336535374, 8.421353925666958 49.62712801574739, 8.421985063408275 49.62735630205039, 8.422591026389487 49.62764602574089, 8.423165978987308 49.62799439662135, 8.423704384243957 49.62839805968974, 8.424201057185305 49.62885312745005, 8.424651214748778 49.62935521735101, 8.425050521840319 49.62989949399238, 8.425395133077226 49.63048071569258, 8.425681729815025 49.6310932849689, 8.425907552102048 49.63173130244434, 8.426070425254224 49.63238862366186, 8.426168780794306 49.63305891825878, 8.426201671554105 49.63373573093174, 8.426168780794306 49.6344125436047, 8.426070425254224 49.63508283820163, 8.425907552102048 49.63574015941914, 8.425681729815025 49.63637817689458, 8.425395133077226 49.63699074617091, 8.425050521840319 49.63757196787111, 8.424651214748778 49.63811624451247, 8.424201057185305 49.63861833441343, 8.423704384243957 49.63907340217374, 8.423165978987308 49.63947706524214, 8.422591026389487 49.63982543612259, 8.421985063408275 49.64011515981309, 8.421353925666958 49.6403434461161, 8.420703691259122 49.64050809650974, 8.420040622217444 49.64060752532072, 8.419371104209965 49.64064077499523)",['ElmTr2_0041']
380.0,Umspannwerk Kupferzell,ElmTerm_0053,"LINESTRING (9.694656425732861 49.23594531986069, 9.694332490354871 49.23592917538738, 9.694011674343292 49.23588089744758, 9.693697067345036 49.23580095098422, 9.693391699219163 49.23569010592545, 9.693098510856807 49.23554942976978, 9.692820325857715 49.23538027730551, 9.69255982333603 49.23518427756331, 9.692319512117427 49.23496331812786, 9.692101706576041 49.2347195269593, 9.691908504344035 49.23445525189987, 9.6917417661085 49.23417303806284, 9.691603097690317 49.23387560332175, 9.69149383457767 49.23356581213574, 9.691415029063226 49.23324664796329, 9.691367440108822 49.23292118452984, 9.691351526035442 49.23259255622618, 9.691367440108822 49.23226392792253, 9.691415029063226 49.23193846448908, 9.69149383457767 49.23161930031664, 9.691603097690317 49.23130950913062, 9.6917417661085 49.23101207438953, 9.691908504344035 49.2307298605525, 9.692101706576041 49.23046558549306, 9.692319512117427 49.23022179432451, 9.69255982333603 49.23000083488905, 9.692820325857715 49.22980483514686, 9.693098510856807 49.22963568268259, 9.693391699219163 49.22949500652692, 9.693697067345036 49.22938416146815, 9.694011674343292 49.2293042150048, 9.694332490354871 49.22925593706498, 9.694656425732861 49.22923979259168, 9.69498036079797 49.22925593706498, 9.695301175882937 49.2293042150048, 9.695615781376457 49.22938416146815, 9.695921147477295 49.22949500652692, 9.696214333372138 49.22963568268259, 9.696492515556065 49.22980483514686, 9.696753015023118 49.23000083488905, 9.696993323065012 49.23022179432451, 9.697211125429687 49.23046558549306, 9.697404324607062 49.2307298605525, 9.697571060027432 49.23101207438953, 9.697709725978104 49.23130950913062, 9.697818987065713 49.23161930031664, 9.697897791075421 49.23193846448908, 9.697945379103212 49.23226392792253, 9.697961292863713 49.23259255622618, 9.697945379103212 49.23292118452984, 9.697897791075421 49.23324664796329, 9.697818987065713 49.23356581213574, 9.697709725978104 49.23387560332175, 9.697571060027432 49.23417303806284, 9.697404324607062 49.23445525189987, 9.697211125429687 49.2347195269593, 9.696993323065012 49.23496331812786, 9.696753015023118 49.23518427756331, 9.696492515556065 49.23538027730551, 9.696214333372138 49.23554942976978, 9.695921147477295 49.23569010592545, 9.695615781376457 49.23580095098422, 9.695301175882937 49.23588089744758, 9.69498036079797 49.23592917538738, 9.694656425732861 49.23594531986069)",['ElmTr2_0029']
220.0,added terminal voltage,ElmTerm_0742,"LINESTRING (9.694656425732861 49.23594531986069, 9.694332490354871 49.23592917538738, 9.694011674343292 49.23588089744758, 9.693697067345036 49.23580095098422, 9.693391699219163 49.23569010592545, 9.693098510856807 49.23554942976978, 9.692820325857715 49.23538027730551, 9.69255982333603 49.23518427756331, 9.692319512117427 49.23496331812786, 9.692101706576041 49.2347195269593, 9.691908504344035 49.23445525189987, 9.6917417661085 49.23417303806284, 9.691603097690317 49.23387560332175, 9.69149383457767 49.23356581213574, 9.691415029063226 49.23324664796329, 9.691367440108822 49.23292118452984, 9.691351526035442 49.23259255622618, 9.691367440108822 49.23226392792253, 9.691415029063226 49.23193846448908, 9.69149383457767 49.23161930031664, 9.691603097690317 49.23130950913062, 9.6917417661085 49.23101207438953, 9.691908504344035 49.2307298605525, 9.692101706576041 49.23046558549306, 9.692319512117427 49.23022179432451, 9.69255982333603 49.23000083488905, 9.692820325857715 49.22980483514686, 9.693098510856807 49.22963568268259, 9.693391699219163 49.22949500652692, 9.693697067345036 49.22938416146815, 9.694011674343292 49.2293042150048, 9.694332490354871 49.22925593706498, 9.694656425732861 49.22923979259168, 9.69498036079797 49.22925593706498, 9.695301175882937 49.2293042150048, 9.695615781376457 49.22938416146815, 9.695921147477295 49.22949500652692, 9.696214333372138 49.22963568268259, 9.696492515556065 49.22980483514686, 9.696753015023118 49.23000083488905, 9.696993323065012 49.23022179432451, 9.697211125429687 49.23046558549306, 9.697404324607062 49.2307298605525, 9.697571060027432 49.23101207438953, 9.697709725978104 49.23130950913062, 9.697818987065713 49.23161930031664, 9.697897791075421 49.23193846448908, 9.697945379103212 49.23226392792253, 9.697961292863713 49.23259255622618, 9.697945379103212 49.23292118452984, 9.697897791075421 49.23324664796329, 9.697818987065713 49.23356581213574, 9.697709725978104 49.23387560332175, 9.697571060027432 49.23417303806284, 9.697404324607062 49.23445525189987, 9.697211125429687 49.2347195269593, 9.696993323065012 49.23496331812786, 9.696753015023118 49.23518427756331, 9.696492515556065 49.23538027730551, 9.696214333372138 49.23554942976978, 9.695921147477295 49.23569010592545, 9.695615781376457 49.23580095098422, 9.695301175882937 49.23588089744758, 9.69498036079797 49.23592917538738, 9.694656425732861 49.23594531986069)",['ElmTr2_0029']
380.0,Netze BW Umspannwerk Oberjettingen,ElmTerm_0014,"LINESTRING (8.785793085129532 48.58718872427868, 8.785461673576275 48.58717224977323, 8.785133453405448 48.58712298491534, 8.784811585569363 48.58704140415253, 8.784499169851756 48.58692829315213, 8.784199215014391 48.58678474123494, 8.783914609819968 48.58661213088436, 8.783648095210483 48.58641212443244, 8.783402237908954 48.58618664805066, 8.78317940569891 48.58593787319982, 8.782981744619653 48.58566819571772, 8.782811158297061 48.58538021274595, 8.782669289609061 48.58507669771795, 8.782557504862293 48.58476057364935, 8.782476880632586 48.58443488498775, 8.782428193395855 48.584102768293, 8.782411912049435 48.58376742203043, 8.782428193395855 48.58343207576785, 8.782476880632586 48.5830999590731, 8.782557504862293 48.5827742704115, 8.782669289609061 48.5824581463429, 8.782811158297061 48.5821546313149, 8.782981744619653 48.58186664834312, 8.78317940569891 48.58159697086103, 8.783402237908954 48.58134819601019, 8.783648095210483 48.5811227196284, 8.783914609819968 48.58092271317649, 8.784199215014391 48.58075010282592, 8.784499169851756 48.58060655090871, 8.784811585569363 48.58049343990832, 8.785133453405448 48.58041185914551, 8.785461673576275 48.58036259428761, 8.785793085129532 48.58034611978216, 8.786124496386517 48.58036259428761, 8.786452715679905 48.58041185914551, 8.786774582091114 48.58049343990832, 8.787086995891157 48.58060655090871, 8.787386948391966 48.58075010282592, 8.787671550920624 48.58092271317649, 8.787938062637593 48.5811227196284, 8.788183916931002 48.58134819601019, 8.788406746132926 48.58159697086103, 8.788604404319667 48.58186664834312, 8.788774987976495 48.5821546313149, 8.78891685432794 48.5824581463429, 8.789028637157143 48.5827742704115, 8.789109259961972 48.5830999590731, 8.789157946321266 48.58343207576785, 8.789174227371413 48.58376742203043, 8.789157946321266 48.584102768293, 8.789109259961972 48.58443488498775, 8.789028637157143 48.58476057364935, 8.78891685432794 48.58507669771795, 8.788774987976495 48.58538021274595, 8.788604404319667 48.58566819571772, 8.788406746132926 48.58593787319982, 8.788183916931002 48.58618664805066, 8.787938062637593 48.58641212443244, 8.787671550920624 48.58661213088436, 8.787386948391966 48.58678474123494, 8.787086995891157 48.58692829315213, 8.786774582091114 48.58704140415253, 8.786452715679905 48.58712298491534, 8.786124496386517 48.58717224977323, 8.785793085129532 48.58718872427868)",[]
