name,geometry
Elverlingsen,"POLYGON ((7.7055827 51.2792324, 7.7058602 51.2795146, 7.7060703 51.2794522, 7.7062719 51.2793923, 7.7065677 51.2793044, 7.7068466 51.2792216, 7.7069351 51.2793374, 7.7071791 51.2792719, 7.7072152 51.2793255, 7.7077084 51.279123, 7.7076185 51.2789845, 7.7071604 51.2782787, 7.7065894 51.2774979, 7.7065461 51.27748, 7.7063638 51.277532, 7.7063074 51.2774465, 7.7058756 51.2775639, 7.7059427 51.2776579, 7.7058273 51.2776814, 7.7057898 51.2775992, 7.7057578 51.2776098, 7.7058568 51.2778676, 7.7059712 51.2781256, 7.7049909 51.2784117, 7.7055827 51.2792324))"
UW Stahlwerk ThyssenKrupp Nirosta,"POLYGON ((7.1756124 51.4752214, 7.1761036 51.4753389, 7.176505 51.4754349, 7.1761964 51.4759352, 7.1753039 51.4757216, 7.1756124 51.4752214))"
Station Mettmann,"POLYGON ((6.9992367 51.2491696, 6.9992805 51.248679, 6.999159 51.2484422, 6.9991503 51.2483978, 6.9991055 51.2483651, 6.9990471 51.2482873, 6.9987538 51.2482977, 6.9987423 51.2482549, 6.9979975 51.2482616, 6.9980006 51.2483091, 6.9974352 51.2483123, 6.9974544 51.248682, 6.9974737 51.249192, 6.9992367 51.2491696))"
Station Eiserfeld,"POLYGON ((7.9840605 50.8415458, 7.9839997 50.8421811, 7.983953 50.8428145, 7.985706 50.8429429, 7.9856977 50.8428148, 7.9857064 50.8427675, 7.9857174 50.8427082, 7.9857352 50.8425986, 7.9859327 50.8426126, 7.985962 50.8424293, 7.9863016 50.8424519, 7.986335 50.8424252, 7.9863677 50.8423876, 7.9863998 50.8423341, 7.9864702 50.8420804, 7.986157 50.8420502, 7.986241 50.8417014, 7.9840605 50.8415458))"
Setzer Wiese,"POLYGON ((8.0185134 50.924238, 8.0187715 50.9241902, 8.0209165 50.9237842, 8.021478800000001 50.9236725, 8.021921600000001 50.9236164, 8.021954300000001 50.9236253, 8.0222231 50.9235902, 8.022256499999999 50.9235758, 8.022456 50.9235473, 8.022452100000001 50.9235256, 8.022441199999999 50.9234653, 8.022402599999999 50.9233495, 8.0223789 50.9232649, 8.022376700000001 50.9232397, 8.0223748 50.9232182, 8.022087300000001 50.9232362, 8.0218042 50.9232646, 8.021385 50.9233066, 8.021341700000001 50.9232343, 8.0209907 50.9233013, 8.020974799999999 50.9232676, 8.0209645 50.9232457, 8.020238900000001 50.9232795, 8.0195767 50.9232561, 8.019343900000001 50.9232888, 8.018824499999999 50.9236787, 8.0185499 50.9239985, 8.0185134 50.924238))"
Station Mündelheim,"POLYGON ((6.7234377 51.3567687, 6.7254384 51.3564671, 6.725486 51.3561019, 6.7254487 51.3557634, 6.7253205 51.3554541, 6.725076 51.3551667, 6.7248623 51.3549766, 6.7245506 51.354802, 6.7241657 51.3546165, 6.7218635 51.354956, 6.7219227 51.3552541, 6.7222598 51.3561563, 6.7223716 51.356143, 6.7223993 51.3562202, 6.7224153 51.356265, 6.7231649 51.3561559, 6.7234377 51.3567687))"
Station Rheinhausen,"POLYGON ((6.7212788 51.3906784, 6.7219945 51.3916432, 6.7193315 51.3923761, 6.7186068 51.3914742, 6.7201339 51.3909928, 6.7212788 51.3906784))"
Station Linde,"POLYGON ((7.2344139 51.2334437, 7.2343343 51.2328416, 7.234433 51.2327619, 7.234398 51.2325785, 7.2343341 51.232581, 7.2340031 51.2325944, 7.2339553 51.2319668, 7.2339483 51.2318738, 7.2338227 51.2318748, 7.2337722 51.2314951, 7.2336124 51.2315022, 7.233576 51.231221, 7.2324693 51.2312754, 7.232302 51.2312836, 7.2324434 51.2323442, 7.232458 51.2324539, 7.2322364 51.2328144, 7.2322299 51.2329252, 7.2321077 51.2331086, 7.2321663 51.2335712, 7.2344139 51.2334437))"
Station Edelstahl Krefeld,"POLYGON ((6.5412576 51.2990184, 6.5412511 51.2991889, 6.5413 51.2993133, 6.5412724 51.2993187, 6.5412433 51.2993243, 6.5413218 51.2996572, 6.5414319 51.2998656, 6.5417225 51.2997738, 6.5417716 51.2997768, 6.5418816 51.2997834, 6.5420743 51.2996552, 6.5430562 51.3001295, 6.5438025 51.2995386, 6.5428974 51.2990843, 6.5426555 51.2989629, 6.5419581 51.2988902, 6.5412576 51.2990184))"
KW Neurath,"POLYGON ((6.610495 51.036064, 6.610226 51.0362607, 6.6104575 51.0366463, 6.6145869 51.0357257, 6.6142897 51.0352024, 6.610495 51.036064))"
KW Neurath,"POLYGON ((6.610495 51.036064, 6.610226 51.0362607, 6.6104575 51.0366463, 6.6145869 51.0357257, 6.6142897 51.0352024, 6.610495 51.036064))"
Station Ohligs,"POLYGON ((7.0065571 51.1744733, 7.0074887 51.1739307, 7.0082741 51.1740086, 7.0090758 51.1735124, 7.0094119 51.1733637, 7.009728 51.1733452, 7.0100096 51.1732616, 7.0102251 51.1732213, 7.0105389 51.173399, 7.0097299 51.1738541, 7.0105389 51.1743945, 7.0102591 51.1745983, 7.0096334 51.1748639, 7.0096011 51.1748308, 7.0095703 51.1747992, 7.0094111 51.1748733, 7.0092107 51.1749259, 7.0089264 51.1748915, 7.0089163 51.1749226, 7.0089025 51.1749452, 7.0086033 51.1749396, 7.007972 51.1748994, 7.0069777 51.1747311, 7.0065571 51.1744733))"
Walsum Block 10,"POLYGON ((6.7103816 51.5264907, 6.7101031 51.5260229, 6.7101671 51.5258031, 6.7122328 51.5259509, 6.7122174 51.5262394, 6.7118718 51.5264838, 6.7116215 51.5265797, 6.711114999999999 51.5265632, 6.7103816 51.5264907))"
Station Münster,"POLYGON ((7.592335 51.9285604, 7.5926947 51.9281022, 7.5926087 51.9280671, 7.5926577 51.92801, 7.5917062 51.9274828, 7.5914051 51.927678, 7.591234 51.9277854, 7.5911706 51.927781, 7.5898836 51.9287161, 7.5907141 51.9291747, 7.5911021 51.9294168, 7.592335 51.9285604))"
Geithe,"POLYGON ((7.9306341 51.6735171, 7.9313225 51.6733974, 7.9309035 51.6724096, 7.930215 51.6725693, 7.9306341 51.6735171))"
Station Eiberg,"POLYGON ((7.1227693 51.4487868, 7.1252282 51.4497436, 7.124556 51.4504523, 7.1237585 51.4513886, 7.1247181 51.4518005, 7.125408 51.4520213, 7.1258319 51.4521569, 7.1259556 51.4519503, 7.1269303 51.4509439, 7.1281731 51.4496744, 7.1288173 51.4489874, 7.1275706 51.4484307, 7.1278056 51.4481668, 7.1280994 51.447846, 7.1279008 51.4477329, 7.1278618 51.4477102, 7.1278812 51.4476661, 7.1278609 51.4476485, 7.1274551 51.4474376, 7.127191 51.4472981, 7.1271973 51.4471621, 7.1261785 51.4466793, 7.1259939 51.4465934, 7.1258237 51.4467592, 7.1256258 51.4467768, 7.1248666 51.4467265, 7.1239717 51.446399, 7.1236821 51.4467266, 7.1234099 51.4470548, 7.1228101 51.4476622, 7.1221964 51.4482672, 7.1225672 51.4486011, 7.1227693 51.4487868))"
Station Eiberg,"POLYGON ((7.1227693 51.4487868, 7.1252282 51.4497436, 7.124556 51.4504523, 7.1237585 51.4513886, 7.1247181 51.4518005, 7.125408 51.4520213, 7.1258319 51.4521569, 7.1259556 51.4519503, 7.1269303 51.4509439, 7.1281731 51.4496744, 7.1288173 51.4489874, 7.1275706 51.4484307, 7.1278056 51.4481668, 7.1280994 51.447846, 7.1279008 51.4477329, 7.1278618 51.4477102, 7.1278812 51.4476661, 7.1278609 51.4476485, 7.1274551 51.4474376, 7.127191 51.4472981, 7.1271973 51.4471621, 7.1261785 51.4466793, 7.1259939 51.4465934, 7.1258237 51.4467592, 7.1256258 51.4467768, 7.1248666 51.4467265, 7.1239717 51.446399, 7.1236821 51.4467266, 7.1234099 51.4470548, 7.1228101 51.4476622, 7.1221964 51.4482672, 7.1225672 51.4486011, 7.1227693 51.4487868))"
Station Westerkappeln,"POLYGON ((7.8878837 52.2786155, 7.8895425 52.279209, 7.8903454 52.2785332, 7.890843 52.2787294, 7.8924052 52.2774385, 7.8923986 52.2772183, 7.8911627 52.2766837, 7.8915891 52.2763137, 7.8903978 52.2757397, 7.8894715 52.2754055, 7.8879512 52.276698, 7.8868859 52.2776046, 7.8868108 52.2781428, 7.8878837 52.2786155))"
Station Westerkappeln,"POLYGON ((7.8878837 52.2786155, 7.8895425 52.279209, 7.8903454 52.2785332, 7.890843 52.2787294, 7.8924052 52.2774385, 7.8923986 52.2772183, 7.8911627 52.2766837, 7.8915891 52.2763137, 7.8903978 52.2757397, 7.8894715 52.2754055, 7.8879512 52.276698, 7.8868859 52.2776046, 7.8868108 52.2781428, 7.8878837 52.2786155))"
Station Bayer X 36,"POLYGON ((6.9775762 51.0114193, 6.9775506 51.0115072, 6.9775227 51.0116031, 6.9769188 51.0115335, 6.9769723 51.0113497, 6.9771131 51.0113659, 6.9771508 51.0112364, 6.9773506 51.0112594, 6.9773129 51.011389, 6.9775762 51.0114193))"
Station Lippe,"POLYGON ((7.4032727 51.6457123, 7.4015224 51.6442289, 7.4036358 51.6432687, 7.4038163 51.6431867, 7.4055665 51.6446702, 7.4032727 51.6457123))"
Station Altenkleusheim,"POLYGON ((7.937854 51.012328, 7.939399 51.0116811, 7.9387328 51.0110512, 7.9400133 51.0106395, 7.9391094 51.0094256, 7.9382769 51.009027, 7.937175 51.0097761, 7.9374012 51.0100914, 7.9360755 51.0106465, 7.9368044 51.0113356, 7.937854 51.012328))"
Rheinzink,"POLYGON ((7.3250797 51.6218098, 7.3241664 51.6207523, 7.3234731 51.6210013, 7.3240672 51.6216399, 7.3244226 51.6220163, 7.3250797 51.6218098))"
Kraftwerkschaltanlage Ibbenbüren,"POLYGON ((7.7465939 52.2888835, 7.7462746 52.2882362, 7.7468926 52.2881221, 7.7470195 52.2883795, 7.7472041 52.28844, 7.7473537 52.2887432, 7.7465939 52.2888835))"
LMG,"POLYGON ((6.9664767 51.4909008, 6.9671687 51.4903263, 6.9682362 51.4908039, 6.9676783 51.4912882, 6.9676086 51.4912615, 6.9674852 51.4913651, 6.9671848 51.4912381, 6.967158 51.4912682, 6.9667288 51.4910845, 6.966761 51.4910511, 6.9664767 51.4909008))"
Station Welper,"POLYGON ((7.196075 51.4118381, 7.1963744 51.4116951, 7.1958917 51.4113107, 7.1955828 51.4114635, 7.196075 51.4118381))"
Bergkamen A,"POLYGON ((7.6181951 51.6376271, 7.618356 51.637469, 7.6191392 51.637742, 7.6190051 51.6378952, 7.6181951 51.6376271))"
Umspannwerk Paderborn Süd,"POLYGON ((8.7373069 51.6988166, 8.739762799999999 51.700685, 8.738375400000001 51.7012895, 8.737976099999999 51.7013234, 8.737394200000001 51.7012801, 8.735583 51.6997994, 8.735466600000001 51.6996696, 8.7373069 51.6988166))"
Kraftwerkschaltanlage Knapsack 1,"POLYGON ((6.8408818 50.8600463, 6.8423033 50.8589966, 6.8435609 50.8596845, 6.842475 50.8605237, 6.8422872 50.8606422, 6.8421907 50.8606896, 6.8421102 50.8606896, 6.8408818 50.8600463))"
Kraftwerkschaltanlage Knapsack 1,"POLYGON ((6.8408818 50.8600463, 6.8423033 50.8589966, 6.8435609 50.8596845, 6.842475 50.8605237, 6.8422872 50.8606422, 6.8421907 50.8606896, 6.8421102 50.8606896, 6.8408818 50.8600463))"
KW Heyden,"POLYGON ((8.995635500000001 52.3796076, 8.996437500000001 52.3793473, 8.996574300000001 52.3793162, 8.996810200000001 52.3795585, 8.996090799999999 52.3797748, 8.996112500000001 52.3798008, 8.9958467 52.3798796, 8.995635500000001 52.3796076))"
Umspannanlage Würgassen,"POLYGON ((9.389640399999999 51.6386432, 9.390005 51.6398713, 9.3904991 51.6413262, 9.3905371 51.6413924, 9.390761400000001 51.6413689, 9.391129899999999 51.6422354, 9.390966199999999 51.6422577, 9.3884869 51.6425948, 9.3884422 51.6426009, 9.3883574 51.6426125, 9.3882659 51.6426249, 9.3880727 51.6422982, 9.3880175 51.6422048, 9.386067499999999 51.642473, 9.385723199999999 51.6424318, 9.3854039 51.6421445, 9.384997200000001 51.6419477, 9.3842002 51.6397742, 9.3867805 51.6389888, 9.389042099999999 51.6387225, 9.389640399999999 51.6386432))"
Umspannanlage Würgassen,"POLYGON ((9.389640399999999 51.6386432, 9.390005 51.6398713, 9.3904991 51.6413262, 9.3905371 51.6413924, 9.390761400000001 51.6413689, 9.391129899999999 51.6422354, 9.390966199999999 51.6422577, 9.3884869 51.6425948, 9.3884422 51.6426009, 9.3883574 51.6426125, 9.3882659 51.6426249, 9.3880727 51.6422982, 9.3880175 51.6422048, 9.386067499999999 51.642473, 9.385723199999999 51.6424318, 9.3854039 51.6421445, 9.384997200000001 51.6419477, 9.3842002 51.6397742, 9.3867805 51.6389888, 9.389042099999999 51.6387225, 9.389640399999999 51.6386432))"
Schaltanlage Datteln 4,"POLYGON ((7.3389598 51.6329768, 7.3398588 51.6315306, 7.3388886 51.6313088, 7.3389694 51.6311615, 7.3382 51.6309879, 7.3375019 51.6321357, 7.3380435 51.6327578, 7.3385059 51.6328683, 7.3389598 51.6329768))"
Umspannwerk Lage,"POLYGON ((8.8124395 51.9827763, 8.8147652 51.9826336, 8.814828800000001 51.9829554, 8.815174000000001 51.982933, 8.815364799999999 51.9838198, 8.8150014 51.9838366, 8.8151013 51.9843961, 8.814315499999999 51.984466, 8.8142292 51.9840548, 8.8132708 51.9841415, 8.813198099999999 51.9837667, 8.8127393 51.983803, 8.8124395 51.9827763))"
Station Osburg,"POLYGON ((6.8138609 49.7255462, 6.8151765 49.7247522, 6.8146917 49.7244078, 6.8145143 49.7244976, 6.8136798 49.7239043, 6.8131217 49.7242167, 6.8133405 49.7243662, 6.8122433 49.7250245, 6.8130207 49.7255971, 6.8133359 49.7254046, 6.8138609 49.7255462))"
Station Wengerohr,"POLYGON ((6.921642 49.9709481, 6.9186791 49.9717401, 6.9184395 49.9713446, 6.9198266 49.9700114, 6.919745 49.9696812, 6.9201 49.969342, 6.9206269 49.9691278, 6.9206969 49.969255, 6.920635499999999 49.9692898, 6.920643 49.9693247, 6.9206624 49.9693512, 6.920759 49.9693596, 6.9209618 49.969697, 6.9208808 49.9697508, 6.9209056 49.9698003, 6.9209696 49.9699062, 6.9211023 49.9699016, 6.921642 49.9709481))"
SA Bauler,"POLYGON ((6.2117355 49.9591348, 6.2117535 49.9586257, 6.2120143 49.9586199, 6.2120213 49.9585243, 6.2120323 49.958377, 6.2116321 49.9583162, 6.2115017 49.9581079, 6.2101978 49.9581398, 6.2102158 49.9589757, 6.2106834 49.9591608, 6.2117355 49.9591348))"
Vianden,"POLYGON ((6.177377 49.9536887, 6.1780532 49.9531425, 6.1788517 49.9527491, 6.1786503 49.9524899, 6.177654 49.9529204, 6.1771252 49.953411, 6.1770773 49.9535193, 6.177377 49.9536887))"
Station Trier,"POLYGON ((6.6202183 49.7496472, 6.6208824 49.7494968, 6.6211981 49.749422, 6.6209681 49.7490289, 6.6214167 49.7489275, 6.6212731 49.7486644, 6.6210794 49.7482926, 6.620918899999999 49.7483253, 6.6207878 49.7483568, 6.6205374 49.7484122, 6.6197724 49.7485707, 6.619591 49.7486059, 6.6202183 49.7496472))"
Station Niederstedem,"POLYGON ((6.4750207 49.9206442, 6.4755196 49.9212307, 6.4766445 49.9207965, 6.4784238 49.9225615, 6.4756046 49.9237049, 6.4758678 49.9239142, 6.4742501 49.9244923, 6.473778 49.9240239, 6.473213 49.9242032, 6.4711447 49.9221317, 6.4739688 49.9209688, 6.4750207 49.9206442))"
Station Niederstedem,"POLYGON ((6.4750207 49.9206442, 6.4755196 49.9212307, 6.4766445 49.9207965, 6.4784238 49.9225615, 6.4756046 49.9237049, 6.4758678 49.9239142, 6.4742501 49.9244923, 6.473778 49.9240239, 6.473213 49.9242032, 6.4711447 49.9221317, 6.4739688 49.9209688, 6.4750207 49.9206442))"
Station Quint,"POLYGON ((6.7029695 49.8288267, 6.7034734 49.8296327, 6.7020864 49.8299526, 6.7011077 49.8283671, 6.7024576 49.8280213, 6.7029695 49.8288267))"
Niederhausen,"POLYGON ((7.7945215 49.8105617, 7.7944947 49.810245, 7.7944873 49.8101578, 7.7937342 49.8102777, 7.7927463 49.8102809, 7.7919736 49.8102083, 7.7910542 49.8100536, 7.7905162 49.8098769, 7.7903059 49.8100379, 7.7919149 49.8110478, 7.794145 49.811013, 7.7940814 49.8106122, 7.7945215 49.8105617))"
Umspannwerk Kerzenheim,"POLYGON ((8.067017999999999 49.5777757, 8.0670381 49.5774919, 8.067440599999999 49.5774919, 8.0675966 49.5767774, 8.0678378 49.5767962, 8.0682863 49.5768185, 8.068364499999999 49.5764771, 8.0690597 49.576566, 8.0698255 49.5766567, 8.069176499999999 49.5783401, 8.068899699999999 49.5784641, 8.0687438 49.5791785, 8.067063299999999 49.5790513, 8.066716100000001 49.5789893, 8.067017999999999 49.5777757))"
Otterbach,"POLYGON ((7.7301876 49.482605, 7.7301927 49.4826468, 7.7301951 49.4826773, 7.7301139 49.4827125, 7.7300493 49.4828085, 7.7289502 49.48367, 7.7288543 49.4836193, 7.7282044 49.4841891, 7.726926 49.483557, 7.7278244 49.4827541, 7.7280162 49.4828464, 7.728975 49.4820227, 7.7295219 49.4818036, 7.7303635 49.4810445, 7.7312762 49.4814575, 7.7313967 49.4815189, 7.7314931 49.4815623, 7.7303316 49.4825603, 7.7301876 49.482605))"
Station Dauersberg,"POLYGON ((7.8625676 50.7684247, 7.8627197 50.7683285, 7.8628041 50.7682751, 7.8602441 50.7666314, 7.8623999 50.7653133, 7.8663109 50.7679878, 7.8654001 50.7685503, 7.8667147 50.7696927, 7.8661756 50.7705988, 7.8667052 50.7711431, 7.8653623 50.7716635, 7.8645726 50.7709039, 7.8647286 50.7704702, 7.8630358 50.7691005, 7.8625676 50.7684247))"
Station Dauersberg,"POLYGON ((7.8625676 50.7684247, 7.8627197 50.7683285, 7.8628041 50.7682751, 7.8602441 50.7666314, 7.8623999 50.7653133, 7.8663109 50.7679878, 7.8654001 50.7685503, 7.8667147 50.7696927, 7.8661756 50.7705988, 7.8667052 50.7711431, 7.8653623 50.7716635, 7.8645726 50.7709039, 7.8647286 50.7704702, 7.8630358 50.7691005, 7.8625676 50.7684247))"
Netzleitstelle Mutterstadt,"POLYGON ((8.353809200000001 49.4212752, 8.3539245 49.421302, 8.3533252 49.4221344, 8.3530248 49.4220412, 8.352873199999999 49.4222549, 8.3506971 49.4215498, 8.351391100000001 49.4205642, 8.3515183 49.4206001, 8.3518197 49.4202242, 8.353522999999999 49.4207764, 8.353271899999999 49.4211055, 8.353809200000001 49.4212752))"
BASF,"POLYGON ((8.4101088 49.5292144, 8.409972700000001 49.5292801, 8.4100526 49.5293705, 8.4096925 49.529524, 8.4085632 49.529985, 8.4081151 49.5300584, 8.407857 49.5297927, 8.4070772 49.5297534, 8.4068877 49.5295521, 8.4062272 49.5286786, 8.406471 49.5282075, 8.4076837 49.5275727, 8.407904 49.5274387, 8.408066099999999 49.5273151, 8.408538800000001 49.5270361, 8.408419500000001 49.52695, 8.4084409 49.5269251, 8.408510700000001 49.5268864, 8.4086859 49.5269021, 8.4087616 49.526951, 8.408824900000001 49.5270051, 8.4088501 49.5270241, 8.4088195 49.5270426, 8.408862299999999 49.5270724, 8.4087231 49.5271602, 8.4092813 49.5275718, 8.4096364 49.527677, 8.4099246 49.5279287, 8.4103239 49.5282981, 8.4100368 49.5284174, 8.4101076 49.5284821, 8.409570499999999 49.5287399, 8.4101088 49.5292144))"
 ,"POLYGON ((7.4329409 50.4364148, 7.4332908 50.4368988, 7.4335187 50.4368319, 7.4334468 50.4367324, 7.4337058 50.4366565, 7.433743 50.4367079, 7.4340473 50.4366187, 7.4337321 50.4361828, 7.4329409 50.4364148))"
Station Koblenz,"POLYGON ((7.5930177 50.3874713, 7.5929712 50.3874734, 7.5926116 50.3874882, 7.5916673 50.3866921, 7.5913137 50.3863829, 7.5910937 50.3860834, 7.5909557 50.3861152, 7.5897103 50.3850927, 7.5902586 50.385051, 7.5903481 50.3850996, 7.5905909 50.3850826, 7.590699 50.3850732, 7.5909465 50.3850518, 7.5914183 50.385019, 7.5914158 50.3850044, 7.5915628 50.3849942, 7.5915653 50.3850091, 7.5916862 50.385, 7.5917979 50.3849923, 7.5929712 50.3848631, 7.5935129 50.3847788, 7.5953056 50.3845164, 7.5957156 50.3869672, 7.5952584 50.3872158, 7.5946569 50.3875428, 7.5942128 50.3871744, 7.5941691 50.387193, 7.5941141 50.387218, 7.5936558 50.3868609, 7.5929576 50.3871762, 7.5930177 50.3874713))"
Umspannwerk Waldlaubersheim,"POLYGON ((7.8143186 49.9228284, 7.8147255 49.9211433, 7.8161532 49.9212862, 7.8161042 49.9214896, 7.8173458 49.9216138, 7.8170899 49.9226737, 7.8160044 49.9225651, 7.8159026 49.9229869, 7.8143186 49.9228284))"
Weingarten,"POLYGON ((8.3070243 49.2571718, 8.3076373 49.2563204, 8.3076597 49.2562893, 8.309839500000001 49.2569186, 8.309041499999999 49.2580206, 8.3082952 49.2578036, 8.3084577 49.2575914, 8.3082782 49.2575389, 8.3070243 49.2571718))"
Umspannwerk Maximiliansau,"POLYGON ((8.2708803 49.0286498, 8.2725504 49.027731, 8.274094399999999 49.0287714, 8.2744204 49.0296325, 8.2747011 49.0295748, 8.2755028 49.0306246, 8.2755528 49.0307462, 8.2750722 49.030818, 8.274979500000001 49.0307306, 8.2747844 49.0307665, 8.274691600000001 49.0307743, 8.274782 49.0310145, 8.2740445 49.0311456, 8.2738327 49.0311596, 8.2736258 49.0309724, 8.2733189 49.0298524, 8.2742396 49.029659, 8.273987399999999 49.0290023, 8.273851799999999 49.0289087, 8.2725338 49.0297479, 8.2708803 49.0286498))"
Station Weißenthurm,"POLYGON ((7.4454622 50.4029759, 7.4480635 50.4027273, 7.4473467 50.3999286, 7.4501661 50.3996328, 7.452269 50.4019709, 7.4534502 50.4032697, 7.453607 50.4034358, 7.4478445 50.4051171, 7.4474786 50.4050549, 7.4473582 50.4051187, 7.4468266 50.4045711, 7.4469653 50.4045209, 7.446885 50.404437, 7.4467472 50.4044892, 7.4463273 50.4040567, 7.4454622 50.4029759))"
Station Weißenthurm,"POLYGON ((7.4454622 50.4029759, 7.4480635 50.4027273, 7.4473467 50.3999286, 7.4501661 50.3996328, 7.452269 50.4019709, 7.4534502 50.4032697, 7.453607 50.4034358, 7.4478445 50.4051171, 7.4474786 50.4050549, 7.4473582 50.4051187, 7.4468266 50.4045711, 7.4469653 50.4045209, 7.446885 50.404437, 7.4467472 50.4044892, 7.4463273 50.4040567, 7.4454622 50.4029759))"
Umspannwerk Heinitz,"POLYGON ((7.1157072 49.3215673, 7.1163691 49.3217327, 7.1163582 49.321817, 7.1181174 49.3222824, 7.1182272 49.3221118, 7.1179215 49.3220289, 7.1181358 49.3216933, 7.1167034 49.3213043, 7.1165553 49.3215217, 7.1158418 49.3213402, 7.1157072 49.3215673))"
UA Brebach,"POLYGON ((7.043411 49.2141673, 7.0434436 49.2138818, 7.0427567 49.2138364, 7.0426644 49.2146825, 7.0430698 49.2147128, 7.0442874 49.2147687, 7.0447187 49.2140822, 7.044194 49.2139202, 7.0439082 49.2142702, 7.0437659 49.2142594, 7.0436501 49.2142248, 7.0436005 49.214176, 7.043411 49.2141673))"
Umspannwerk Uchtelfangen,"POLYGON ((6.9926365 49.3758217, 6.9934209 49.3727822, 6.9970067 49.3732124, 6.996923 49.373614, 6.9973724 49.3736427, 6.9974012 49.3739877, 6.9992213 49.3741196, 6.9991902 49.3745358, 6.999689 49.3755369, 6.999871 49.3764845, 6.9996152 49.3766478, 6.9990142 49.3765953, 6.9990018 49.3766599, 6.9989848 49.3767481, 6.9997477 49.3768284, 6.9996239 49.3775845, 6.9987618 49.3779135, 6.9986691 49.3786877, 6.9967004 49.3784484, 6.9971802 49.3768421, 6.9926365 49.3758217))"
Umspannwerk Uchtelfangen,"POLYGON ((6.9926365 49.3758217, 6.9934209 49.3727822, 6.9970067 49.3732124, 6.996923 49.373614, 6.9973724 49.3736427, 6.9974012 49.3739877, 6.9992213 49.3741196, 6.9991902 49.3745358, 6.999689 49.3755369, 6.999871 49.3764845, 6.9996152 49.3766478, 6.9990142 49.3765953, 6.9990018 49.3766599, 6.9989848 49.3767481, 6.9997477 49.3768284, 6.9996239 49.3775845, 6.9987618 49.3779135, 6.9986691 49.3786877, 6.9967004 49.3784484, 6.9971802 49.3768421, 6.9926365 49.3758217))"
Dieffeln,"POLYGON ((6.7546096 49.3654076, 6.755451 49.365623, 6.7555669 49.3655697, 6.7559389 49.3653563, 6.7564225 49.3644432, 6.7562653 49.3643232, 6.7553072 49.3640816, 6.7546096 49.3654076))"
Umspannanlage Ensdorf,"POLYGON ((6.7752817 49.2896771, 6.7723884 49.2895805, 6.7721537 49.2894288, 6.7714976 49.2893837, 6.7711026 49.2895424, 6.7706391 49.2895221, 6.770458 49.2912732, 6.7723486 49.2913486, 6.7722162 49.2929291, 6.7738977 49.2929899, 6.7739415 49.2929775, 6.7750858 49.2928999, 6.7752863 49.2928214, 6.7753096 49.2918017, 6.7752817 49.2896771))"
Umspannanlage Ensdorf,"POLYGON ((6.7752817 49.2896771, 6.7723884 49.2895805, 6.7721537 49.2894288, 6.7714976 49.2893837, 6.7711026 49.2895424, 6.7706391 49.2895221, 6.770458 49.2912732, 6.7723486 49.2913486, 6.7722162 49.2929291, 6.7738977 49.2929899, 6.7739415 49.2929775, 6.7750858 49.2928999, 6.7752863 49.2928214, 6.7753096 49.2918017, 6.7752817 49.2896771))"
Station Saarwellingen,"POLYGON ((6.7645268 49.3602365, 6.7663797 49.3609332, 6.7677212 49.3597651, 6.7656356 49.3594133, 6.7652967 49.3594096, 6.7649002 49.3596715, 6.764544 49.3600569, 6.7644464 49.3601916, 6.7645268 49.3602365))"
Schaltanlage St. Barbara,"POLYGON ((7.2387503 49.3578166, 7.239634 49.3580511, 7.2395527 49.358176, 7.2410467 49.358597, 7.241272 49.3582808, 7.2413417 49.3582634, 7.2415375 49.3583105, 7.2416993 49.3582967, 7.2417709 49.3582669, 7.2421464 49.357624, 7.2415188 49.3572746, 7.2394696 49.356712, 7.2390699 49.356988, 7.2386515 49.3576938, 7.2387503 49.3578166))"
Schaltanlage St. Barbara,"POLYGON ((7.2387503 49.3578166, 7.239634 49.3580511, 7.2395527 49.358176, 7.2410467 49.358597, 7.241272 49.3582808, 7.2413417 49.3582634, 7.2415375 49.3583105, 7.2416993 49.3582967, 7.2417709 49.3582669, 7.2421464 49.357624, 7.2415188 49.3572746, 7.2394696 49.356712, 7.2390699 49.356988, 7.2386515 49.3576938, 7.2387503 49.3578166))"
UA Obergraben,"POLYGON ((6.7492208 49.3651828, 6.7497303 49.3654629, 6.7502217 49.365134, 6.749571 49.3649117, 6.7492208 49.3651828))"
UA Dillinger Hütte Mitte,"POLYGON ((6.7407371 49.3575833, 6.7415438 49.3578887, 6.741998 49.357388, 6.7412347 49.3570989, 6.7407371 49.3575833))"
 ,"POLYGON ((7.0313026 49.3310704, 7.0307904 49.3309103, 7.0310958 49.3304956, 7.0318016 49.3307164, 7.031436 49.3312129, 7.0312423 49.3311523, 7.0313026 49.3310704))"
Saarstahl,"POLYGON ((7.1706896 49.3560472, 7.1702248 49.3559951, 7.1698711 49.3557772, 7.169901 49.3556959, 7.1699731 49.3556547, 7.1703969 49.3556796, 7.1706391 49.355717, 7.1707425 49.3558137, 7.1706955 49.3560172, 7.1706896 49.3560472))"
Mittelbexbach,"POLYGON ((7.2372267 49.3684742, 7.2364712 49.3698084, 7.2359282 49.3707673, 7.2343298 49.3701519, 7.2354911 49.3682384, 7.2360638 49.3683698, 7.2363241 49.3682638, 7.236547 49.36822, 7.237155 49.3683268, 7.2372267 49.3684742))"
