name,source,capacity(MW),assigned_term,lat,lon,sh_pp_agg,idx
aggregated_pp,biomass,0.47,ElmTerm_0333,8.939692594697497,52.403033249999986,POINT (8.939692594697497 52.40303324999999),SM_0608
aggregated_pp,biomass,0.7,ElmTerm_0337,6.330006258723939,51.24291663768394,POINT (6.330006258723939 51.24291663768394),SM_0609
aggregated_pp,biomass,3.5,ElmTerm_0355,8.62886497358045,51.99363410076771,POINT (8.62886497358045 51.99363410076771),SM_0610
aggregated_pp,biomass,0.5,ElmTerm_0359,6.709755929672075,51.090932471999935,POINT (6.709755929672075 51.09093247199993),SM_0611
aggregated_pp,biomass,0.57,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0612
aggregated_pp,biomass,0.25,ElmTerm_0463,7.815719937013512,49.92207811962771,POINT (7.815719937013512 49.92207811962771),SM_0613
aggregated_pp,biomass,3.4000000000000004,ElmTerm_0471,6.996476592674045,49.37540928024911,POINT (6.996476592674045 49.37540928024911),SM_0614
aggregated_pp,biomass,1.598,ElmTerm_0478,6.749700132614076,49.36517640136044,POINT (6.749700132614076 49.36517640136044),SM_0615
aggregated_pp,biomass,0.1,ElmTerm_0479,6.741376196728783,49.357491984399076,POINT (6.741376196728783 49.35749198439908),SM_0616
aggregated_pp,biomass,0.85,ElmTerm_0488,13.841268124722884,50.99017593954015,POINT (13.84126812472288 50.99017593954015),SM_0617
aggregated_pp,biomass,2.8,ElmTerm_0489,14.47196548812241,51.553812751930906,POINT (14.47196548812241 51.55381275193091),SM_0618
aggregated_pp,biomass,0.35500000000000004,ElmTerm_0490,12.518222087334598,51.15707259070559,POINT (12.5182220873346 51.15707259070559),SM_0619
aggregated_pp,biomass,9.3,ElmTerm_0494,13.255555041990176,50.930178267482475,POINT (13.25555504199018 50.93017826748248),SM_0620
aggregated_pp,biomass,0.5,ElmTerm_0495,13.382323399203107,51.35599611970666,POINT (13.38232339920311 51.35599611970666),SM_0621
aggregated_pp,biomass,1.53,ElmTerm_0502,12.262173526422249,51.74102026400144,POINT (12.26217352642225 51.74102026400144),SM_0622
aggregated_pp,biomass,0.717,ElmTerm_0516,10.060408147023633,54.34877084536782,POINT (10.06040814702363 54.34877084536782),SM_0623
aggregated_pp,biomass,0.549,ElmTerm_0517,9.988536617240594,53.766277674086645,POINT (9.988536617240594 53.76627767408664),SM_0624
aggregated_pp,biomass,0.38,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_0625
aggregated_pp,biomass,1.903,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_0626
aggregated_pp,biomass,5.1,ElmTerm_0542,10.991014642508583,50.57352700235684,POINT (10.99101464250858 50.57352700235684),SM_0627
aggregated_pp,biomass,0.537,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_0628
aggregated_pp,biomass,0.02,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0629
aggregated_pp,biomass,0.311,ElmTerm_0754,13.143392934798484,53.9081469985053,POINT (13.14339293479848 53.9081469985053),SM_0630
aggregated_pp,biomass,0.24,ElmTerm_0794,8.308455415973476,49.25710489415596,POINT (8.308455415973476 49.25710489415596),SM_0631
aggregated_pp,biomass,0.37,ElmTerm_0820,11.8814636,53.0833092,POINT (11.8814636 53.0833092),SM_0632
aggregated_pp,biomass,2.065,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0633
aggregated_pp,biomass; biofuel,2.1,ElmTerm_0517,9.988536617240594,53.766277674086645,POINT (9.988536617240594 53.76627767408664),SM_0634
aggregated_pp,biomass; biogas,0.5449999999999999,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0635
aggregated_pp,biomass;Holzhackschnitzel,3.7,ElmTerm_0313,8.95904417405494,52.278495000742325,POINT (8.95904417405494 52.27849500074232),SM_0636
aggregated_pp,coal,1.0,ElmTerm_0486,12.813909836319992,50.857918507243404,POINT (12.81390983631999 50.8579185072434),SM_0637
aggregated_pp,coal;waste,5.0,ElmTerm_0142,10.196491635773857,50.027972438490515,POINT (10.19649163577386 50.02797243849052),SM_0638
aggregated_pp,gas,10.0,ElmTerm_0015,9.274575310698435,48.54964065113852,POINT (9.274575310698435 48.54964065113852),SM_0639
aggregated_pp,gas,2.0,ElmTerm_0027,8.451632539008248,49.00739721373939,POINT (8.451632539008248 49.00739721373939),SM_0640
aggregated_pp,gas,0.047,ElmTerm_0086,11.293972749310488,48.052042789622035,POINT (11.29397274931049 48.05204278962204),SM_0641
aggregated_pp,gas,1.52,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0642
aggregated_pp,gas,5.12,ElmTerm_0106,12.082254472502537,49.297447751753,POINT (12.08225447250254 49.297447751753),SM_0643
aggregated_pp,gas,0.065,ElmTerm_0110,10.840869578889038,48.238031010916025,POINT (10.84086957888904 48.23803101091602),SM_0644
aggregated_pp,gas,0.05,ElmTerm_0149,13.368654053295382,52.50314757780132,POINT (13.36865405329538 52.50314757780132),SM_0645
aggregated_pp,gas,5.3100000000000005,ElmTerm_0211,13.683476836419668,54.13909066248967,POINT (13.68347683641967 54.13909066248967),SM_0646
aggregated_pp,gas,4.1,ElmTerm_0361,7.264083473226962,51.57357343555289,POINT (7.264083473226962 51.57357343555289),SM_0647
aggregated_pp,gas,5.2,ElmTerm_0476,7.2403747664461235,49.35764976438089,POINT (7.240374766446124 49.35764976438089),SM_0648
aggregated_pp,gas,6.0,ElmTerm_0480,7.031299780097776,49.330830196347044,POINT (7.031299780097776 49.33083019634704),SM_0649
aggregated_pp,gas,0.24,ElmTerm_0488,13.841268124722884,50.99017593954015,POINT (13.84126812472288 50.99017593954015),SM_0650
aggregated_pp,gas,4.05,ElmTerm_0515,10.156282497517498,54.27554827587556,POINT (10.1562824975175 54.27554827587556),SM_0651
aggregated_pp,gas,0.028,ElmTerm_0516,10.060408147023633,54.34877084536782,POINT (10.06040814702363 54.34877084536782),SM_0652
aggregated_pp,gas,1.94,ElmTerm_0786,9.215650191402075,48.85230535528717,POINT (9.215650191402075 48.85230535528717),SM_0653
aggregated_pp,gas,0.049,ElmTerm_0889,10.1770887,54.3398042,POINT (10.1770887 54.3398042),SM_0654
aggregated_pp,gas;oil,7.0,ElmTerm_0166,13.709669603335318,52.53979523272345,POINT (13.70966960333532 52.53979523272345),SM_0655
aggregated_pp,gas;oil,0.495,ElmTerm_0891,9.3397437,48.843536,POINT (9.3397437 48.843536),SM_0656
aggregated_pp,geothermal,0.55,ElmTerm_0077,8.562181989455382,49.13294996255253,POINT (8.562181989455382 49.13294996255253),SM_0657
aggregated_pp,geothermal,8.36,ElmTerm_0081,11.639312138801586,48.17878342774281,POINT (11.63931213880159 48.17878342774281),SM_0658
aggregated_pp,geothermal,7.8,ElmTerm_0794,8.308455415973476,49.25710489415596,POINT (8.308455415973476 49.25710489415596),SM_0659
aggregated_pp,http://www.hedayati.eu/wkw/wkw03.html,0.05,ElmTerm_0105,10.972903946853963,49.55850741164437,POINT (10.97290394685396 49.55850741164437),SM_0660
aggregated_pp,hydro,27.72,ElmTerm_0017,10.23164156254564,48.52976227037604,POINT (10.23164156254564 48.52976227037604),SM_0661
aggregated_pp,hydro,0.296,ElmTerm_0024,8.248729072264844,48.84631655970332,POINT (8.248729072264844 48.84631655970332),SM_0662
aggregated_pp,hydro,0.04,ElmTerm_0028,8.349126153392115,49.01305215253929,POINT (8.349126153392115 49.01305215253929),SM_0663
aggregated_pp,hydro,1.05,ElmTerm_0029,8.64158407779194,48.89005251550222,POINT (8.64158407779194 48.89005251550222),SM_0664
aggregated_pp,hydro,8.8,ElmTerm_0035,9.885515124849604,48.304074373961335,POINT (9.885515124849604 48.30407437396133),SM_0665
aggregated_pp,hydro,0.37,ElmTerm_0037,8.4654298354428,48.04352365086104,POINT (8.4654298354428 48.04352365086104),SM_0666
aggregated_pp,hydro,0.06,ElmTerm_0040,8.87294281998282,48.310091283977776,POINT (8.87294281998282 48.31009128397778),SM_0667
aggregated_pp,hydro,0.82,ElmTerm_0041,9.04543494160882,48.90296203862395,POINT (9.04543494160882 48.90296203862395),SM_0668
aggregated_pp,hydro,0.529,ElmTerm_0046,7.7518625385901005,48.096405748829945,POINT (7.751862538590101 48.09640574882994),SM_0669
aggregated_pp,hydro,7.2,ElmTerm_0051,9.236412906273014,48.926958392452775,POINT (9.236412906273014 48.92695839245278),SM_0670
aggregated_pp,hydro,0.05,ElmTerm_0053,9.694656413559345,49.2325925562262,POINT (9.694656413559345 49.2325925562262),SM_0671
aggregated_pp,hydro,12.2,ElmTerm_0061,8.547160997806722,49.44053974343471,POINT (8.547160997806722 49.44053974343471),SM_0672
aggregated_pp,hydro,0.016,ElmTerm_0063,8.435564837870048,49.252322806625386,POINT (8.435564837870048 49.25232280662539),SM_0673
aggregated_pp,hydro,3.0,ElmTerm_0067,8.66378320103929,49.360087409273596,POINT (8.663783201039291 49.3600874092736),SM_0674
aggregated_pp,hydro,1.135,ElmTerm_0072,7.936940558477387,47.64911348048783,POINT (7.936940558477387 47.64911348048783),SM_0675
aggregated_pp,hydro,1.7,ElmTerm_0078,8.303640472498818,49.01234098280412,POINT (8.303640472498818 49.01234098280412),SM_0676
aggregated_pp,hydro,10.450000000000001,ElmTerm_0081,11.639312138801586,48.17878342774281,POINT (11.63931213880159 48.17878342774281),SM_0677
aggregated_pp,hydro,3.98792,ElmTerm_0082,11.370426274676383,48.29149226104908,POINT (11.37042627467638 48.29149226104908),SM_0678
aggregated_pp,hydro,7.17,ElmTerm_0084,11.440774657323077,48.17180356172823,POINT (11.44077465732308 48.17180356172823),SM_0679
aggregated_pp,hydro,8.088,ElmTerm_0085,11.813232930463515,48.2212664832132,POINT (11.81323293046352 48.2212664832132),SM_0680
aggregated_pp,hydro,7.042000000000001,ElmTerm_0086,11.293972749310488,48.052042789622035,POINT (11.29397274931049 48.05204278962204),SM_0681
aggregated_pp,hydro,7.1,ElmTerm_0087,10.867565937459839,48.539469129031644,POINT (10.86756593745984 48.53946912903164),SM_0682
aggregated_pp,hydro,0.09000000000000001,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0683
aggregated_pp,hydro,7.7705,ElmTerm_0093,10.836015784739976,49.92806742632899,POINT (10.83601578473998 49.92806742632899),SM_0684
aggregated_pp,hydro,6.6,ElmTerm_0094,10.664258939070908,49.97998589780418,POINT (10.66425893907091 49.97998589780418),SM_0685
aggregated_pp,hydro,0.1419,ElmTerm_0095,11.79241387643633,48.8382240503595,POINT (11.79241387643633 48.8382240503595),SM_0686
aggregated_pp,hydro,20.6,ElmTerm_0096,9.594301654057542,49.79844273337363,POINT (9.594301654057542 49.79844273337363),SM_0687
aggregated_pp,hydro,0.5,ElmTerm_0099,13.10343465655084,48.66679296188136,POINT (13.10343465655084 48.66679296188136),SM_0688
aggregated_pp,hydro,6.022,ElmTerm_0101,10.194933507236938,47.970936909071554,POINT (10.19493350723694 47.97093690907155),SM_0689
aggregated_pp,hydro,0.0365,ElmTerm_0102,11.868156342691792,48.20680293980985,POINT (11.86815634269179 48.20680293980985),SM_0690
aggregated_pp,hydro,5.180000000000001,ElmTerm_0104,10.64128682831547,48.02745125320633,POINT (10.64128682831547 48.02745125320633),SM_0691
aggregated_pp,hydro,4.8274,ElmTerm_0105,10.972903946853963,49.55850741164437,POINT (10.97290394685396 49.55850741164437),SM_0692
aggregated_pp,hydro,13.172,ElmTerm_0109,12.15040164610605,49.012751838045375,POINT (12.15040164610605 49.01275183804538),SM_0693
aggregated_pp,hydro,14.383000000000001,ElmTerm_0110,10.840869578889038,48.238031010916025,POINT (10.84086957888904 48.23803101091602),SM_0694
aggregated_pp,hydro,8.065,ElmTerm_0112,10.401586913775644,48.5099297591876,POINT (10.40158691377564 48.5099297591876),SM_0695
aggregated_pp,hydro,26.9851,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0696
aggregated_pp,hydro,6.8,ElmTerm_0122,11.277721101390524,47.49587269567863,POINT (11.27772110139052 47.49587269567863),SM_0697
aggregated_pp,hydro,4.591,ElmTerm_0123,12.130190649732526,47.91316549606221,POINT (12.13019064973253 47.91316549606221),SM_0698
aggregated_pp,hydro,0.09,ElmTerm_0124,10.86376165953402,48.54682313334514,POINT (10.86376165953402 48.54682313334514),SM_0699
aggregated_pp,hydro,8.700000000000001,ElmTerm_0125,10.70273200509403,47.82645983732839,POINT (10.70273200509403 47.82645983732839),SM_0700
aggregated_pp,hydro,6.5776,ElmTerm_0126,12.220835362323827,48.58573299903572,POINT (12.22083536232383 48.58573299903572),SM_0701
aggregated_pp,hydro,0.045,ElmTerm_0127,12.296883807499354,48.60690994567718,POINT (12.29688380749935 48.60690994567718),SM_0702
aggregated_pp,hydro,3.74,ElmTerm_0129,12.851745119882445,48.763297852608254,POINT (12.85174511988244 48.76329785260825),SM_0703
aggregated_pp,hydro,7.35,ElmTerm_0130,10.39177608189584,48.518460910341204,POINT (10.39177608189584 48.5184609103412),SM_0704
aggregated_pp,hydro,0.6,ElmTerm_0131,10.31913657851065,47.682736548070224,POINT (10.31913657851065 47.68273654807022),SM_0705
aggregated_pp,hydro,12.9,ElmTerm_0132,12.747462509137112,48.148745343941634,POINT (12.74746250913711 48.14874534394163),SM_0706
aggregated_pp,hydro,21.45,ElmTerm_0136,10.187829008588933,49.98121669634474,POINT (10.18782900858893 49.98121669634474),SM_0707
aggregated_pp,hydro,0.02,ElmTerm_0138,11.326954195915937,49.39348134884771,POINT (11.32695419591594 49.39348134884771),SM_0708
aggregated_pp,hydro,10.1,ElmTerm_0142,10.196491635773857,50.027972438490515,POINT (10.19649163577386 50.02797243849052),SM_0709
aggregated_pp,hydro,0.7,ElmTerm_0172,8.51542753209035,53.20388726776549,POINT (8.515427532090349 53.20388726776549),SM_0710
aggregated_pp,hydro,4.1,ElmTerm_0175,8.735135785664829,50.1591915543415,POINT (8.735135785664829 50.1591915543415),SM_0711
aggregated_pp,hydro,0.015,ElmTerm_0180,8.809623359563282,50.203474815760536,POINT (8.809623359563282 50.20347481576054),SM_0712
aggregated_pp,hydro,1.801,ElmTerm_0181,8.480095294862606,50.590920472644854,POINT (8.480095294862606 50.59092047264485),SM_0713
aggregated_pp,hydro,2.405,ElmTerm_0182,8.284861807526852,50.75907351621421,POINT (8.284861807526852 50.75907351621421),SM_0714
aggregated_pp,hydro,3.748,ElmTerm_0185,9.746150867900313,50.91683998818572,POINT (9.746150867900313 50.91683998818572),SM_0715
aggregated_pp,hydro,0.34,ElmTerm_0188,8.992792439790867,51.34300940581555,POINT (8.992792439790867 51.34300940581555),SM_0716
aggregated_pp,hydro,0.155,ElmTerm_0192,8.954644125917085,50.08601575066757,POINT (8.954644125917085 50.08601575066757),SM_0717
aggregated_pp,hydro,2.099,ElmTerm_0193,8.065737999671715,50.406068149148815,POINT (8.065737999671715 50.40606814914882),SM_0718
aggregated_pp,hydro,0.823,ElmTerm_0197,9.774150490491465,50.52874966408343,POINT (9.774150490491465 50.52874966408343),SM_0719
aggregated_pp,hydro,0.18100000000000002,ElmTerm_0200,9.259383841813307,51.06036683297761,POINT (9.259383841813307 51.06036683297761),SM_0720
aggregated_pp,hydro,2.6,ElmTerm_0204,9.567102052949537,51.32525735484706,POINT (9.567102052949537 51.32525735484706),SM_0721
aggregated_pp,hydro,0.53,ElmTerm_0205,8.656663566515821,50.60573449573586,POINT (8.656663566515821 50.60573449573586),SM_0722
aggregated_pp,hydro,1.2200000000000002,ElmTerm_0223,11.699392740679366,53.57227450864085,POINT (11.69939274067937 53.57227450864085),SM_0723
aggregated_pp,hydro,0.1,ElmTerm_0225,9.522575993780427,52.36040907572478,POINT (9.522575993780427 52.36040907572478),SM_0724
aggregated_pp,hydro,3.0,ElmTerm_0228,9.821583875299215,52.4248552879316,POINT (9.821583875299215 52.4248552879316),SM_0725
aggregated_pp,hydro,0.185,ElmTerm_0231,9.917179759815793,52.27816864218032,POINT (9.917179759815793 52.27816864218032),SM_0726
aggregated_pp,hydro,5.0,ElmTerm_0243,9.125265725842214,52.53826407510016,POINT (9.125265725842214 52.53826407510016),SM_0727
aggregated_pp,hydro,11.4,ElmTerm_0248,9.145176890703196,52.85324645076598,POINT (9.145176890703196 52.85324645076598),SM_0728
aggregated_pp,hydro,7.2,ElmTerm_0249,9.113210076691638,52.54385335300371,POINT (9.113210076691638 52.54385335300371),SM_0729
aggregated_pp,hydro,0.2801,ElmTerm_0250,9.88280432280931,51.51550751554294,POINT (9.88280432280931 51.51550751554294),SM_0730
aggregated_pp,hydro,0.00424,ElmTerm_0265,8.104959630691296,52.26426140618487,POINT (8.104959630691296 52.26426140618487),SM_0731
aggregated_pp,hydro,4.14,ElmTerm_0281,10.388472252806412,52.1513649652781,POINT (10.38847225280641 52.1513649652781),SM_0732
aggregated_pp,hydro,0.42,ElmTerm_0303,7.193165829128518,50.798335078023825,POINT (7.193165829128518 50.79833507802383),SM_0733
aggregated_pp,hydro,0.5,ElmTerm_0313,8.95904417405494,52.278495000742325,POINT (8.95904417405494 52.27849500074232),SM_0734
aggregated_pp,hydro,0.302,ElmTerm_0321,6.167381738181591,50.80204432454053,POINT (6.167381738181591 50.80204432454053),SM_0735
aggregated_pp,hydro,0.05,ElmTerm_0328,6.680795609108837,51.646297267962154,POINT (6.680795609108837 51.64629726796215),SM_0736
aggregated_pp,hydro,0.815,ElmTerm_0334,7.505979853468062,51.40160122854462,POINT (7.505979853468062 51.40160122854462),SM_0737
aggregated_pp,hydro,5.0,ElmTerm_0344,6.868045004627792,51.374474811537254,POINT (6.868045004627792 51.37447481153725),SM_0738
aggregated_pp,hydro,0.75,ElmTerm_0346,6.300901280667953,50.828953221312766,POINT (6.300901280667953 50.82895322131277),SM_0739
aggregated_pp,hydro,9.2,ElmTerm_0350,6.94821098288952,51.4445759018746,POINT (6.94821098288952 51.4445759018746),SM_0740
aggregated_pp,hydro,2.02,ElmTerm_0372,6.531750044253859,50.39005130034924,POINT (6.531750044253859 50.39005130034924),SM_0741
aggregated_pp,hydro,0.35,ElmTerm_0374,7.123081988632902,51.17158879228435,POINT (7.123081988632902 51.17158879228435),SM_0742
aggregated_pp,hydro,1.75,ElmTerm_0375,7.31318287343073,51.44661141727642,POINT (7.31318287343073 51.44661141727642),SM_0743
aggregated_pp,hydro,7.6,ElmTerm_0390,7.981221614122987,51.67352626092347,POINT (7.981221614122987 51.67352626092347),SM_0744
aggregated_pp,hydro,5.59,ElmTerm_0395,8.624800558759658,51.4278884148371,POINT (8.624800558759658 51.4278884148371),SM_0745
aggregated_pp,hydro,5.838,ElmTerm_0396,8.21170543089225,51.17798501975082,POINT (8.21170543089225 51.17798501975082),SM_0746
aggregated_pp,hydro,9.64,ElmTerm_0403,7.724384084941305,51.4093341563027,POINT (7.724384084941305 51.4093341563027),SM_0747
aggregated_pp,hydro,2.31,ElmTerm_0411,7.706357689648909,51.27858033373516,POINT (7.706357689648909 51.27858033373516),SM_0748
aggregated_pp,hydro,0.27,ElmTerm_0414,7.985067483968961,50.84222548456649,POINT (7.985067483968961 50.84222548456649),SM_0749
aggregated_pp,hydro,0.4,ElmTerm_0418,7.233196881463732,51.232506921788605,POINT (7.233196881463732 51.23250692178861),SM_0750
aggregated_pp,hydro,4.7,ElmTerm_0432,7.938127680570444,51.010673468170666,POINT (7.938127680570444 51.01067346817067),SM_0751
aggregated_pp,hydro,0.75,ElmTerm_0436,7.195979369559306,51.411575332773346,POINT (7.195979369559306 51.41157533277335),SM_0752
aggregated_pp,hydro,3.3,ElmTerm_0441,8.996208218591036,52.37958802402377,POINT (8.996208218591036 52.37958802402377),SM_0753
aggregated_pp,hydro,5.0041,ElmTerm_0446,6.813684367851209,49.72483411000274,POINT (6.813684367851209 49.72483411000274),SM_0754
aggregated_pp,hydro,18.3,ElmTerm_0450,6.620535638269034,49.74893869040103,POINT (6.620535638269034 49.74893869040103),SM_0755
aggregated_pp,hydro,0.42,ElmTerm_0451,6.4747398017335405,49.92246929707194,POINT (6.47473980173354 49.92246929707194),SM_0756
aggregated_pp,hydro,0.46,ElmTerm_0453,6.702285452182701,49.828994444209854,POINT (6.702285452182701 49.82899444420985),SM_0757
aggregated_pp,hydro,1.1,ElmTerm_0458,7.863945673489964,50.768241871027605,POINT (7.863945673489964 50.76824187102761),SM_0758
aggregated_pp,hydro,0.0045,ElmTerm_0463,7.815719937013512,49.92207811962771,POINT (7.815719937013512 49.92207811962771),SM_0759
aggregated_pp,hydro,0.5,ElmTerm_0471,6.996476592674045,49.37540928024911,POINT (6.996476592674045 49.37540928024911),SM_0760
aggregated_pp,hydro,1.4,ElmTerm_0473,6.773207864911163,49.29107421415115,POINT (6.773207864911163 49.29107421415115),SM_0761
aggregated_pp,hydro,0.6835,ElmTerm_0475,6.766015695129038,49.36007719001591,POINT (6.766015695129038 49.36007719001591),SM_0762
aggregated_pp,hydro,6.5,ElmTerm_0478,6.749700132614076,49.36517640136044,POINT (6.749700132614076 49.36517640136044),SM_0763
aggregated_pp,hydro,4.519,ElmTerm_0479,6.741376196728783,49.357491984399076,POINT (6.741376196728783 49.35749198439908),SM_0764
aggregated_pp,hydro,0.125,ElmTerm_0494,13.255555041990176,50.930178267482475,POINT (13.25555504199018 50.93017826748248),SM_0765
aggregated_pp,hydro,0.499,ElmTerm_0501,13.002589934113312,50.86591275204879,POINT (13.00258993411331 50.86591275204879),SM_0766
aggregated_pp,hydro,1.83,ElmTerm_0506,11.516554993828656,51.58435922285849,POINT (11.51655499382866 51.58435922285849),SM_0767
aggregated_pp,hydro,1.675,ElmTerm_0531,10.64146779504834,53.91916269128778,POINT (10.64146779504834 53.91916269128778),SM_0768
aggregated_pp,hydro,0.8705,ElmTerm_0536,11.004916946056627,50.50741500000001,POINT (11.00491694605663 50.50741500000001),SM_0769
aggregated_pp,hydro,7.1000000000000005,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_0770
aggregated_pp,hydro,0.89227,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_0771
aggregated_pp,hydro,5.809,ElmTerm_0541,11.47039415880793,50.93039027247812,POINT (11.47039415880793 50.93039027247812),SM_0772
aggregated_pp,hydro,2.6425,ElmTerm_0542,10.991014642508583,50.57352700235684,POINT (10.99101464250858 50.57352700235684),SM_0773
aggregated_pp,hydro,2.182,ElmTerm_0543,11.433959324970752,50.65276353933597,POINT (11.43395932497075 50.65276353933597),SM_0774
aggregated_pp,hydro,4.4788,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_0775
aggregated_pp,hydro,1.52,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0776
aggregated_pp,hydro,0.005,ElmTerm_0548,12.337422930709925,51.19696836373799,POINT (12.33742293070993 51.19696836373799),SM_0777
aggregated_pp,hydro,3.465,ElmTerm_0775,11.474652795898285,50.60397749999999,POINT (11.47465279589828 50.60397749999999),SM_0778
aggregated_pp,hydro,6.526,ElmTerm_0779,11.80760570062169,48.45542681955668,POINT (11.80760570062169 48.45542681955668),SM_0779
aggregated_pp,hydro,0.18,ElmTerm_0799,9.2072627,49.1777563,POINT (9.207262699999999 49.1777563),SM_0780
aggregated_pp,hydro,1.1,ElmTerm_0802,10.0850514,48.2678933,POINT (10.0850514 48.2678933),SM_0781
aggregated_pp,hydro,2.0,ElmTerm_0818,14.4624833,51.8337534,POINT (14.4624833 51.8337534),SM_0782
aggregated_pp,hydro,0.87,ElmTerm_0839,6.3216969,50.8368749,POINT (6.3216969 50.8368749),SM_0783
aggregated_pp,hydro,26.79,ElmTerm_0862,7.4529291,51.410733,POINT (7.4529291 51.410733),SM_0784
aggregated_pp,hydro,0.04,ElmTerm_0891,9.3397437,48.843536,POINT (9.3397437 48.843536),SM_0785
aggregated_pp,hydro,0.006,ElmTerm_0899,7.492223,50.3509771,POINT (7.492223 50.3509771),SM_0786
aggregated_pp,hydro,2.2,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0787
aggregated_pp,hydro,1.76,ElmTerm_0904,7.7402992,51.5170029,POINT (7.7402992 51.5170029),SM_0788
aggregated_pp,hydro,0.254,ElmTerm_0906,7.7376966,51.515666,POINT (7.7376966 51.515666),SM_0789
aggregated_pp,hydrogen,0.7,ElmTerm_0160,13.957005594217906,53.25217165722352,POINT (13.95700559421791 53.25217165722352),SM_0790
aggregated_pp,methane,0.7,ElmTerm_0250,9.88280432280931,51.51550751554294,POINT (9.88280432280931 51.51550751554294),SM_0791
aggregated_pp,photovoltaic,0.024300000000000002,ElmTerm_0086,11.293972749310488,48.052042789622035,POINT (11.29397274931049 48.05204278962204),SM_0792
aggregated_pp,photovoltaic,5.75,ElmTerm_0368,7.725706351234978,52.27719492029613,POINT (7.725706351234978 52.27719492029613),SM_0793
aggregated_pp,photovoltaic,2.5,ElmTerm_0448,6.211020347714207,49.95862578002851,POINT (6.211020347714207 49.95862578002851),SM_0794
aggregated_pp,solar,6.85,ElmTerm_0012,9.562823424226048,48.70148985377067,POINT (9.562823424226048 48.70148985377067),SM_0795
aggregated_pp,solar,1.0,ElmTerm_0013,9.70421891443046,48.46497566102827,POINT (9.704218914430459 48.46497566102827),SM_0796
aggregated_pp,solar,3.29488,ElmTerm_0015,9.274575310698435,48.54964065113852,POINT (9.274575310698435 48.54964065113852),SM_0797
aggregated_pp,solar,5.695,ElmTerm_0017,10.23164156254564,48.52976227037604,POINT (10.23164156254564 48.52976227037604),SM_0798
aggregated_pp,solar,2.0,ElmTerm_0022,8.258859980754563,47.63421163930175,POINT (8.258859980754563 47.63421163930175),SM_0799
aggregated_pp,solar,2.373,ElmTerm_0024,8.248729072264844,48.84631655970332,POINT (8.248729072264844 48.84631655970332),SM_0800
aggregated_pp,solar,0.0666,ElmTerm_0027,8.451632539008248,49.00739721373939,POINT (8.451632539008248 49.00739721373939),SM_0801
aggregated_pp,solar,0.535,ElmTerm_0028,8.349126153392115,49.01305215253929,POINT (8.349126153392115 49.01305215253929),SM_0802
aggregated_pp,solar,0.2447,ElmTerm_0029,8.64158407779194,48.89005251550222,POINT (8.64158407779194 48.89005251550222),SM_0803
aggregated_pp,solar,0.009949999999999999,ElmTerm_0033,8.120618274736634,48.70535272050599,POINT (8.120618274736634 48.70535272050599),SM_0804
aggregated_pp,solar,13.5,ElmTerm_0035,9.885515124849604,48.304074373961335,POINT (9.885515124849604 48.30407437396133),SM_0805
aggregated_pp,solar,3.75,ElmTerm_0038,10.117486709293589,48.897105361534045,POINT (10.11748670929359 48.89710536153405),SM_0806
aggregated_pp,solar,0.099,ElmTerm_0044,8.6737173550436,49.290439406790966,POINT (8.6737173550436 49.29043940679097),SM_0807
aggregated_pp,solar,2.5,ElmTerm_0046,7.7518625385901005,48.096405748829945,POINT (7.751862538590101 48.09640574882994),SM_0808
aggregated_pp,solar,2.0,ElmTerm_0053,9.694656413559345,49.2325925562262,POINT (9.694656413559345 49.2325925562262),SM_0809
aggregated_pp,solar,1.8199999999999998,ElmTerm_0054,9.091835322290029,49.294618881596556,POINT (9.091835322290029 49.29461888159656),SM_0810
aggregated_pp,solar,3.8305,ElmTerm_0065,8.441315517711748,49.25140268637291,POINT (8.441315517711748 49.25140268637291),SM_0811
aggregated_pp,solar,2.61996,ElmTerm_0066,8.512111739531795,49.29396658216428,POINT (8.512111739531795 49.29396658216428),SM_0812
