Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2021-01-19 15:00:00,2021-01-19 16:00:00,9195.700
2021-01-19 16:00:00,2021-01-19 17:00:00,9334.700
2021-01-19 17:00:00,2021-01-19 18:00:00,9678.800
2021-01-19 18:00:00,2021-01-19 19:00:00,9502.100
2021-01-19 19:00:00,2021-01-19 20:00:00,9099.600
2021-01-19 20:00:00,2021-01-19 21:00:00,8565.900
2021-01-19 21:00:00,2021-01-19 22:00:00,7956.600
2021-01-19 22:00:00,2021-01-19 23:00:00,7852.600
2021-01-19 23:00:00,2021-01-20 00:00:00,7404.600
2021-01-20 00:00:00,2021-01-20 01:00:00,7168.800
2021-01-20 01:00:00,2021-01-20 02:00:00,6957.100
2021-01-20 02:00:00,2021-01-20 03:00:00,6804.400
2021-01-20 03:00:00,2021-01-20 04:00:00,6711.800
2021-01-20 04:00:00,2021-01-20 05:00:00,6861.400
2021-01-20 05:00:00,2021-01-20 06:00:00,7420.700
2021-01-20 06:00:00,2021-01-20 07:00:00,8428.500
2021-01-20 07:00:00,2021-01-20 08:00:00,9353.600
2021-01-20 08:00:00,2021-01-20 09:00:00,9607.100
2021-01-20 09:00:00,2021-01-20 10:00:00,9512.500
2021-01-20 10:00:00,2021-01-20 11:00:00,9450.300
2021-01-20 11:00:00,2021-01-20 12:00:00,9390.500
2021-01-20 12:00:00,2021-01-20 13:00:00,9149.400
2021-01-20 13:00:00,2021-01-20 14:00:00,8980.100
2021-01-20 14:00:00,2021-01-20 15:00:00,8828.400
2021-01-20 15:00:00,2021-01-20 16:00:00,8832.000
2021-01-20 16:00:00,2021-01-20 17:00:00,8975.100
2021-01-20 17:00:00,2021-01-20 18:00:00,9435.200
2021-01-20 18:00:00,2021-01-20 19:00:00,9378.300
2021-01-20 19:00:00,2021-01-20 20:00:00,8980.800
2021-01-20 20:00:00,2021-01-20 21:00:00,8525.800
2021-01-20 21:00:00,2021-01-20 22:00:00,7963.600
2021-01-20 22:00:00,2021-01-20 23:00:00,7893.500
2021-01-20 23:00:00,2021-01-21 00:00:00,7434.100
2021-01-21 00:00:00,2021-01-21 01:00:00,7201.000
2021-01-21 01:00:00,2021-01-21 02:00:00,6896.200
2021-01-21 02:00:00,2021-01-21 03:00:00,6756.600
2021-01-21 03:00:00,2021-01-21 04:00:00,6646.800
2021-01-21 04:00:00,2021-01-21 05:00:00,6787.900
2021-01-21 05:00:00,2021-01-21 06:00:00,7394.000
2021-01-21 06:00:00,2021-01-21 07:00:00,8297.400
2021-01-21 07:00:00,2021-01-21 08:00:00,9244.100
2021-01-21 08:00:00,2021-01-21 09:00:00,9528.300
2021-01-21 09:00:00,2021-01-21 10:00:00,9541.600
2021-01-21 10:00:00,2021-01-21 11:00:00,9607.900
2021-01-21 11:00:00,2021-01-21 12:00:00,9668.000
2021-01-21 12:00:00,2021-01-21 13:00:00,9388.500
2021-01-21 13:00:00,2021-01-21 14:00:00,9197.700
2021-01-21 14:00:00,2021-01-21 15:00:00,8993.800
2021-01-21 15:00:00,2021-01-21 16:00:00,8880.500
2021-01-21 16:00:00,2021-01-21 17:00:00,9040.000
2021-01-21 17:00:00,2021-01-21 18:00:00,9453.000
2021-01-21 18:00:00,2021-01-21 19:00:00,9302.900
2021-01-21 19:00:00,2021-01-21 20:00:00,8849.200
2021-01-21 20:00:00,2021-01-21 21:00:00,8396.900
2021-01-21 21:00:00,2021-01-21 22:00:00,7885.100
2021-01-21 22:00:00,2021-01-21 23:00:00,7825.500
2021-01-21 23:00:00,2021-01-22 00:00:00,7404.900
2021-01-22 00:00:00,2021-01-22 01:00:00,7097.000
2021-01-22 01:00:00,2021-01-22 02:00:00,6824.100
2021-01-22 02:00:00,2021-01-22 03:00:00,6674.700
2021-01-22 03:00:00,2021-01-22 04:00:00,6606.100
2021-01-22 04:00:00,2021-01-22 05:00:00,6679.000
2021-01-22 05:00:00,2021-01-22 06:00:00,7230.400
2021-01-22 06:00:00,2021-01-22 07:00:00,8100.000
2021-01-22 07:00:00,2021-01-22 08:00:00,8961.800
2021-01-22 08:00:00,2021-01-22 09:00:00,9320.500
2021-01-22 09:00:00,2021-01-22 10:00:00,9320.800
2021-01-22 10:00:00,2021-01-22 11:00:00,9248.000
2021-01-22 11:00:00,2021-01-22 12:00:00,9140.600
2021-01-22 12:00:00,2021-01-22 13:00:00,8746.700
2021-01-22 13:00:00,2021-01-22 14:00:00,8468.000
2021-01-22 14:00:00,2021-01-22 15:00:00,8273.800
2021-01-22 15:00:00,2021-01-22 16:00:00,8276.100
2021-01-22 16:00:00,2021-01-22 17:00:00,8431.000
2021-01-22 17:00:00,2021-01-22 18:00:00,8852.200
2021-01-22 18:00:00,2021-01-22 19:00:00,8757.300
2021-01-22 19:00:00,2021-01-22 20:00:00,8281.100
2021-01-22 20:00:00,2021-01-22 21:00:00,7844.000
2021-01-22 21:00:00,2021-01-22 22:00:00,7324.400
2021-01-22 22:00:00,2021-01-22 23:00:00,7246.800
2021-01-22 23:00:00,2021-01-23 00:00:00,6829.100
2021-01-23 00:00:00,2021-01-23 01:00:00,6611.300
2021-01-23 01:00:00,2021-01-23 02:00:00,6311.500
2021-01-23 02:00:00,2021-01-23 03:00:00,6107.900
2021-01-23 03:00:00,2021-01-23 04:00:00,5962.800
2021-01-23 04:00:00,2021-01-23 05:00:00,5987.900
2021-01-23 05:00:00,2021-01-23 06:00:00,6211.300
2021-01-23 06:00:00,2021-01-23 07:00:00,6564.600
2021-01-23 07:00:00,2021-01-23 08:00:00,7085.600
2021-01-23 08:00:00,2021-01-23 09:00:00,7483.300
2021-01-23 09:00:00,2021-01-23 10:00:00,7823.700
2021-01-23 10:00:00,2021-01-23 11:00:00,8098.600
2021-01-23 11:00:00,2021-01-23 12:00:00,8293.700
2021-01-23 12:00:00,2021-01-23 13:00:00,8115.600
2021-01-23 13:00:00,2021-01-23 14:00:00,7806.100
2021-01-23 14:00:00,2021-01-23 15:00:00,7615.000
2021-01-23 15:00:00,2021-01-23 16:00:00,7535.200
2021-01-23 16:00:00,2021-01-23 17:00:00,7566.700
2021-01-23 17:00:00,2021-01-23 18:00:00,7964.500
2021-01-23 18:00:00,2021-01-23 19:00:00,7920.500
2021-01-23 19:00:00,2021-01-23 20:00:00,7581.700
2021-01-23 20:00:00,2021-01-23 21:00:00,7205.400
2021-01-23 21:00:00,2021-01-23 22:00:00,6850.900
2021-01-23 22:00:00,2021-01-23 23:00:00,6919.700
2021-01-23 23:00:00,2021-01-24 00:00:00,6578.600
2021-01-24 00:00:00,2021-01-24 01:00:00,6293.500
2021-01-24 01:00:00,2021-01-24 02:00:00,6041.400
2021-01-24 02:00:00,2021-01-24 03:00:00,5877.000
2021-01-24 03:00:00,2021-01-24 04:00:00,5731.100
2021-01-24 04:00:00,2021-01-24 05:00:00,5763.200
2021-01-24 05:00:00,2021-01-24 06:00:00,5922.500
2021-01-24 06:00:00,2021-01-24 07:00:00,6065.500
2021-01-24 07:00:00,2021-01-24 08:00:00,6440.700
2021-01-24 08:00:00,2021-01-24 09:00:00,6769.500
2021-01-24 09:00:00,2021-01-24 10:00:00,7138.100
2021-01-24 10:00:00,2021-01-24 11:00:00,7390.800
2021-01-24 11:00:00,2021-01-24 12:00:00,7514.700
2021-01-24 12:00:00,2021-01-24 13:00:00,7336.500
2021-01-24 13:00:00,2021-01-24 14:00:00,7107.200
2021-01-24 14:00:00,2021-01-24 15:00:00,6953.200
2021-01-24 15:00:00,2021-01-24 16:00:00,6919.700
2021-01-24 16:00:00,2021-01-24 17:00:00,7107.300
2021-01-24 17:00:00,2021-01-24 18:00:00,7539.500
2021-01-24 18:00:00,2021-01-24 19:00:00,7653.400
2021-01-24 19:00:00,2021-01-24 20:00:00,7449.500
2021-01-24 20:00:00,2021-01-24 21:00:00,7151.300
2021-01-24 21:00:00,2021-01-24 22:00:00,6918.900
2021-01-24 22:00:00,2021-01-24 23:00:00,7130.200
2021-01-24 23:00:00,2021-01-25 00:00:00,6874.500
2021-01-25 00:00:00,2021-01-25 01:00:00,6591.800
2021-01-25 01:00:00,2021-01-25 02:00:00,6364.400
2021-01-25 02:00:00,2021-01-25 03:00:00,6301.500
2021-01-25 03:00:00,2021-01-25 04:00:00,6262.400
2021-01-25 04:00:00,2021-01-25 05:00:00,6507.100
2021-01-25 05:00:00,2021-01-25 06:00:00,7195.800
2021-01-25 06:00:00,2021-01-25 07:00:00,8184.100
2021-01-25 07:00:00,2021-01-25 08:00:00,9194.200
2021-01-25 08:00:00,2021-01-25 09:00:00,9521.600
2021-01-25 09:00:00,2021-01-25 10:00:00,9526.200
2021-01-25 10:00:00,2021-01-25 11:00:00,9511.600
2021-01-25 11:00:00,2021-01-25 12:00:00,9456.600
2021-01-25 12:00:00,2021-01-25 13:00:00,9274.500
2021-01-25 13:00:00,2021-01-25 14:00:00,9231.800
2021-01-25 14:00:00,2021-01-25 15:00:00,9153.800
2021-01-25 15:00:00,2021-01-25 16:00:00,9038.500
2021-01-25 16:00:00,2021-01-25 17:00:00,9171.300
2021-01-25 17:00:00,2021-01-25 18:00:00,9586.800
2021-01-25 18:00:00,2021-01-25 19:00:00,9491.900
2021-01-25 19:00:00,2021-01-25 20:00:00,8984.100
2021-01-25 20:00:00,2021-01-25 21:00:00,8435.500
2021-01-25 21:00:00,2021-01-25 22:00:00,7930.900
2021-01-25 22:00:00,2021-01-25 23:00:00,7833.300
2021-01-25 23:00:00,2021-01-26 00:00:00,7422.700
2021-01-26 00:00:00,2021-01-26 01:00:00,7115.000
2021-01-26 01:00:00,2021-01-26 02:00:00,6879.700
2021-01-26 02:00:00,2021-01-26 03:00:00,6801.200
2021-01-26 03:00:00,2021-01-26 04:00:00,6710.000
2021-01-26 04:00:00,2021-01-26 05:00:00,6851.000
2021-01-26 05:00:00,2021-01-26 06:00:00,7460.300
2021-01-26 06:00:00,2021-01-26 07:00:00,8433.800
2021-01-26 07:00:00,2021-01-26 08:00:00,9366.700
2021-01-26 08:00:00,2021-01-26 09:00:00,9703.800
2021-01-26 09:00:00,2021-01-26 10:00:00,9719.300
2021-01-26 10:00:00,2021-01-26 11:00:00,9743.100
2021-01-26 11:00:00,2021-01-26 12:00:00,9828.400
2021-01-26 12:00:00,2021-01-26 13:00:00,9644.200
2021-01-26 13:00:00,2021-01-26 14:00:00,9519.900
2021-01-26 14:00:00,2021-01-26 15:00:00,9326.500
2021-01-26 15:00:00,2021-01-26 16:00:00,9294.000
2021-01-26 16:00:00,2021-01-26 17:00:00,9361.900
2021-01-26 17:00:00,2021-01-26 18:00:00,9691.500
2021-01-26 18:00:00,2021-01-26 19:00:00,9577.600
2021-01-26 19:00:00,2021-01-26 20:00:00,9083.800
2021-01-26 20:00:00,2021-01-26 21:00:00,8611.000
2021-01-26 21:00:00,2021-01-26 22:00:00,8122.500
2021-01-26 22:00:00,2021-01-26 23:00:00,7950.900
2021-01-26 23:00:00,2021-01-27 00:00:00,7445.100
2021-01-27 00:00:00,2021-01-27 01:00:00,7182.500
2021-01-27 01:00:00,2021-01-27 02:00:00,6952.800
2021-01-27 02:00:00,2021-01-27 03:00:00,6805.800
2021-01-27 03:00:00,2021-01-27 04:00:00,6763.700
2021-01-27 04:00:00,2021-01-27 05:00:00,6888.300
2021-01-27 05:00:00,2021-01-27 06:00:00,7466.700
2021-01-27 06:00:00,2021-01-27 07:00:00,8403.800
2021-01-27 07:00:00,2021-01-27 08:00:00,9243.100
2021-01-27 08:00:00,2021-01-27 09:00:00,9558.200
2021-01-27 09:00:00,2021-01-27 10:00:00,9602.500
2021-01-27 10:00:00,2021-01-27 11:00:00,9613.000
2021-01-27 11:00:00,2021-01-27 12:00:00,9625.800
2021-01-27 12:00:00,2021-01-27 13:00:00,9387.900
2021-01-27 13:00:00,2021-01-27 14:00:00,9131.600
2021-01-27 14:00:00,2021-01-27 15:00:00,8979.500
2021-01-27 15:00:00,2021-01-27 16:00:00,9004.100
2021-01-27 16:00:00,2021-01-27 17:00:00,9096.700
2021-01-27 17:00:00,2021-01-27 18:00:00,9584.000
2021-01-27 18:00:00,2021-01-27 19:00:00,9576.600
2021-01-27 19:00:00,2021-01-27 20:00:00,9083.900
2021-01-27 20:00:00,2021-01-27 21:00:00,8587.600
2021-01-27 21:00:00,2021-01-27 22:00:00,8062.300
2021-01-27 22:00:00,2021-01-27 23:00:00,7932.900
2021-01-27 23:00:00,2021-01-28 00:00:00,7490.100
2021-01-28 00:00:00,2021-01-28 01:00:00,7175.500
2021-01-28 01:00:00,2021-01-28 02:00:00,6924.000
2021-01-28 02:00:00,2021-01-28 03:00:00,6840.200
2021-01-28 03:00:00,2021-01-28 04:00:00,6726.700
2021-01-28 04:00:00,2021-01-28 05:00:00,6852.400
2021-01-28 05:00:00,2021-01-28 06:00:00,7442.200
2021-01-28 06:00:00,2021-01-28 07:00:00,8425.100
2021-01-28 07:00:00,2021-01-28 08:00:00,9298.900
2021-01-28 08:00:00,2021-01-28 09:00:00,9595.600
2021-01-28 09:00:00,2021-01-28 10:00:00,9501.700
2021-01-28 10:00:00,2021-01-28 11:00:00,9523.700
2021-01-28 11:00:00,2021-01-28 12:00:00,9642.300
2021-01-28 12:00:00,2021-01-28 13:00:00,9569.000
2021-01-28 13:00:00,2021-01-28 14:00:00,9559.100
2021-01-28 14:00:00,2021-01-28 15:00:00,9458.200
2021-01-28 15:00:00,2021-01-28 16:00:00,9337.100
2021-01-28 16:00:00,2021-01-28 17:00:00,9321.700
2021-01-28 17:00:00,2021-01-28 18:00:00,9558.900
2021-01-28 18:00:00,2021-01-28 19:00:00,9402.600
2021-01-28 19:00:00,2021-01-28 20:00:00,8906.000
2021-01-28 20:00:00,2021-01-28 21:00:00,8370.800
2021-01-28 21:00:00,2021-01-28 22:00:00,7809.100
2021-01-28 22:00:00,2021-01-28 23:00:00,7688.700
2021-01-28 23:00:00,2021-01-29 00:00:00,7266.200
2021-01-29 00:00:00,2021-01-29 01:00:00,6927.200
2021-01-29 01:00:00,2021-01-29 02:00:00,6686.200
2021-01-29 02:00:00,2021-01-29 03:00:00,6543.500
2021-01-29 03:00:00,2021-01-29 04:00:00,6438.700
2021-01-29 04:00:00,2021-01-29 05:00:00,6629.500
2021-01-29 05:00:00,2021-01-29 06:00:00,7141.000
2021-01-29 06:00:00,2021-01-29 07:00:00,8109.700
2021-01-29 07:00:00,2021-01-29 08:00:00,8929.100
2021-01-29 08:00:00,2021-01-29 09:00:00,9345.700
2021-01-29 09:00:00,2021-01-29 10:00:00,9500.500
2021-01-29 10:00:00,2021-01-29 11:00:00,9623.700
2021-01-29 11:00:00,2021-01-29 12:00:00,9686.800
2021-01-29 12:00:00,2021-01-29 13:00:00,9321.400
2021-01-29 13:00:00,2021-01-29 14:00:00,8958.700
2021-01-29 14:00:00,2021-01-29 15:00:00,8643.500
2021-01-29 15:00:00,2021-01-29 16:00:00,8512.900
2021-01-29 16:00:00,2021-01-29 17:00:00,8605.600
2021-01-29 17:00:00,2021-01-29 18:00:00,8942.200
2021-01-29 18:00:00,2021-01-29 19:00:00,8846.900
2021-01-29 19:00:00,2021-01-29 20:00:00,8405.700
2021-01-29 20:00:00,2021-01-29 21:00:00,7948.400
2021-01-29 21:00:00,2021-01-29 22:00:00,7486.300
2021-01-29 22:00:00,2021-01-29 23:00:00,7451.700
2021-01-29 23:00:00,2021-01-30 00:00:00,7017.000
2021-01-30 00:00:00,2021-01-30 01:00:00,6668.900
2021-01-30 01:00:00,2021-01-30 02:00:00,6382.200
2021-01-30 02:00:00,2021-01-30 03:00:00,6184.800
2021-01-30 03:00:00,2021-01-30 04:00:00,6055.800
2021-01-30 04:00:00,2021-01-30 05:00:00,6087.500
2021-01-30 05:00:00,2021-01-30 06:00:00,6342.000
2021-01-30 06:00:00,2021-01-30 07:00:00,6631.400
2021-01-30 07:00:00,2021-01-30 08:00:00,7101.000
2021-01-30 08:00:00,2021-01-30 09:00:00,7416.600
2021-01-30 09:00:00,2021-01-30 10:00:00,7668.800
2021-01-30 10:00:00,2021-01-30 11:00:00,7826.500
2021-01-30 11:00:00,2021-01-30 12:00:00,7959.300
2021-01-30 12:00:00,2021-01-30 13:00:00,7724.800
2021-01-30 13:00:00,2021-01-30 14:00:00,7487.800
2021-01-30 14:00:00,2021-01-30 15:00:00,7394.500
2021-01-30 15:00:00,2021-01-30 16:00:00,7382.600
2021-01-30 16:00:00,2021-01-30 17:00:00,7507.500
2021-01-30 17:00:00,2021-01-30 18:00:00,7993.300
2021-01-30 18:00:00,2021-01-30 19:00:00,7968.600
2021-01-30 19:00:00,2021-01-30 20:00:00,7557.800
2021-01-30 20:00:00,2021-01-30 21:00:00,7144.300
2021-01-30 21:00:00,2021-01-30 22:00:00,6827.100
2021-01-30 22:00:00,2021-01-30 23:00:00,6884.800
2021-01-30 23:00:00,2021-01-31 00:00:00,6523.200
2021-01-31 00:00:00,2021-01-31 01:00:00,6230.400
2021-01-31 01:00:00,2021-01-31 02:00:00,5999.000
2021-01-31 02:00:00,2021-01-31 03:00:00,5920.200
2021-01-31 03:00:00,2021-01-31 04:00:00,5755.000
2021-01-31 04:00:00,2021-01-31 05:00:00,5772.800
2021-01-31 05:00:00,2021-01-31 06:00:00,5960.500
2021-01-31 06:00:00,2021-01-31 07:00:00,6098.200
2021-01-31 07:00:00,2021-01-31 08:00:00,6471.500
2021-01-31 08:00:00,2021-01-31 09:00:00,6858.900
2021-01-31 09:00:00,2021-01-31 10:00:00,7226.200
2021-01-31 10:00:00,2021-01-31 11:00:00,7591.500
2021-01-31 11:00:00,2021-01-31 12:00:00,7816.000
2021-01-31 12:00:00,2021-01-31 13:00:00,7574.500
2021-01-31 13:00:00,2021-01-31 14:00:00,7249.500
2021-01-31 14:00:00,2021-01-31 15:00:00,7056.800
2021-01-31 15:00:00,2021-01-31 16:00:00,7005.400
2021-01-31 16:00:00,2021-01-31 17:00:00,7136.400
2021-01-31 17:00:00,2021-01-31 18:00:00,7604.700
2021-01-31 18:00:00,2021-01-31 19:00:00,7720.200
2021-01-31 19:00:00,2021-01-31 20:00:00,7546.800
2021-01-31 20:00:00,2021-01-31 21:00:00,7272.100
2021-01-31 21:00:00,2021-01-31 22:00:00,6956.900
2021-01-31 22:00:00,2021-01-31 23:00:00,7105.300
2021-01-31 23:00:00,2021-02-01 00:00:00,6804.800
2021-02-01 00:00:00,2021-02-01 01:00:00,6605.300
2021-02-01 01:00:00,2021-02-01 02:00:00,6414.100
2021-02-01 02:00:00,2021-02-01 03:00:00,6307.500
2021-02-01 03:00:00,2021-02-01 04:00:00,6287.900
2021-02-01 04:00:00,2021-02-01 05:00:00,6441.300
2021-02-01 05:00:00,2021-02-01 06:00:00,7199.200
2021-02-01 06:00:00,2021-02-01 07:00:00,8206.500
2021-02-01 07:00:00,2021-02-01 08:00:00,9053.600
2021-02-01 08:00:00,2021-02-01 09:00:00,9368.600
2021-02-01 09:00:00,2021-02-01 10:00:00,9325.900
2021-02-01 10:00:00,2021-02-01 11:00:00,9317.700
2021-02-01 11:00:00,2021-02-01 12:00:00,9303.600
2021-02-01 12:00:00,2021-02-01 13:00:00,9120.900
2021-02-01 13:00:00,2021-02-01 14:00:00,8961.000
2021-02-01 14:00:00,2021-02-01 15:00:00,8802.900
2021-02-01 15:00:00,2021-02-01 16:00:00,8734.500
2021-02-01 16:00:00,2021-02-01 17:00:00,8899.900
2021-02-01 17:00:00,2021-02-01 18:00:00,9327.100
2021-02-01 18:00:00,2021-02-01 19:00:00,9281.900
2021-02-01 19:00:00,2021-02-01 20:00:00,8894.300
2021-02-01 20:00:00,2021-02-01 21:00:00,8371.900
2021-02-01 21:00:00,2021-02-01 22:00:00,7839.700
2021-02-01 22:00:00,2021-02-01 23:00:00,7704.000
2021-02-01 23:00:00,2021-02-02 00:00:00,7262.400
2021-02-02 00:00:00,2021-02-02 01:00:00,6905.600
2021-02-02 01:00:00,2021-02-02 02:00:00,6663.000
2021-02-02 02:00:00,2021-02-02 03:00:00,6565.700
2021-02-02 03:00:00,2021-02-02 04:00:00,6437.000
2021-02-02 04:00:00,2021-02-02 05:00:00,6642.400
2021-02-02 05:00:00,2021-02-02 06:00:00,7225.800
2021-02-02 06:00:00,2021-02-02 07:00:00,8188.900
2021-02-02 07:00:00,2021-02-02 08:00:00,9065.500
2021-02-02 08:00:00,2021-02-02 09:00:00,9409.200
2021-02-02 09:00:00,2021-02-02 10:00:00,9462.100
2021-02-02 10:00:00,2021-02-02 11:00:00,9394.100
2021-02-02 11:00:00,2021-02-02 12:00:00,9355.500
2021-02-02 12:00:00,2021-02-02 13:00:00,8998.600
2021-02-02 13:00:00,2021-02-02 14:00:00,8849.400
2021-02-02 14:00:00,2021-02-02 15:00:00,8802.200
2021-02-02 15:00:00,2021-02-02 16:00:00,8840.500
2021-02-02 16:00:00,2021-02-02 17:00:00,8915.200
2021-02-02 17:00:00,2021-02-02 18:00:00,9206.300
2021-02-02 18:00:00,2021-02-02 19:00:00,9159.600
2021-02-02 19:00:00,2021-02-02 20:00:00,8745.100
2021-02-02 20:00:00,2021-02-02 21:00:00,8296.000
2021-02-02 21:00:00,2021-02-02 22:00:00,7747.000
2021-02-02 22:00:00,2021-02-02 23:00:00,7631.600
2021-02-02 23:00:00,2021-02-03 00:00:00,7156.000
2021-02-03 00:00:00,2021-02-03 01:00:00,6883.200
2021-02-03 01:00:00,2021-02-03 02:00:00,6598.700
2021-02-03 02:00:00,2021-02-03 03:00:00,6492.500
2021-02-03 03:00:00,2021-02-03 04:00:00,6370.400
2021-02-03 04:00:00,2021-02-03 05:00:00,6581.300
2021-02-03 05:00:00,2021-02-03 06:00:00,7237.900
2021-02-03 06:00:00,2021-02-03 07:00:00,8145.500
2021-02-03 07:00:00,2021-02-03 08:00:00,8922.900
2021-02-03 08:00:00,2021-02-03 09:00:00,9218.000
2021-02-03 09:00:00,2021-02-03 10:00:00,9298.000
2021-02-03 10:00:00,2021-02-03 11:00:00,9435.000
2021-02-03 11:00:00,2021-02-03 12:00:00,9509.700
2021-02-03 12:00:00,2021-02-03 13:00:00,9275.400
2021-02-03 13:00:00,2021-02-03 14:00:00,9068.200
2021-02-03 14:00:00,2021-02-03 15:00:00,8916.900
2021-02-03 15:00:00,2021-02-03 16:00:00,8835.300
2021-02-03 16:00:00,2021-02-03 17:00:00,8814.500
2021-02-03 17:00:00,2021-02-03 18:00:00,9137.000
2021-02-03 18:00:00,2021-02-03 19:00:00,9091.700
2021-02-03 19:00:00,2021-02-03 20:00:00,8686.900
2021-02-03 20:00:00,2021-02-03 21:00:00,8160.600
2021-02-03 21:00:00,2021-02-03 22:00:00,7683.600
2021-02-03 22:00:00,2021-02-03 23:00:00,7538.200
2021-02-03 23:00:00,2021-02-04 00:00:00,7153.800
2021-02-04 00:00:00,2021-02-04 01:00:00,6827.700
2021-02-04 01:00:00,2021-02-04 02:00:00,6492.500
2021-02-04 02:00:00,2021-02-04 03:00:00,6377.000
2021-02-04 03:00:00,2021-02-04 04:00:00,6319.200
2021-02-04 04:00:00,2021-02-04 05:00:00,6474.400
2021-02-04 05:00:00,2021-02-04 06:00:00,7119.500
2021-02-04 06:00:00,2021-02-04 07:00:00,8125.700
2021-02-04 07:00:00,2021-02-04 08:00:00,8899.100
2021-02-04 08:00:00,2021-02-04 09:00:00,9134.600
2021-02-04 09:00:00,2021-02-04 10:00:00,8993.200
2021-02-04 10:00:00,2021-02-04 11:00:00,9059.800
2021-02-04 11:00:00,2021-02-04 12:00:00,8993.500
2021-02-04 12:00:00,2021-02-04 13:00:00,8707.100
2021-02-04 13:00:00,2021-02-04 14:00:00,8509.600
2021-02-04 14:00:00,2021-02-04 15:00:00,8303.400
2021-02-04 15:00:00,2021-02-04 16:00:00,8229.900
2021-02-04 16:00:00,2021-02-04 17:00:00,8341.000
2021-02-04 17:00:00,2021-02-04 18:00:00,8856.400
2021-02-04 18:00:00,2021-02-04 19:00:00,8924.700
2021-02-04 19:00:00,2021-02-04 20:00:00,8565.900
2021-02-04 20:00:00,2021-02-04 21:00:00,8065.300
2021-02-04 21:00:00,2021-02-04 22:00:00,7498.900
2021-02-04 22:00:00,2021-02-04 23:00:00,7401.700
2021-02-04 23:00:00,2021-02-05 00:00:00,6978.200
2021-02-05 00:00:00,2021-02-05 01:00:00,6621.300
2021-02-05 01:00:00,2021-02-05 02:00:00,6366.200
2021-02-05 02:00:00,2021-02-05 03:00:00,6213.600
2021-02-05 03:00:00,2021-02-05 04:00:00,6065.700
2021-02-05 04:00:00,2021-02-05 05:00:00,6253.400
2021-02-05 05:00:00,2021-02-05 06:00:00,6875.100
2021-02-05 06:00:00,2021-02-05 07:00:00,7913.100
2021-02-05 07:00:00,2021-02-05 08:00:00,8750.300
2021-02-05 08:00:00,2021-02-05 09:00:00,8986.100
2021-02-05 09:00:00,2021-02-05 10:00:00,8913.200
2021-02-05 10:00:00,2021-02-05 11:00:00,8810.500
2021-02-05 11:00:00,2021-02-05 12:00:00,8726.000
2021-02-05 12:00:00,2021-02-05 13:00:00,8378.400
2021-02-05 13:00:00,2021-02-05 14:00:00,8083.500
2021-02-05 14:00:00,2021-02-05 15:00:00,7832.900
2021-02-05 15:00:00,2021-02-05 16:00:00,7826.700
2021-02-05 16:00:00,2021-02-05 17:00:00,8000.700
2021-02-05 17:00:00,2021-02-05 18:00:00,8453.000
2021-02-05 18:00:00,2021-02-05 19:00:00,8545.200
2021-02-05 19:00:00,2021-02-05 20:00:00,8105.100
2021-02-05 20:00:00,2021-02-05 21:00:00,7653.900
2021-02-05 21:00:00,2021-02-05 22:00:00,7160.800
2021-02-05 22:00:00,2021-02-05 23:00:00,7110.100
2021-02-05 23:00:00,2021-02-06 00:00:00,6698.400
2021-02-06 00:00:00,2021-02-06 01:00:00,6432.300
2021-02-06 01:00:00,2021-02-06 02:00:00,6194.200
2021-02-06 02:00:00,2021-02-06 03:00:00,6045.300
2021-02-06 03:00:00,2021-02-06 04:00:00,5891.400
2021-02-06 04:00:00,2021-02-06 05:00:00,5914.100
2021-02-06 05:00:00,2021-02-06 06:00:00,6218.200
2021-02-06 06:00:00,2021-02-06 07:00:00,6528.500
2021-02-06 07:00:00,2021-02-06 08:00:00,6960.000
2021-02-06 08:00:00,2021-02-06 09:00:00,7283.400
2021-02-06 09:00:00,2021-02-06 10:00:00,7618.000
2021-02-06 10:00:00,2021-02-06 11:00:00,7754.300
2021-02-06 11:00:00,2021-02-06 12:00:00,7876.900
2021-02-06 12:00:00,2021-02-06 13:00:00,7643.200
2021-02-06 13:00:00,2021-02-06 14:00:00,7392.900
2021-02-06 14:00:00,2021-02-06 15:00:00,7297.600
2021-02-06 15:00:00,2021-02-06 16:00:00,7314.200
2021-02-06 16:00:00,2021-02-06 17:00:00,7482.400
2021-02-06 17:00:00,2021-02-06 18:00:00,7814.800
2021-02-06 18:00:00,2021-02-06 19:00:00,7796.600
2021-02-06 19:00:00,2021-02-06 20:00:00,7409.500
2021-02-06 20:00:00,2021-02-06 21:00:00,7045.100
2021-02-06 21:00:00,2021-02-06 22:00:00,6661.600
2021-02-06 22:00:00,2021-02-06 23:00:00,6705.000
2021-02-06 23:00:00,2021-02-07 00:00:00,6323.300
2021-02-07 00:00:00,2021-02-07 01:00:00,6036.500
2021-02-07 01:00:00,2021-02-07 02:00:00,5746.600
2021-02-07 02:00:00,2021-02-07 03:00:00,5634.800
2021-02-07 03:00:00,2021-02-07 04:00:00,5481.500
2021-02-07 04:00:00,2021-02-07 05:00:00,5506.700
2021-02-07 05:00:00,2021-02-07 06:00:00,5668.700
2021-02-07 06:00:00,2021-02-07 07:00:00,5849.700
2021-02-07 07:00:00,2021-02-07 08:00:00,6229.000
2021-02-07 08:00:00,2021-02-07 09:00:00,6665.000
