Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2019-10-15 09:45:00,2019-10-15 10:00:00,8529.600
2019-10-15 10:00:00,2019-10-15 10:15:00,8568.400
2019-10-15 10:15:00,2019-10-15 10:30:00,8604.000
2019-10-15 10:30:00,2019-10-15 10:45:00,8616.000
2019-10-15 10:45:00,2019-10-15 11:00:00,8592.400
2019-10-15 11:00:00,2019-10-15 11:15:00,8535.200
2019-10-15 11:15:00,2019-10-15 11:30:00,8525.200
2019-10-15 11:30:00,2019-10-15 11:45:00,8489.600
2019-10-15 11:45:00,2019-10-15 12:00:00,8398.800
2019-10-15 12:00:00,2019-10-15 12:15:00,8268.000
2019-10-15 12:15:00,2019-10-15 12:30:00,8158.400
2019-10-15 12:30:00,2019-10-15 12:45:00,8114.800
2019-10-15 12:45:00,2019-10-15 13:00:00,8141.200
2019-10-15 13:00:00,2019-10-15 13:15:00,8164.000
2019-10-15 13:15:00,2019-10-15 13:30:00,8140.000
2019-10-15 13:30:00,2019-10-15 13:45:00,8083.200
2019-10-15 13:45:00,2019-10-15 14:00:00,8015.600
2019-10-15 14:00:00,2019-10-15 14:15:00,7982.000
2019-10-15 14:15:00,2019-10-15 14:30:00,8018.800
2019-10-15 14:30:00,2019-10-15 14:45:00,8018.000
2019-10-15 14:45:00,2019-10-15 15:00:00,7978.000
2019-10-15 15:00:00,2019-10-15 15:15:00,8002.800
2019-10-15 15:15:00,2019-10-15 15:30:00,7978.800
2019-10-15 15:30:00,2019-10-15 15:45:00,7987.200
2019-10-15 15:45:00,2019-10-15 16:00:00,7927.200
2019-10-15 16:00:00,2019-10-15 16:15:00,7967.200
2019-10-15 16:15:00,2019-10-15 16:30:00,7967.200
2019-10-15 16:30:00,2019-10-15 16:45:00,7946.000
2019-10-15 16:45:00,2019-10-15 17:00:00,7966.400
2019-10-15 17:00:00,2019-10-15 17:15:00,7994.400
2019-10-15 17:15:00,2019-10-15 17:30:00,8064.800
2019-10-15 17:30:00,2019-10-15 17:45:00,8140.800
2019-10-15 17:45:00,2019-10-15 18:00:00,8236.400
2019-10-15 18:00:00,2019-10-15 18:15:00,8294.000
2019-10-15 18:15:00,2019-10-15 18:30:00,8480.000
2019-10-15 18:30:00,2019-10-15 18:45:00,8648.800
2019-10-15 18:45:00,2019-10-15 19:00:00,8634.000
2019-10-15 19:00:00,2019-10-15 19:15:00,8372.400
2019-10-15 19:15:00,2019-10-15 19:30:00,8304.000
2019-10-15 19:30:00,2019-10-15 19:45:00,8177.600
2019-10-15 19:45:00,2019-10-15 20:00:00,8044.400
2019-10-15 20:00:00,2019-10-15 20:15:00,7870.800
2019-10-15 20:15:00,2019-10-15 20:30:00,7658.800
2019-10-15 20:30:00,2019-10-15 20:45:00,7516.400
2019-10-15 20:45:00,2019-10-15 21:00:00,7388.800
2019-10-15 21:00:00,2019-10-15 21:15:00,7239.200
2019-10-15 21:15:00,2019-10-15 21:30:00,7072.000
2019-10-15 21:30:00,2019-10-15 21:45:00,6879.600
2019-10-15 21:45:00,2019-10-15 22:00:00,6766.000
2019-10-15 22:00:00,2019-10-15 22:15:00,6898.000
2019-10-15 22:15:00,2019-10-15 22:30:00,6730.400
2019-10-15 22:30:00,2019-10-15 22:45:00,6570.800
2019-10-15 22:45:00,2019-10-15 23:00:00,6401.200
2019-10-15 23:00:00,2019-10-15 23:15:00,6325.600
2019-10-15 23:15:00,2019-10-15 23:30:00,6188.000
2019-10-15 23:30:00,2019-10-15 23:45:00,6090.400
2019-10-15 23:45:00,2019-10-16 00:00:00,6023.600
2019-10-16 00:00:00,2019-10-16 00:15:00,5975.200
2019-10-16 00:15:00,2019-10-16 00:30:00,5876.400
2019-10-16 00:30:00,2019-10-16 00:45:00,5792.800
2019-10-16 00:45:00,2019-10-16 01:00:00,5707.600
2019-10-16 01:00:00,2019-10-16 01:15:00,5736.000
2019-10-16 01:15:00,2019-10-16 01:30:00,5635.600
2019-10-16 01:30:00,2019-10-16 01:45:00,5598.800
2019-10-16 01:45:00,2019-10-16 02:00:00,5562.000
2019-10-16 02:00:00,2019-10-16 02:15:00,5564.800
2019-10-16 02:15:00,2019-10-16 02:30:00,5524.800
2019-10-16 02:30:00,2019-10-16 02:45:00,5502.400
2019-10-16 02:45:00,2019-10-16 03:00:00,5431.600
2019-10-16 03:00:00,2019-10-16 03:15:00,5416.400
2019-10-16 03:15:00,2019-10-16 03:30:00,5409.600
2019-10-16 03:30:00,2019-10-16 03:45:00,5368.000
2019-10-16 03:45:00,2019-10-16 04:00:00,5391.200
2019-10-16 04:00:00,2019-10-16 04:15:00,5451.600
2019-10-16 04:15:00,2019-10-16 04:30:00,5504.400
2019-10-16 04:30:00,2019-10-16 04:45:00,5583.200
2019-10-16 04:45:00,2019-10-16 05:00:00,5666.800
2019-10-16 05:00:00,2019-10-16 05:15:00,5919.600
2019-10-16 05:15:00,2019-10-16 05:30:00,6115.600
2019-10-16 05:30:00,2019-10-16 05:45:00,6367.600
2019-10-16 05:45:00,2019-10-16 06:00:00,6650.800
2019-10-16 06:00:00,2019-10-16 06:15:00,7090.400
2019-10-16 06:15:00,2019-10-16 06:30:00,7481.600
2019-10-16 06:30:00,2019-10-16 06:45:00,7716.400
2019-10-16 06:45:00,2019-10-16 07:00:00,7938.400
2019-10-16 07:00:00,2019-10-16 07:15:00,8340.000
2019-10-16 07:15:00,2019-10-16 07:30:00,8518.400
2019-10-16 07:30:00,2019-10-16 07:45:00,8599.200
2019-10-16 07:45:00,2019-10-16 08:00:00,8631.200
2019-10-16 08:00:00,2019-10-16 08:15:00,8758.800
2019-10-16 08:15:00,2019-10-16 08:30:00,8787.200
2019-10-16 08:30:00,2019-10-16 08:45:00,8814.000
2019-10-16 08:45:00,2019-10-16 09:00:00,8807.600
2019-10-16 09:00:00,2019-10-16 09:15:00,8681.600
2019-10-16 09:15:00,2019-10-16 09:30:00,8667.200
2019-10-16 09:30:00,2019-10-16 09:45:00,8697.600
2019-10-16 09:45:00,2019-10-16 10:00:00,8680.400
2019-10-16 10:00:00,2019-10-16 10:15:00,8656.800
2019-10-16 10:15:00,2019-10-16 10:30:00,8611.200
2019-10-16 10:30:00,2019-10-16 10:45:00,8619.200
2019-10-16 10:45:00,2019-10-16 11:00:00,8608.400
2019-10-16 11:00:00,2019-10-16 11:15:00,8605.600
2019-10-16 11:15:00,2019-10-16 11:30:00,8589.200
2019-10-16 11:30:00,2019-10-16 11:45:00,8536.000
2019-10-16 11:45:00,2019-10-16 12:00:00,8478.000
2019-10-16 12:00:00,2019-10-16 12:15:00,8342.400
2019-10-16 12:15:00,2019-10-16 12:30:00,8236.400
2019-10-16 12:30:00,2019-10-16 12:45:00,8234.800
2019-10-16 12:45:00,2019-10-16 13:00:00,8183.600
2019-10-16 13:00:00,2019-10-16 13:15:00,8203.200
2019-10-16 13:15:00,2019-10-16 13:30:00,8176.800
2019-10-16 13:30:00,2019-10-16 13:45:00,8101.200
2019-10-16 13:45:00,2019-10-16 14:00:00,8049.200
2019-10-16 14:00:00,2019-10-16 14:15:00,8020.000
2019-10-16 14:15:00,2019-10-16 14:30:00,7994.000
2019-10-16 14:30:00,2019-10-16 14:45:00,7926.400
2019-10-16 14:45:00,2019-10-16 15:00:00,7921.200
2019-10-16 15:00:00,2019-10-16 15:15:00,7918.400
2019-10-16 15:15:00,2019-10-16 15:30:00,7914.000
2019-10-16 15:30:00,2019-10-16 15:45:00,7928.800
2019-10-16 15:45:00,2019-10-16 16:00:00,7929.600
2019-10-16 16:00:00,2019-10-16 16:15:00,7938.000
2019-10-16 16:15:00,2019-10-16 16:30:00,7908.800
2019-10-16 16:30:00,2019-10-16 16:45:00,7940.800
2019-10-16 16:45:00,2019-10-16 17:00:00,7969.600
2019-10-16 17:00:00,2019-10-16 17:15:00,7980.800
2019-10-16 17:15:00,2019-10-16 17:30:00,8020.000
2019-10-16 17:30:00,2019-10-16 17:45:00,8151.200
2019-10-16 17:45:00,2019-10-16 18:00:00,8231.600
2019-10-16 18:00:00,2019-10-16 18:15:00,8298.000
2019-10-16 18:15:00,2019-10-16 18:30:00,8465.200
2019-10-16 18:30:00,2019-10-16 18:45:00,8606.000
2019-10-16 18:45:00,2019-10-16 19:00:00,8663.600
2019-10-16 19:00:00,2019-10-16 19:15:00,8458.400
2019-10-16 19:15:00,2019-10-16 19:30:00,8336.400
2019-10-16 19:30:00,2019-10-16 19:45:00,8248.400
2019-10-16 19:45:00,2019-10-16 20:00:00,8097.600
2019-10-16 20:00:00,2019-10-16 20:15:00,7934.000
2019-10-16 20:15:00,2019-10-16 20:30:00,7768.000
2019-10-16 20:30:00,2019-10-16 20:45:00,7622.000
2019-10-16 20:45:00,2019-10-16 21:00:00,7488.400
2019-10-16 21:00:00,2019-10-16 21:15:00,7286.400
2019-10-16 21:15:00,2019-10-16 21:30:00,7154.400
2019-10-16 21:30:00,2019-10-16 21:45:00,7009.200
2019-10-16 21:45:00,2019-10-16 22:00:00,6888.000
2019-10-16 22:00:00,2019-10-16 22:15:00,6931.600
2019-10-16 22:15:00,2019-10-16 22:30:00,6850.000
2019-10-16 22:30:00,2019-10-16 22:45:00,6698.000
2019-10-16 22:45:00,2019-10-16 23:00:00,6582.400
2019-10-16 23:00:00,2019-10-16 23:15:00,6452.000
2019-10-16 23:15:00,2019-10-16 23:30:00,6338.800
2019-10-16 23:30:00,2019-10-16 23:45:00,6181.200
2019-10-16 23:45:00,2019-10-17 00:00:00,6080.800
2019-10-17 00:00:00,2019-10-17 00:15:00,6084.000
2019-10-17 00:15:00,2019-10-17 00:30:00,5986.400
2019-10-17 00:30:00,2019-10-17 00:45:00,5914.000
2019-10-17 00:45:00,2019-10-17 01:00:00,5844.800
2019-10-17 01:00:00,2019-10-17 01:15:00,5821.600
2019-10-17 01:15:00,2019-10-17 01:30:00,5748.400
2019-10-17 01:30:00,2019-10-17 01:45:00,5712.400
2019-10-17 01:45:00,2019-10-17 02:00:00,5656.400
2019-10-17 02:00:00,2019-10-17 02:15:00,5646.400
2019-10-17 02:15:00,2019-10-17 02:30:00,5585.200
2019-10-17 02:30:00,2019-10-17 02:45:00,5537.200
2019-10-17 02:45:00,2019-10-17 03:00:00,5514.400
2019-10-17 03:00:00,2019-10-17 03:15:00,5555.600
2019-10-17 03:15:00,2019-10-17 03:30:00,5521.200
2019-10-17 03:30:00,2019-10-17 03:45:00,5540.800
2019-10-17 03:45:00,2019-10-17 04:00:00,5563.600
2019-10-17 04:00:00,2019-10-17 04:15:00,5620.400
2019-10-17 04:15:00,2019-10-17 04:30:00,5681.600
2019-10-17 04:30:00,2019-10-17 04:45:00,5736.000
2019-10-17 04:45:00,2019-10-17 05:00:00,5760.800
2019-10-17 05:00:00,2019-10-17 05:15:00,6045.200
2019-10-17 05:15:00,2019-10-17 05:30:00,6224.000
2019-10-17 05:30:00,2019-10-17 05:45:00,6400.000
2019-10-17 05:45:00,2019-10-17 06:00:00,6647.600
2019-10-17 06:00:00,2019-10-17 06:15:00,7102.800
2019-10-17 06:15:00,2019-10-17 06:30:00,7536.000
2019-10-17 06:30:00,2019-10-17 06:45:00,7790.000
2019-10-17 06:45:00,2019-10-17 07:00:00,8050.800
2019-10-17 07:00:00,2019-10-17 07:15:00,8425.200
2019-10-17 07:15:00,2019-10-17 07:30:00,8500.800
2019-10-17 07:30:00,2019-10-17 07:45:00,8558.000
2019-10-17 07:45:00,2019-10-17 08:00:00,8588.800
2019-10-17 08:00:00,2019-10-17 08:15:00,8597.200
2019-10-17 08:15:00,2019-10-17 08:30:00,8625.200
2019-10-17 08:30:00,2019-10-17 08:45:00,8629.200
2019-10-17 08:45:00,2019-10-17 09:00:00,8591.600
2019-10-17 09:00:00,2019-10-17 09:15:00,8503.600
2019-10-17 09:15:00,2019-10-17 09:30:00,8507.600
2019-10-17 09:30:00,2019-10-17 09:45:00,8484.800
2019-10-17 09:45:00,2019-10-17 10:00:00,8444.400
2019-10-17 10:00:00,2019-10-17 10:15:00,8343.200
2019-10-17 10:15:00,2019-10-17 10:30:00,8327.200
2019-10-17 10:30:00,2019-10-17 10:45:00,8341.600
2019-10-17 10:45:00,2019-10-17 11:00:00,8318.800
2019-10-17 11:00:00,2019-10-17 11:15:00,8293.200
2019-10-17 11:15:00,2019-10-17 11:30:00,8336.800
2019-10-17 11:30:00,2019-10-17 11:45:00,8272.000
2019-10-17 11:45:00,2019-10-17 12:00:00,8179.600
2019-10-17 12:00:00,2019-10-17 12:15:00,8059.600
2019-10-17 12:15:00,2019-10-17 12:30:00,7959.200
2019-10-17 12:30:00,2019-10-17 12:45:00,7941.600
2019-10-17 12:45:00,2019-10-17 13:00:00,7936.800
2019-10-17 13:00:00,2019-10-17 13:15:00,7900.400
2019-10-17 13:15:00,2019-10-17 13:30:00,7915.200
2019-10-17 13:30:00,2019-10-17 13:45:00,7820.800
2019-10-17 13:45:00,2019-10-17 14:00:00,7736.800
2019-10-17 14:00:00,2019-10-17 14:15:00,7766.800
2019-10-17 14:15:00,2019-10-17 14:30:00,7778.800
2019-10-17 14:30:00,2019-10-17 14:45:00,7727.200
2019-10-17 14:45:00,2019-10-17 15:00:00,7712.800
2019-10-17 15:00:00,2019-10-17 15:15:00,7700.400
2019-10-17 15:15:00,2019-10-17 15:30:00,7705.600
2019-10-17 15:30:00,2019-10-17 15:45:00,7684.800
2019-10-17 15:45:00,2019-10-17 16:00:00,7698.400
2019-10-17 16:00:00,2019-10-17 16:15:00,7726.400
2019-10-17 16:15:00,2019-10-17 16:30:00,7718.400
2019-10-17 16:30:00,2019-10-17 16:45:00,7709.200
2019-10-17 16:45:00,2019-10-17 17:00:00,7761.200
2019-10-17 17:00:00,2019-10-17 17:15:00,7890.000
2019-10-17 17:15:00,2019-10-17 17:30:00,7930.000
2019-10-17 17:30:00,2019-10-17 17:45:00,8074.400
2019-10-17 17:45:00,2019-10-17 18:00:00,8134.000
2019-10-17 18:00:00,2019-10-17 18:15:00,8172.000
2019-10-17 18:15:00,2019-10-17 18:30:00,8407.200
2019-10-17 18:30:00,2019-10-17 18:45:00,8600.800
2019-10-17 18:45:00,2019-10-17 19:00:00,8554.000
2019-10-17 19:00:00,2019-10-17 19:15:00,8361.200
2019-10-17 19:15:00,2019-10-17 19:30:00,8286.000
2019-10-17 19:30:00,2019-10-17 19:45:00,8146.800
2019-10-17 19:45:00,2019-10-17 20:00:00,8004.000
2019-10-17 20:00:00,2019-10-17 20:15:00,7838.800
2019-10-17 20:15:00,2019-10-17 20:30:00,7680.400
2019-10-17 20:30:00,2019-10-17 20:45:00,7581.200
2019-10-17 20:45:00,2019-10-17 21:00:00,7437.200
2019-10-17 21:00:00,2019-10-17 21:15:00,7196.800
2019-10-17 21:15:00,2019-10-17 21:30:00,7047.200
2019-10-17 21:30:00,2019-10-17 21:45:00,6925.200
2019-10-17 21:45:00,2019-10-17 22:00:00,6760.400
2019-10-17 22:00:00,2019-10-17 22:15:00,6808.000
2019-10-17 22:15:00,2019-10-17 22:30:00,6771.600
2019-10-17 22:30:00,2019-10-17 22:45:00,6631.200
2019-10-17 22:45:00,2019-10-17 23:00:00,6504.400
2019-10-17 23:00:00,2019-10-17 23:15:00,6396.400
2019-10-17 23:15:00,2019-10-17 23:30:00,6244.800
2019-10-17 23:30:00,2019-10-17 23:45:00,6120.400
2019-10-17 23:45:00,2019-10-18 00:00:00,5998.000
2019-10-18 00:00:00,2019-10-18 00:15:00,5967.600
2019-10-18 00:15:00,2019-10-18 00:30:00,5921.200
2019-10-18 00:30:00,2019-10-18 00:45:00,5847.200
2019-10-18 00:45:00,2019-10-18 01:00:00,5729.600
2019-10-18 01:00:00,2019-10-18 01:15:00,5701.200
2019-10-18 01:15:00,2019-10-18 01:30:00,5613.200
2019-10-18 01:30:00,2019-10-18 01:45:00,5561.600
2019-10-18 01:45:00,2019-10-18 02:00:00,5521.600
2019-10-18 02:00:00,2019-10-18 02:15:00,5550.000
2019-10-18 02:15:00,2019-10-18 02:30:00,5519.600
2019-10-18 02:30:00,2019-10-18 02:45:00,5442.400
2019-10-18 02:45:00,2019-10-18 03:00:00,5403.200
2019-10-18 03:00:00,2019-10-18 03:15:00,5434.800
2019-10-18 03:15:00,2019-10-18 03:30:00,5373.600
2019-10-18 03:30:00,2019-10-18 03:45:00,5392.000
2019-10-18 03:45:00,2019-10-18 04:00:00,5354.800
2019-10-18 04:00:00,2019-10-18 04:15:00,5407.200
2019-10-18 04:15:00,2019-10-18 04:30:00,5470.000
2019-10-18 04:30:00,2019-10-18 04:45:00,5524.400
2019-10-18 04:45:00,2019-10-18 05:00:00,5619.200
2019-10-18 05:00:00,2019-10-18 05:15:00,5881.600
2019-10-18 05:15:00,2019-10-18 05:30:00,6068.400
2019-10-18 05:30:00,2019-10-18 05:45:00,6248.800
2019-10-18 05:45:00,2019-10-18 06:00:00,6492.000
2019-10-18 06:00:00,2019-10-18 06:15:00,7008.400
2019-10-18 06:15:00,2019-10-18 06:30:00,7344.400
2019-10-18 06:30:00,2019-10-18 06:45:00,7578.400
2019-10-18 06:45:00,2019-10-18 07:00:00,7842.000
2019-10-18 07:00:00,2019-10-18 07:15:00,8274.800
2019-10-18 07:15:00,2019-10-18 07:30:00,8374.800
2019-10-18 07:30:00,2019-10-18 07:45:00,8473.200
2019-10-18 07:45:00,2019-10-18 08:00:00,8514.400
2019-10-18 08:00:00,2019-10-18 08:15:00,8573.200
2019-10-18 08:15:00,2019-10-18 08:30:00,8610.800
2019-10-18 08:30:00,2019-10-18 08:45:00,8620.400
2019-10-18 08:45:00,2019-10-18 09:00:00,8622.000
2019-10-18 09:00:00,2019-10-18 09:15:00,8547.200
2019-10-18 09:15:00,2019-10-18 09:30:00,8549.200
2019-10-18 09:30:00,2019-10-18 09:45:00,8538.800
2019-10-18 09:45:00,2019-10-18 10:00:00,8553.200
2019-10-18 10:00:00,2019-10-18 10:15:00,8503.200
2019-10-18 10:15:00,2019-10-18 10:30:00,8476.000
2019-10-18 10:30:00,2019-10-18 10:45:00,8525.600
2019-10-18 10:45:00,2019-10-18 11:00:00,8476.800
2019-10-18 11:00:00,2019-10-18 11:15:00,8464.800
2019-10-18 11:15:00,2019-10-18 11:30:00,8426.000
2019-10-18 11:30:00,2019-10-18 11:45:00,8355.600
2019-10-18 11:45:00,2019-10-18 12:00:00,8281.600
2019-10-18 12:00:00,2019-10-18 12:15:00,8239.600
2019-10-18 12:15:00,2019-10-18 12:30:00,8115.600
2019-10-18 12:30:00,2019-10-18 12:45:00,7983.200
2019-10-18 12:45:00,2019-10-18 13:00:00,7938.400
2019-10-18 13:00:00,2019-10-18 13:15:00,7870.800
2019-10-18 13:15:00,2019-10-18 13:30:00,7844.000
2019-10-18 13:30:00,2019-10-18 13:45:00,7752.000
2019-10-18 13:45:00,2019-10-18 14:00:00,7718.400
2019-10-18 14:00:00,2019-10-18 14:15:00,7678.400
2019-10-18 14:15:00,2019-10-18 14:30:00,7660.800
2019-10-18 14:30:00,2019-10-18 14:45:00,7684.000
2019-10-18 14:45:00,2019-10-18 15:00:00,7584.400
2019-10-18 15:00:00,2019-10-18 15:15:00,7622.400
2019-10-18 15:15:00,2019-10-18 15:30:00,7602.000
2019-10-18 15:30:00,2019-10-18 15:45:00,7615.200
2019-10-18 15:45:00,2019-10-18 16:00:00,7608.400
2019-10-18 16:00:00,2019-10-18 16:15:00,7702.800
2019-10-18 16:15:00,2019-10-18 16:30:00,7681.200
2019-10-18 16:30:00,2019-10-18 16:45:00,7658.000
2019-10-18 16:45:00,2019-10-18 17:00:00,7704.000
2019-10-18 17:00:00,2019-10-18 17:15:00,7749.200
2019-10-18 17:15:00,2019-10-18 17:30:00,7805.600
2019-10-18 17:30:00,2019-10-18 17:45:00,7909.600
2019-10-18 17:45:00,2019-10-18 18:00:00,7959.600
2019-10-18 18:00:00,2019-10-18 18:15:00,8074.000
2019-10-18 18:15:00,2019-10-18 18:30:00,8217.200
2019-10-18 18:30:00,2019-10-18 18:45:00,8285.200
2019-10-18 18:45:00,2019-10-18 19:00:00,8280.800
2019-10-18 19:00:00,2019-10-18 19:15:00,8040.400
2019-10-18 19:15:00,2019-10-18 19:30:00,7903.600
2019-10-18 19:30:00,2019-10-18 19:45:00,7818.800
2019-10-18 19:45:00,2019-10-18 20:00:00,7718.800
2019-10-18 20:00:00,2019-10-18 20:15:00,7522.800
2019-10-18 20:15:00,2019-10-18 20:30:00,7382.400
2019-10-18 20:30:00,2019-10-18 20:45:00,7269.200
2019-10-18 20:45:00,2019-10-18 21:00:00,7132.400
2019-10-18 21:00:00,2019-10-18 21:15:00,6932.000
2019-10-18 21:15:00,2019-10-18 21:30:00,6778.400
2019-10-18 21:30:00,2019-10-18 21:45:00,6660.800
2019-10-18 21:45:00,2019-10-18 22:00:00,6606.000
2019-10-18 22:00:00,2019-10-18 22:15:00,6622.400
2019-10-18 22:15:00,2019-10-18 22:30:00,6522.000
2019-10-18 22:30:00,2019-10-18 22:45:00,6371.200
2019-10-18 22:45:00,2019-10-18 23:00:00,6283.600
2019-10-18 23:00:00,2019-10-18 23:15:00,6180.400
2019-10-18 23:15:00,2019-10-18 23:30:00,6019.600
2019-10-18 23:30:00,2019-10-18 23:45:00,5932.000
2019-10-18 23:45:00,2019-10-19 00:00:00,5821.200
2019-10-19 00:00:00,2019-10-19 00:15:00,5805.600
2019-10-19 00:15:00,2019-10-19 00:30:00,5726.400
2019-10-19 00:30:00,2019-10-19 00:45:00,5619.600
2019-10-19 00:45:00,2019-10-19 01:00:00,5510.000
2019-10-19 01:00:00,2019-10-19 01:15:00,5511.600
2019-10-19 01:15:00,2019-10-19 01:30:00,5434.800
2019-10-19 01:30:00,2019-10-19 01:45:00,5366.000
2019-10-19 01:45:00,2019-10-19 02:00:00,5309.600
2019-10-19 02:00:00,2019-10-19 02:15:00,5334.800
2019-10-19 02:15:00,2019-10-19 02:30:00,5240.400
2019-10-19 02:30:00,2019-10-19 02:45:00,5231.600
2019-10-19 02:45:00,2019-10-19 03:00:00,5123.600
2019-10-19 03:00:00,2019-10-19 03:15:00,5164.000
2019-10-19 03:15:00,2019-10-19 03:30:00,5147.200
2019-10-19 03:30:00,2019-10-19 03:45:00,5114.800
2019-10-19 03:45:00,2019-10-19 04:00:00,5118.000
2019-10-19 04:00:00,2019-10-19 04:15:00,5127.600
2019-10-19 04:15:00,2019-10-19 04:30:00,5138.400
2019-10-19 04:30:00,2019-10-19 04:45:00,5157.600
2019-10-19 04:45:00,2019-10-19 05:00:00,5170.000
2019-10-19 05:00:00,2019-10-19 05:15:00,5290.400
2019-10-19 05:15:00,2019-10-19 05:30:00,5357.600
2019-10-19 05:30:00,2019-10-19 05:45:00,5434.400
2019-10-19 05:45:00,2019-10-19 06:00:00,5523.600
2019-10-19 06:00:00,2019-10-19 06:15:00,5716.400
2019-10-19 06:15:00,2019-10-19 06:30:00,5846.800
2019-10-19 06:30:00,2019-10-19 06:45:00,5968.800
2019-10-19 06:45:00,2019-10-19 07:00:00,6091.600
2019-10-19 07:00:00,2019-10-19 07:15:00,6429.600
2019-10-19 07:15:00,2019-10-19 07:30:00,6523.200
2019-10-19 07:30:00,2019-10-19 07:45:00,6566.400
2019-10-19 07:45:00,2019-10-19 08:00:00,6666.400
2019-10-19 08:00:00,2019-10-19 08:15:00,6821.600
2019-10-19 08:15:00,2019-10-19 08:30:00,6886.000
2019-10-19 08:30:00,2019-10-19 08:45:00,6964.800
2019-10-19 08:45:00,2019-10-19 09:00:00,7100.000
2019-10-19 09:00:00,2019-10-19 09:15:00,7148.400
2019-10-19 09:15:00,2019-10-19 09:30:00,7161.600
2019-10-19 09:30:00,2019-10-19 09:45:00,7169.600
2019-10-19 09:45:00,2019-10-19 10:00:00,7213.200
2019-10-19 10:00:00,2019-10-19 10:15:00,7236.400
2019-10-19 10:15:00,2019-10-19 10:30:00,7258.800
2019-10-19 10:30:00,2019-10-19 10:45:00,7294.400
2019-10-19 10:45:00,2019-10-19 11:00:00,7288.800
2019-10-19 11:00:00,2019-10-19 11:15:00,7312.400
2019-10-19 11:15:00,2019-10-19 11:30:00,7332.800
2019-10-19 11:30:00,2019-10-19 11:45:00,7336.400
2019-10-19 11:45:00,2019-10-19 12:00:00,7286.400
2019-10-19 12:00:00,2019-10-19 12:15:00,7167.200
2019-10-19 12:15:00,2019-10-19 12:30:00,7046.400
2019-10-19 12:30:00,2019-10-19 12:45:00,6952.400
2019-10-19 12:45:00,2019-10-19 13:00:00,6910.400
2019-10-19 13:00:00,2019-10-19 13:15:00,6834.400
2019-10-19 13:15:00,2019-10-19 13:30:00,6741.600
2019-10-19 13:30:00,2019-10-19 13:45:00,6700.800
2019-10-19 13:45:00,2019-10-19 14:00:00,6696.400
2019-10-19 14:00:00,2019-10-19 14:15:00,6684.400
2019-10-19 14:15:00,2019-10-19 14:30:00,6641.200
2019-10-19 14:30:00,2019-10-19 14:45:00,6639.200
2019-10-19 14:45:00,2019-10-19 15:00:00,6627.600
2019-10-19 15:00:00,2019-10-19 15:15:00,6616.800
2019-10-19 15:15:00,2019-10-19 15:30:00,6621.200
2019-10-19 15:30:00,2019-10-19 15:45:00,6609.600
2019-10-19 15:45:00,2019-10-19 16:00:00,6590.800
2019-10-19 16:00:00,2019-10-19 16:15:00,6576.400
2019-10-19 16:15:00,2019-10-19 16:30:00,6602.000
2019-10-19 16:30:00,2019-10-19 16:45:00,6625.600
2019-10-19 16:45:00,2019-10-19 17:00:00,6670.800
2019-10-19 17:00:00,2019-10-19 17:15:00,6743.200
2019-10-19 17:15:00,2019-10-19 17:30:00,6799.600
2019-10-19 17:30:00,2019-10-19 17:45:00,6882.400
2019-10-19 17:45:00,2019-10-19 18:00:00,6980.800
2019-10-19 18:00:00,2019-10-19 18:15:00,7142.400
2019-10-19 18:15:00,2019-10-19 18:30:00,7185.200
2019-10-19 18:30:00,2019-10-19 18:45:00,7218.400
2019-10-19 18:45:00,2019-10-19 19:00:00,7206.800
2019-10-19 19:00:00,2019-10-19 19:15:00,7016.400
2019-10-19 19:15:00,2019-10-19 19:30:00,6910.400
2019-10-19 19:30:00,2019-10-19 19:45:00,6808.800
2019-10-19 19:45:00,2019-10-19 20:00:00,6728.800
2019-10-19 20:00:00,2019-10-19 20:15:00,6638.400
2019-10-19 20:15:00,2019-10-19 20:30:00,6496.800
2019-10-19 20:30:00,2019-10-19 20:45:00,6396.400
2019-10-19 20:45:00,2019-10-19 21:00:00,6304.000
2019-10-19 21:00:00,2019-10-19 21:15:00,6145.200
2019-10-19 21:15:00,2019-10-19 21:30:00,6056.400
2019-10-19 21:30:00,2019-10-19 21:45:00,5993.600
2019-10-19 21:45:00,2019-10-19 22:00:00,5870.800
2019-10-19 22:00:00,2019-10-19 22:15:00,6007.600
2019-10-19 22:15:00,2019-10-19 22:30:00,5971.200
2019-10-19 22:30:00,2019-10-19 22:45:00,5839.200
2019-10-19 22:45:00,2019-10-19 23:00:00,5744.400
2019-10-19 23:00:00,2019-10-19 23:15:00,5710.400
2019-10-19 23:15:00,2019-10-19 23:30:00,5574.800
2019-10-19 23:30:00,2019-10-19 23:45:00,5470.000
2019-10-19 23:45:00,2019-10-20 00:00:00,5370.400
2019-10-20 00:00:00,2019-10-20 00:15:00,5361.200
2019-10-20 00:15:00,2019-10-20 00:30:00,5278.800
2019-10-20 00:30:00,2019-10-20 00:45:00,5159.600
2019-10-20 00:45:00,2019-10-20 01:00:00,5070.000
2019-10-20 01:00:00,2019-10-20 01:15:00,5049.200
2019-10-20 01:15:00,2019-10-20 01:30:00,4984.800
2019-10-20 01:30:00,2019-10-20 01:45:00,4908.000
2019-10-20 01:45:00,2019-10-20 02:00:00,4836.000
2019-10-20 02:00:00,2019-10-20 02:15:00,4922.400
