@id,@type,@lat,@lon,name,power,plant:source,generator:source,plant:output:electricity,generator:output:electricity,generator:method,plant:method
891024247,way,48.3486164,15.7416079,,generator,,solar,,small_installation,photovoltaic,
903440177,way,46.9638841,15.0618666,,plant,solar,,50 kW,,,photovoltaic
903469786,way,48.2889354,15.7201252,,generator,,solar,,small_installation,photovoltaic,
903478807,way,48.3508550,15.7586872,,generator,,solar,,small_installation,photovoltaic,
903757627,way,48.1555671,15.4071983,,generator,,solar,,small_installation,photovoltaic,
903757628,way,48.1555764,15.4072923,,generator,,solar,,small_installation,photovoltaic,
903759027,way,48.2785461,15.7091258,,generator,,solar,,small_installation,photovoltaic,
903759028,way,48.2781302,15.7083898,,generator,,solar,,small_installation,photovoltaic,
903761894,way,47.3882332,11.7578923,,generator,,solar,,small_installation,photovoltaic,
903761895,way,47.3882233,11.7583268,,generator,,solar,,small_installation,photovoltaic,
903761896,way,47.3879601,11.7581467,,generator,,solar,,small_installation,photovoltaic,
903761897,way,47.3879513,11.7585791,,generator,,solar,,small_installation,photovoltaic,
903761898,way,47.3876821,11.7584023,,generator,,solar,,small_installation,photovoltaic,
923190141,way,47.0880670,11.1726610,,generator,,hydro,,44 kW,run-of-the-river,
931583213,way,48.1715158,16.4664247,Blockheizkraftwerk E_OS (Energie-Optimierung Schlammbehandlung),plant,biogas,,8.9 MW,,,combustion
934466142,way,48.3858510,16.7612330,Batteriespeicher Prottes,plant,battery,,2.5 MW,,,
938652110,way,48.1929772,16.7863310,,generator,,solar,,8kWp,photovoltaic,
939244459,way,48.1944371,16.7776717,,plant,solar,,15kW,,,photovoltaic
941492088,way,48.0304595,16.3109194,Solarkraftwerk Kläranlage Traiskirchen,plant,solar,,175 kWp,,,photovoltaic
945116373,way,47.2859776,9.6634860,,generator,,solar,,5 kW,photovoltaic,
946145426,way,47.0620213,16.2780869,Photovoltaikanlage,plant,solar,,10 KWp,,,photovoltaic
951654529,way,48.0018734,16.3538367,BürgerInnen-Solarkraftwerk Trumau,plant,solar,,300 kWp,,,photovoltaic
951654530,way,48.0043034,16.3539459,BürgerInnen-Solarkraftwerk Kläranlage Trumau-Schönau,plant,solar,,220 kWp,,,photovoltaic
953004030,way,48.1882440,16.2890851,,generator,,solar,,3 kW,photovoltaic,
964316184,way,47.9572715,15.0337628,,generator,,solar,,small_installation,photovoltaic,
971967865,way,47.9278494,15.4870524,,plant,hydro,,150 kW,,,run-of-the-river
972669800,way,47.5981596,12.1196583,,generator,,hydro,,73.6 kW,run-of-the-river,
979528960,way,47.0963211,15.5244546,,generator,,solar,,small_installation,photovoltaic,
980371186,way,47.0352029,15.4787877,,generator,,solar,,small_installation,photovoltaic,
1005070236,way,47.0802335,15.5579470,,generator,,solar,,small_installation,photovoltaic,
1005070238,way,47.0808342,15.5584281,,generator,,solar,,small_installation,photovoltaic,
1008039251,way,48.1722765,14.0999083,Kraftwerk Marchtrenk,plant,hydro,,42.8 MW,,,run-of-the-river
1017623640,way,47.0455145,15.4555826,,generator,,solar,,small_installation,photovoltaic,
1019798253,way,47.9080749,14.1144729,Blockheizkraftwerk Kirchdorf,plant,biomass,,13.2 MW,,,
1022808157,way,48.0890404,13.8860448,Kraftwerk Lambach,plant,hydro,,13.9 MW,,,run-of-the-river
1033204870,way,47.0770475,15.4868401,,generator,,solar,,small_installation,photovoltaic,
1033204871,way,47.0770025,15.4868002,,generator,,solar,,small_installation,photovoltaic,
1034722168,way,47.8261956,13.0110812,,generator,,solar,,small_installation,photovoltaic,
1037069460,way,48.0467863,12.9158232,,generator,,solar,,small_installation,photovoltaic,
1037069461,way,48.0466966,12.9159020,,generator,,solar,,small_installation,photovoltaic,
1037069462,way,48.0467618,12.9159725,,generator,,solar,,small_installation,photovoltaic,
1037069464,way,48.0474299,12.9049679,,generator,,solar,,small_installation,photovoltaic,
1037069465,way,48.0470282,12.9049611,,generator,,solar,,small_installation,photovoltaic,
1037079451,way,48.0355940,12.9524834,,generator,,solar,,small_installation,photovoltaic,
1037079453,way,48.0426925,12.9476246,,generator,,solar,,small_installation,photovoltaic,
1037108965,way,48.0182504,12.9728874,,generator,,solar,,small_installation,photovoltaic,
1037108966,way,48.0182666,12.9727672,,generator,,solar,,small_installation,photovoltaic,
1037941516,way,48.3445607,16.6694123,Sonnenkraftwerk Schönkirchen,plant,solar,,1000 kWp,,,photovoltaic
1037944936,way,48.3468998,16.6683138,Photovoltaikanlage Schönkirchen,plant,solar,,14.85 MWp,,,photovoltaic
1039572921,way,47.9907403,16.3379073,Kleinwasserkraftwerk Trumau,plant,hydro,,100 kW,,,run-of-the-river
1039587144,way,47.0311647,15.4042084,,generator,,solar,,small_installation,photovoltaic,
1039600692,way,47.0322427,15.4014905,,generator,,solar,,small_installation,photovoltaic,
1039600693,way,47.0322873,15.4022538,,generator,,solar,,small_installation,photovoltaic,
1042130238,way,48.2210900,16.8312278,,plant,solar,,100kW,,,photovoltaic
1042130239,way,48.2212509,16.8312172,,plant,solar,,100kW,,,photovoltaic
1042130849,way,48.1950017,16.7776226,,plant,solar,,15kW,,,photovoltaic
1053935826,way,47.1077482,15.3918628,Mühlkanal-Kleinkraftwerk,plant,hydro,,1 MW,,,run-of-the-river
1999097,relation,48.4348786,13.4400647,Wasserkraftwerk Schärding-Neuhaus,plant,hydro,,96 MW,,,run-of-the-river
2713622,relation,47.9084121,17.0141701,Windpark Mönchhof-Halbturn-Nickelsdorf,plant,wind,,207 MW,,,wind_turbine
2717022,relation,47.8234774,17.0329210,Windpark Andau-Halbturn,plant,wind,,237 MW,,,
2721058,relation,48.0903944,16.8913316,Windpark Hollern,plant,wind,,33 MW,,,
2721226,relation,48.1742797,15.4482780,"Windpark Haindorf-Inning I, II",plant,wind,,16.2 MW,,,
2771426,relation,48.0265751,16.9030872,Windpark Neudorf,plant,wind,,28 MW,,,
2771517,relation,48.0383827,16.9229292,Windpark Potzneusiedl I,plant,wind,,18 MW,,,
2771573,relation,48.0484886,16.9101495,Windpark Potzneusiedl II,plant,wind,,15 MW,,,
2771653,relation,47.9514696,16.8965159,Windpark Neusiedl-Weiden,plant,wind,,79.2 MW,,,
2783179,relation,48.0758739,17.0332872,Windpark Kittsee,plant,wind,,40.4 MW,,,
2783479,relation,48.0911268,17.0238599,Windpark Berg,plant,wind,,20 MW,,,
2783500,relation,48.0547469,17.0067489,Windpark Pama,plant,wind,,10 MW,,,
2783524,relation,48.0660465,16.9560798,Windpark Prellenkirchen,plant,wind,,28.2 MW,,,
2783617,relation,48.0550749,16.7724874,Windpark Höflein,plant,wind,,19 MW,,,
2783643,relation,48.0728708,16.8198876,Windpark Höflein Ost,plant,wind,,36 MW,,,
2783733,relation,47.5789200,16.6211875,Windpark Deutschkreutz,plant,wind,,16 MW,,,
2783774,relation,47.9337917,16.3616250,Windpark Pottendorf,plant,wind,,43 MW,,,
2783798,relation,48.3486546,16.6492680,Windpark Auersthal,plant,wind,,24 MW,,,
2783802,relation,47.9448772,16.3537812,Windpark Tattendorf,plant,wind,,16 MW,,,
2783812,relation,48.2825945,16.6493319,Windpark Markgrafneusiedl II,plant,wind,,4.0 MW,,,
2783813,relation,48.2686761,16.6638408,Windpark Markgrafneusiedl III,plant,wind,,18 MW,,,
2785614,relation,47.8947549,16.3685956,Windpark Ebenfurth,plant,wind,,3.9 MW,,,
2785813,relation,47.7646353,16.4156820,Windpark Pöttelsdorf II,plant,wind,,9.2 MW,,,
4712484,relation,48.1116328,14.8585002,Elektrizitätswerk Amstetten,plant,hydro;solar,,3490 kW,,,
7421175,relation,46.8448743,15.0300471,Windpark Handalm,plant,wind,,39 MW,,,wind_turbine
7949085,relation,48.2788561,16.4309539,BürgerInnen-Solarkraftwerk Leopoldau,plant,solar,,480 kWp,,,photovoltaic
8073569,relation,47.2113763,10.7214895,Kraftwerk Imst,plant,hydro,,89 MW,,,run-of-the-river
8387518,relation,46.6434345,14.9370249,Lavamünd,plant,hydro,,28 MW,,,
9089117,relation,48.3266175,15.9244738,Kraftwerk Dürnrohr,generator,,gas,,352 MW,combustion,
9231858,relation,47.9525889,16.3611159,Windpark Oberwaltersdorf,plant,wind,,20 MW,,,
9790836,relation,47.9606325,16.4920492,Windpark Seibersdorf,plant,wind,,21 MW,,,
10245279,relation,48.1898908,15.0694358,Kraftwerk Ybbs-Persenbeug,plant,hydro,,236.5 MW,,,run-of-the-river
10749247,relation,48.0337294,16.7230763,Windpark Bruck an der Leitha,plant,wind,,9 MW,,,
12140009,relation,48.4621057,13.9970729,Kraftwerk Partenstein,plant,hydro,,33.8 MW,,,water-storage
12741957,relation,48.2398890,16.5344227,Schafflerhofstraße Agrar-PV,plant,solar,,11 MW,,,photovoltaic
12772100,relation,47.9620307,16.5583330,Windpark Hof am Leithaberge,plant,wind,,15 MW,,,
12772514,relation,48.0009176,16.6877263,Windpark Sommerein,plant,wind,,34.5 MW,,,
12773462,relation,47.9354967,16.5314038,Windpark Au am Leithaberge,plant,wind,,18.2 MW,,,
13327557,relation,47.2710611,14.3897772,Tauernwindpark,plant,wind,,32 MW,,,
13466915,relation,46.9091693,15.0589091,Windpark Freiländeralm 1,plant,wind,,8 MW,,,wind_turbine
13470364,relation,47.3506371,15.8911383,Windpark Pongratzer Kogel,plant,wind,,9.2 MW,,,wind_turbine
13750152,relation,47.9025831,16.9879848,Windpark Edmundshof,plant,wind,,42.7 MW,,,
13791958,relation,48.0105492,16.2893354,Solarkraftwerk Gewerbepark Traiskirchen,plant,solar,,2900 kWp,,,photovoltaic
13799696,relation,48.0979191,16.8403813,Windpark Petronell-Carnuntum,plant,wind,,43 MW,,,
13803463,relation,48.1104921,16.3248899,Windpark Vösendorf,plant,wind,,1200 kW,,,
13810801,relation,48.1243322,16.4219457,Windpark Unterlaa,plant,wind,,4 MW,,,
13838622,relation,48.2624129,16.5206089,Windpark Breitenlee,plant,wind,,2550 kW,,,wind_turbine
13850288,relation,48.0351316,16.6698796,Windpark Trautmannsdorf Nord,plant,wind,,30 MW,,,
13883636,relation,48.0477564,16.6923039,Windpark Trautmannsdorf,plant,wind,,19 MW,,,
13883679,relation,48.0379704,16.7335521,Windpark Bruck-Göttlesbrunn,plant,wind,,21 MW,,,
13883854,relation,48.0478380,16.8030712,Windpark Haadfeld,plant,wind,,36 MW,,,
13885624,relation,48.1009983,16.8884305,Windpark Bad Deutsch-Altenburg Carnuntum,plant,wind,,21 MW,,,
13892527,relation,48.3398723,16.4469383,Windpark Hagenbrunn,plant,wind,,2580 kW,,,
13899927,relation,48.0798203,16.8449498,Windpark Rohrau,plant,wind,,24 MW,,,
13899975,relation,48.0838103,16.7588979,Windpark Höflein West,plant,wind,,17.25 MW,,,
14006374,relation,48.2840985,14.3397741,Voestalpine Kraftwerk Linz,plant,gas,,267 MW,,,combustion
