voltage,name,Area,Zone,idx,sh_terminals,trafos
110.0,Klagenfurt Ost,AT21,AT211,ElmTerm_0358,"LINESTRING (14.33560644999998 46.63244903056825, 14.33543583275648 46.63244037930099, 14.33526685852233 46.63241450881566, 14.33510115461731 46.63237166825917, 14.33494031686961 46.63231227020948, 14.33478589424677 46.63223688670231, 14.33463937393781 46.63214624372203, 14.3345021670302 46.63204121421008, 14.33437559491974 46.6319228096581, 14.33426087658402 46.63179217036662, 14.33415911684231 46.63165055446346, 14.3340712957148 46.63149932578715, 14.33399825898377 46.63133994075255, 14.33394071004762 46.63117393432466, 14.33389920314617 46.6310029052361, 14.33387413802254 46.63082850059053, 14.33386575607312 46.63065240000001, 14.33387413802254 46.63047629940948, 14.33389920314617 46.6303018947639, 14.33394071004762 46.63013086567535, 14.33399825898377 46.62996485924746, 14.3340712957148 46.62980547421286, 14.33415911684231 46.62965424553656, 14.33426087658402 46.62951262963339, 14.33437559491974 46.62938199034191, 14.3345021670302 46.62926358578992, 14.33463937393781 46.62915855627798, 14.33478589424677 46.6290679132977, 14.33494031686961 46.62899252979052, 14.33510115461731 46.62893313174084, 14.33526685852233 46.62889029118435, 14.33543583275648 46.62886442069902, 14.33560644999998 46.62885576943177, 14.33577706711365 46.62886442069902, 14.33594604096326 46.62889029118435, 14.33611174424382 46.62893313174084, 14.33627258115115 46.62899252979052, 14.33642700275 46.6290679132977, 14.3365735218907 46.62915855627798, 14.33671072753067 46.62926358578992, 14.33683729832283 46.62938199034191, 14.33695201534024 46.62951262963339, 14.33705377381431 46.62965424553656, 14.33714159377356 46.62980547421286, 14.33721462948059 46.62996485924746, 14.33727217757637 46.63013086567535, 14.33731368385338 46.6303018947639, 14.33733874859247 46.63047629940948, 14.33734713041205 46.63065240000001, 14.33733874859247 46.63082850059053, 14.33731368385338 46.6310029052361, 14.33727217757637 46.63117393432466, 14.33721462948059 46.63133994075255, 14.33714159377356 46.63149932578715, 14.33705377381431 46.63165055446346, 14.33695201534024 46.63179217036662, 14.33683729832283 46.6319228096581, 14.33671072753067 46.63204121421008, 14.3365735218907 46.63214624372203, 14.33642700275 46.63223688670231, 14.33627258115115 46.63231227020948, 14.33611174424382 46.63237166825917, 14.33594604096326 46.63241450881566, 14.33577706711365 46.63244037930099, 14.33560644999998 46.63244903056825)",[]
110.0,Umspannwerk Haus,AT22,AT222,ElmTerm_0195,"LINESTRING (13.77255464030083 47.41538585137659, 13.77238360281638 47.41537720010934, 13.77221421239306 47.41535132962402, 13.77204810035859 47.41530848906752, 13.77188686647132 47.41524909101784, 13.77173206351339 47.41517370751066, 13.77158518233613 47.41508306453038, 13.77144763750178 47.41497803501844, 13.77132075365988 47.41485963046645, 13.77120575278948 47.41472899117497, 13.77110374243014 47.41458737527181, 13.77101570501495 47.41443614659551, 13.77094248840858 47.41427676156089, 13.77088479774117 47.414110755133, 13.77084318861706 47.41393972604445, 13.77081806176352 47.41376532139888, 13.77080965917121 47.41358922080835, 13.77081806176352 47.41341312021783, 13.77084318861706 47.41323871557226, 13.77088479774117 47.41306768648371, 13.77094248840858 47.41290168005581, 13.77101570501495 47.41274229502121, 13.77110374243014 47.41259106634491, 13.77120575278948 47.41244945044174, 13.77132075365988 47.41231881115026, 13.77144763750178 47.41220040659827, 13.77158518233613 47.41209537708633, 13.77173206351339 47.41200473410605, 13.77188686647132 47.41192935059888, 13.77204810035859 47.4118699525492, 13.77221421239306 47.4118271119927, 13.77238360281638 47.41180124150737, 13.77255464030083 47.41179259024011, 13.77272567766012 47.41180124150737, 13.7728950677128 47.4118271119927, 13.77306117914539 47.4118699525492, 13.77322241222265 47.41192935059888, 13.77337721419359 47.41200473410605, 13.7735240942448 47.41209537708633, 13.77366163785731 47.41220040659827, 13.77378852042854 47.41231881115026, 13.77390352002827 47.41244945044174, 13.77400552916578 47.41259106634491, 13.77409356545492 47.41274229502121, 13.77416678107429 47.41290168005581, 13.7742244709317 47.41306768648371, 13.77426607945392 47.41323871557226, 13.77429120593682 47.41341312021783, 13.77429960840397 47.41358922080835, 13.77429120593682 47.41376532139888, 13.77426607945392 47.41393972604445, 13.7742244709317 47.414110755133, 13.77416678107429 47.41427676156089, 13.77409356545492 47.41443614659551, 13.77400552916578 47.41458737527181, 13.77390352002827 47.41472899117497, 13.77378852042854 47.41485963046645, 13.77366163785731 47.41497803501844, 13.7735240942448 47.41508306453038, 13.77337721419359 47.41517370751066, 13.77322241222265 47.41524909101784, 13.77306117914539 47.41530848906752, 13.7728950677128 47.41535132962402, 13.77272567766012 47.41537720010934, 13.77255464030083 47.41538585137659)",[]
110.0,Umspannwerk Vorchdorf,AT31,AT315,ElmTerm_0389,"LINESTRING (13.9064784262589 48.00643121963076, 13.90630748723455 48.0064225683635, 13.90613819432201 48.00639669787817, 13.90597217790995 48.00635385732168, 13.90581103683591 48.006294459272, 13.90565632298829 48.00621907576483, 13.90550952636037 48.00612843278454, 13.90537206070027 48.0060234032726, 13.90524524989521 48.00590499872061, 13.905130315221 48.00577435942913, 13.90502836357987 48.00563274352597, 13.90494037683959 48.00548151484966, 13.90486720237693 48.00532212981506, 13.9048095449163 48.00515612338717, 13.90476795974233 48.00498509429862, 13.90474284735173 48.00481068965305, 13.90473444959593 48.00463458906252, 13.90474284735173 48.004458488472, 13.90476795974233 48.00428408382642, 13.9048095449163 48.00411305473787, 13.90486720237693 48.00394704830998, 13.90494037683959 48.00378766327538, 13.90502836357987 48.00363643459907, 13.905130315221 48.00349481869591, 13.90524524989521 48.00336417940444, 13.90537206070027 48.00324577485245, 13.90550952636037 48.0031407453405, 13.90565632298829 48.00305010236021, 13.90581103683591 48.00297471885304, 13.90597217790995 48.00291532080336, 13.90613819432201 48.00287248024686, 13.90630748723455 48.00284660976153, 13.9064784262589 48.00283795849428, 13.90664936515697 48.00284660976153, 13.90681865769555 48.00287248024686, 13.90698467350034 48.00291532080336, 13.90714581375713 48.00297471885304, 13.90730052660892 48.00305010236021, 13.9074473221007 48.0031407453405, 13.90758478652802 48.00324577485245, 13.90771159605105 48.00336417940444, 13.90782652944321 48.00349481869591, 13.90792847985156 48.00363643459907, 13.90801646545571 48.00378766327538, 13.90808963892255 48.00394704830998, 13.90814729556592 48.00411305473787, 13.90818888013261 48.00428408382642, 13.90821399214925 48.004458488472, 13.90822238977878 48.00463458906252, 13.90821399214925 48.00481068965305, 13.90818888013261 48.00498509429862, 13.90814729556592 48.00515612338717, 13.90808963892255 48.00532212981506, 13.90801646545571 48.00548151484966, 13.90792847985156 48.00563274352597, 13.90782652944321 48.00577435942913, 13.90771159605105 48.00590499872061, 13.90758478652802 48.0060234032726, 13.9074473221007 48.00612843278454, 13.90730052660892 48.00621907576483, 13.90714581375713 48.006294459272, 13.90698467350034 48.00635385732168, 13.90681865769555 48.00639669787817, 13.90664936515697 48.0064225683635, 13.9064784262589 48.00643121963076)",[]
110.0,Umspannwerk Pama,AT11,AT112,ElmTerm_0364,"LINESTRING (17.02644805853815 48.04094444871016, 17.02627967641468 48.04093579744291, 17.02611291575376 48.04090992695758, 17.02594938255817 48.04086708640109, 17.02579065175247 48.04080768835141, 17.02563825201522 48.04073230484423, 17.0254936510564 48.04064166186395, 17.02535824148194 48.04053663235201, 17.02523332738136 48.04041822780002, 17.02512011176788 48.04028758850854, 17.02501968499191 48.04014597260537, 17.0249330142395 48.03999474392907, 17.02486093421701 48.03983535889447, 17.02480413911167 48.03966935246657, 17.02476317590551 48.03949832337803, 17.02473843910708 48.03932391873245, 17.02473016695176 48.03914781814193, 17.02473843910708 48.0389717175514, 17.02476317590551 48.03879731290582, 17.02480413911167 48.03862628381727, 17.02486093421701 48.03846027738938, 17.0249330142395 48.03830089235478, 17.02501968499191 48.03814966367847, 17.02512011176788 48.03800804777531, 17.02523332738136 48.03787740848383, 17.02535824148194 48.03775900393184, 17.0254936510564 48.0376539744199, 17.02563825201522 48.03756333143962, 17.02579065175247 48.03748794793244, 17.02594938255817 48.03742854988276, 17.02611291575376 48.03738570932627, 17.02627967641468 48.03735983884094, 17.02644805853815 48.03735118757368, 17.02661644051007 48.03735983884094, 17.0267832007222 48.03738570932627, 17.02694673318899 48.03742854988276, 17.02710546301389 48.03748794793244, 17.02725786155603 48.03756333143962, 17.02740246115136 48.0376539744199, 17.02753786924634 48.03775900393184, 17.02766278180832 48.03787740848383, 17.0277759958832 48.03800804777531, 17.0278764211797 48.03814966367847, 17.02796309056862 48.03830089235478, 17.02803516939599 48.03846027738938, 17.02809196352053 48.03862628381727, 17.0281329259979 48.03879731290582, 17.02815766234752 48.0389717175514, 17.02816593435131 48.03914781814193, 17.02815766234752 48.03932391873245, 17.0281329259979 48.03949832337803, 17.02809196352053 48.03966935246657, 17.02803516939599 48.03983535889447, 17.02796309056862 48.03999474392907, 17.0278764211797 48.04014597260537, 17.0277759958832 48.04028758850854, 17.02766278180832 48.04041822780002, 17.02753786924634 48.04053663235201, 17.02740246115136 48.04064166186395, 17.02725786155603 48.04073230484423, 17.02710546301389 48.04080768835141, 17.02694673318899 48.04086708640109, 17.0267832007222 48.04090992695758, 17.02661644051007 48.04093579744291, 17.02644805853815 48.04094444871016)",[]
110.0,UW Gruben,AT33,AT333,ElmTerm_0156,"LINESTRING (12.51651917660547 47.03756135611379, 12.51634726124111 47.03755270484654, 12.51617700140282 47.03752683436122, 12.51601003679081 47.03748399380472, 12.51584797537349 47.03742459575504, 12.51569237790158 47.03734921224787, 12.51554474287678 47.03725856926759, 12.51540649211995 47.03715353975564, 12.51527895707753 47.03703513520365, 12.51516336599845 47.03690449591218, 12.51506083210472 47.03676288000901, 12.51497234286988 47.03661165133271, 12.51489875050848 47.0364522662981, 12.5148407637682 47.03628625987021, 12.5147989411037 47.03611523078166, 12.51477368529805 47.03594082613608, 12.51476523958333 47.03576472554555, 12.51477368529805 47.03558862495503, 12.5147989411037 47.03541422030946, 12.5148407637682 47.03524319122091, 12.51489875050848 47.03507718479301, 12.51497234286988 47.03491779975841, 12.51506083210472 47.03476657108211, 12.51516336599845 47.03462495517895, 12.51527895707753 47.03449431588746, 12.51540649211995 47.03437591133547, 12.51554474287678 47.03427088182353, 12.51569237790158 47.03418023884326, 12.51584797537349 47.03410485533607, 12.51601003679081 47.0340454572864, 12.51617700140282 47.0340026167299, 12.51634726124111 47.03397674624458, 12.51651917660547 47.03396809497732, 12.51669109185533 47.03397674624458, 12.51686135135447 47.0340026167299, 12.51702831541576 47.0340454572864, 12.51719037609192 47.03410485533607, 12.51734597266073 47.03418023884326, 12.51749360665518 47.03427088182353, 12.51763185629403 47.03437591133547, 12.51775939017378 47.03449431588746, 12.5178749800902 47.03462495517895, 12.51797751286594 47.03476657108211, 12.51806600107043 47.03491779975841, 12.51813959252873 47.03507718479301, 12.51819757852785 47.03524319122091, 12.51823940064162 47.03541422030946, 12.51826465610814 47.03558862495503, 12.51827310170834 47.03576472554555, 12.51826465610814 47.03594082613608, 12.51823940064162 47.03611523078166, 12.51819757852785 47.03628625987021, 12.51813959252873 47.0364522662981, 12.51806600107043 47.03661165133271, 12.51797751286594 47.03676288000901, 12.5178749800902 47.03690449591218, 12.51775939017378 47.03703513520365, 12.51763185629403 47.03715353975564, 12.51749360665518 47.03725856926759, 12.51734597266073 47.03734921224787, 12.51719037609192 47.03742459575504, 12.51702831541576 47.03748399380472, 12.51686135135447 47.03752683436122, 12.51669109185533 47.03755270484654, 12.51651917660547 47.03756135611379)",[]
110.0, ,AT21,AT211,ElmTerm_0567,"LINESTRING (13.98920292078633 46.58008666530645, 13.98903204304728 46.58007801403919, 13.98886281082913 46.58005214355386, 13.98869685393607 46.58000930299737, 13.98853577063251 46.57994990494769, 13.98838111225054 46.57987452144052, 13.98823436824934 46.57978387846023, 13.98809695187032 46.57967884894829, 13.98797018652616 46.5795604443963, 13.987855293055 46.57942980510482, 13.98775337796233 46.57928818920166, 13.98766542276405 46.57913696052535, 13.98759227453325 46.57897757549075, 13.98753463774179 46.57881156906286, 13.98749306747532 46.57864053997431, 13.98746796408701 46.57846613532873, 13.98745956934164 46.57829003473821, 13.98746796408701 46.57811393414768, 13.98749306747532 46.5779395295021, 13.98753463774179 46.57776850041355, 13.98759227453325 46.57760249398566, 13.98766542276405 46.57744310895106, 13.98775337796233 46.57729188027476, 13.987855293055 46.57715026437159, 13.98797018652616 46.57701962508011, 13.98809695187032 46.57690122052812, 13.98823436824934 46.57679619101618, 13.98838111225054 46.5767055480359, 13.98853577063251 46.57663016452872, 13.98869685393607 46.57657076647904, 13.98886281082913 46.57652792592255, 13.98903204304728 46.57650205543722, 13.98920292078633 46.57649340416997, 13.98937379839843 46.57650205543722, 13.98954303024058 46.57652792592255, 13.98970898652303 46.57657076647904, 13.98987006900487 46.57663016452872, 13.99002472638557 46.5767055480359, 13.99017146924442 46.57679619101618, 13.99030888438392 46.57690122052812, 13.99043564843902 46.57701962508011, 13.99055054062112 46.57715026437159, 13.99065245447428 46.57729188027476, 13.99074040853021 46.57744310895106, 13.99081355575974 46.57760249398566, 13.99087119172947 46.57776850041355, 13.99091276138534 46.5779395295021, 13.99093786439765 46.57811393414768, 13.99094625901606 46.57829003473821, 13.99093786439765 46.57846613532873, 13.99091276138534 46.57864053997431, 13.99087119172947 46.57881156906286, 13.99081355575974 46.57897757549075, 13.99074040853021 46.57913696052535, 13.99065245447428 46.57928818920166, 13.99055054062112 46.57942980510482, 13.99043564843902 46.5795604443963, 13.99030888438392 46.57967884894829, 13.99017146924442 46.57978387846023, 13.99002472638557 46.57987452144052, 13.98987006900487 46.57994990494769, 13.98970898652303 46.58000930299737, 13.98954303024058 46.58005214355386, 13.98937379839843 46.58007801403919, 13.98920292078633 46.58008666530645)",[]
110.0,Spittal an der Drau,AT21,AT212,ElmTerm_0167,"LINESTRING (13.51940667364081 46.79170449679378, 13.51923545259626 46.79169584552653, 13.51906588038272 46.7916699750412, 13.51889959007855 46.79162713448471, 13.5187381831588 46.79156773643502, 13.5185832140718 46.79149235292785, 13.51843617526857 46.79140170994757, 13.51829848282907 46.79129668043562, 13.51817146282408 46.79117827588363, 13.51805633854366 46.79104763659215, 13.51795421871556 46.790906020689, 13.51786608682682 46.79075479201269, 13.51779279165167 46.79059540697808, 13.51773503907667 46.79042940055019, 13.51769338530216 46.79025837146164, 13.51766823148526 46.79008396681607, 13.51765981987624 46.78990786622554, 13.51766823148526 46.78973176563502, 13.51769338530216 46.78955736098945, 13.51773503907667 46.7893863319009, 13.51779279165167 46.789220325473, 13.51786608682682 46.7890609404384, 13.51795421871556 46.78890971176209, 13.51805633854366 46.78876809585893, 13.51817146282408 46.78863745656746, 13.51829848282907 46.78851905201547, 13.51843617526857 46.78841402250352, 13.5185832140718 46.78832337952323, 13.5187381831588 46.78824799601607, 13.51889959007855 46.78818859796639, 13.51906588038272 46.78814575740989, 13.51923545259626 46.78811988692456, 13.51940667364081 46.7881112356573, 13.51957789456233 46.78811988692456, 13.51974746641152 46.78814575740989, 13.51991375612403 46.78818859796639, 13.52007516224753 46.78824799601607, 13.52023013036429 46.78832337952323, 13.52037716806059 46.78841402250352, 13.520514859299 46.78851905201547, 13.5206418780549 46.78863745656746, 13.52075700108622 46.78876809585893, 13.52085911971324 46.78890971176209, 13.52094725049504 46.7890609404384, 13.52102054469996 46.789220325473, 13.52107829647871 46.7893863319009, 13.52111994966156 46.78955736098945, 13.52114510311411 46.78973176563502, 13.5211535146001 46.78990786622554, 13.52114510311411 46.79008396681607, 13.52111994966156 46.79025837146164, 13.52107829647871 46.79042940055019, 13.52102054469996 46.79059540697808, 13.52094725049504 46.79075479201269, 13.52085911971324 46.790906020689, 13.52075700108622 46.79104763659215, 13.5206418780549 46.79117827588363, 13.520514859299 46.79129668043562, 13.52037716806059 46.79140170994757, 13.52023013036429 46.79149235292785, 13.52007516224753 46.79156773643502, 13.51991375612403 46.79162713448471, 13.51974746641152 46.7916699750412, 13.51957789456233 46.79169584552653, 13.51940667364081 46.79170449679378)",[]
110.0,Umspannwerk Bürs,AT34,AT341,ElmTerm_0330,"LINESTRING (9.816260966943904 47.15339944881269, 9.816087444499436 47.15339079754543, 9.815915593081352 47.15336492706011, 9.815747067716625 47.15332208650361, 9.815583491402949 47.15326268845394, 9.815426439478109 47.15318730494676, 9.815277424448329 47.15309666196647, 9.815137881421583 47.15299163245453, 9.815009154286283 47.15287322790254, 9.8148924827684 47.15274258861106, 9.81478899049173 47.1526009727079, 9.814699674156246 47.1524497440316, 9.81462539393887 47.15229035899699, 9.814566865209017 47.1521243525691, 9.814524651638832 47.15195332348056, 9.81449915977436 47.15177891883498, 9.814490635120075 47.15160281824445, 9.81449915977436 47.15142671765393, 9.814524651638832 47.15125231300835, 9.814566865209017 47.1510812839198, 9.81462539393887 47.1509152774919, 9.814699674156246 47.1507558924573, 9.81478899049173 47.150604663781, 9.8148924827684 47.15046304787784, 9.815009154286283 47.15033240858636, 9.815137881421583 47.15021400403437, 9.815277424448329 47.15010897452242, 9.815426439478109 47.15001833154215, 9.815583491402949 47.14994294803497, 9.815747067716625 47.14988354998529, 9.815915593081352 47.14984070942879, 9.816087444499436 47.14981483894346, 9.816260966943904 47.14980618767621, 9.816434489297444 47.14981483894346, 9.81660634044624 47.14984070942879, 9.816774865373672 47.14988354998529, 9.816938441098849 47.14994294803497, 9.817095492306596 47.15001833154215, 9.817244506518255 47.15010897452242, 9.817384048657287 47.15021400403437, 9.817512774869394 47.15033240858636, 9.817629445464085 47.15046304787784, 9.817732936853043 47.150604663781, 9.817822252370403 47.1507558924573, 9.817896531870691 47.1509152774919, 9.817955060012039 47.1510812839198, 9.817997273144931 47.15125231300835, 9.818022764740116 47.15142671765393, 9.818031289303477 47.15160281824445, 9.818022764740116 47.15177891883498, 9.817997273144931 47.15195332348056, 9.817955060012039 47.1521243525691, 9.817896531870691 47.15229035899699, 9.817822252370403 47.1524497440316, 9.817732936853043 47.1526009727079, 9.817629445464085 47.15274258861106, 9.817512774869394 47.15287322790254, 9.817384048657287 47.15299163245453, 9.817244506518255 47.15309666196647, 9.817095492306596 47.15318730494676, 9.816938441098849 47.15326268845394, 9.816774865373672 47.15332208650361, 9.81660634044624 47.15336492706011, 9.816434489297444 47.15339079754543, 9.816260966943904 47.15339944881269)",[]
110.0,Umspannwerk Wöllersdorf,AT12,AT122,ElmTerm_0381,"LINESTRING (16.18672645950909 47.85075183787939, 16.18655733977414 47.85074318661214, 16.18638984861186 47.85071731612681, 16.18622559905991 47.85067447557032, 16.18606617294128 47.85061507752064, 16.18591310563015 47.85053969401346, 16.18576787126487 47.85044905103318, 16.18563186855053 47.85034402152124, 16.18550640728799 47.85022561696925, 16.18539269575898 47.85009497767777, 16.18529182908886 47.8499533617746, 16.18520477869919 47.8498021330983, 16.18513238295157 47.8496427480637, 16.18507533907307 47.8494767416358, 16.18503419644094 47.84930571254726, 16.18500935129125 47.84913130790168, 16.18500104290255 47.84895520731115, 16.18500935129125 47.84877910672063, 16.18503419644094 47.84860470207505, 16.18507533907307 47.8484336729865, 16.18513238295157 47.84826766655861, 16.18520477869919 47.84810828152401, 16.18529182908886 47.8479570528477, 16.18539269575898 47.84781543694454, 16.18550640728799 47.84768479765306, 16.18563186855053 47.84756639310107, 16.18576787126487 47.84746136358913, 16.18591310563015 47.84737072060885, 16.18606617294128 47.84729533710167, 16.18622559905991 47.84723593905199, 16.18638984861186 47.8471930984955, 16.18655733977414 47.84716722801017, 16.18672645950909 47.84715857674291, 16.18689557909914 47.84716722801017, 16.18706306983228 47.8471930984955, 16.18722731868735 47.84723593905199, 16.18738674386813 47.84729533710167, 16.18753981003649 47.84737072060885, 16.18768504309799 47.84746136358913, 16.18782104439765 47.84756639310107, 16.18794650418896 47.84768479765306, 16.18806021424675 47.84781543694454, 16.18816107950219 47.8479570528477, 16.18824812858808 47.84810828152401, 16.18832052319293 47.84826766655861, 16.18837756613358 47.8484336729865, 16.18841870806882 47.84860470207505, 16.18844355278938 47.84877910672063, 16.18845186103318 47.84895520731115, 16.18844355278938 47.84913130790168, 16.18841870806882 47.84930571254726, 16.18837756613358 47.8494767416358, 16.18832052319293 47.8496427480637, 16.18824812858808 47.8498021330983, 16.18816107950219 47.8499533617746, 16.18806021424675 47.85009497767777, 16.18794650418896 47.85022561696925, 16.18782104439765 47.85034402152124, 16.18768504309799 47.85044905103318, 16.18753981003649 47.85053969401346, 16.18738674386813 47.85061507752064, 16.18722731868735 47.85067447557032, 16.18706306983228 47.85071731612681, 16.18689557909914 47.85074318661214, 16.18672645950909 47.85075183787939)",[]
110.0,Umspannwerk Pressbaum,AT12,AT126,ElmTerm_0376,"LINESTRING (16.06934245373886 48.17955323094831, 16.06917323378414 48.17954457968106, 16.06900564336821 48.17951870919573, 16.06884129648451 48.17947586863923, 16.06868177589335 48.17941647058955, 16.06852861787866 48.17934108708238, 16.06838329745216 48.1792504441021, 16.06824721414768 48.17914541459015, 16.06812167854205 48.17902701003816, 16.06800789963284 48.17889637074668, 16.06790697319419 48.17875475484352, 16.0678198712231 48.17860352616722, 16.06774743257783 48.17844414113262, 16.06769035489847 48.17827813470472, 16.0676491878877 48.17810710561617, 16.0676243280163 48.1779327009706, 16.06761601470456 48.17775660038008, 16.0676243280163 48.17758049978955, 16.0676491878877 48.17740609514397, 16.06769035489847 48.17723506605542, 16.06774743257783 48.17706905962753, 16.0678198712231 48.17690967459293, 16.06790697319419 48.17675844591662, 16.06800789963284 48.17661683001346, 16.06812167854205 48.17648619072198, 16.06824721414768 48.17636778616999, 16.06838329745216 48.17626275665805, 16.06852861787866 48.17617211367777, 16.06868177589335 48.17609673017059, 16.06884129648451 48.17603733212091, 16.06900564336821 48.17599449156442, 16.06917323378414 48.17596862107909, 16.06934245373886 48.17595996981184, 16.06951167354961 48.17596862107909, 16.06967926353918 48.17599449156442, 16.0698436097305 48.17603733212091, 16.07000312938988 48.17609673017059, 16.07015628626921 48.17617211367777, 16.07030160540036 48.17626275665805, 16.07043768729931 48.17636778616999, 16.07056322144324 48.17648619072198, 16.07067699889075 48.17661683001346, 16.07077792392388 48.17675844591662, 16.07086502459963 48.17690967459293, 16.07093746210952 48.17706905962753, 16.0709945388571 48.17723506605542, 16.0710357051755 48.17740609514397, 16.07106056462053 48.17758049978955, 16.0710688777883 48.17775660038008, 16.07106056462053 48.1779327009706, 16.0710357051755 48.17810710561617, 16.0709945388571 48.17827813470472, 16.07093746210952 48.17844414113262, 16.07086502459963 48.17860352616722, 16.07077792392388 48.17875475484352, 16.07067699889075 48.17889637074668, 16.07056322144324 48.17902701003816, 16.07043768729931 48.17914541459015, 16.07030160540036 48.1792504441021, 16.07015628626921 48.17934108708238, 16.07000312938988 48.17941647058955, 16.0698436097305 48.17947586863923, 16.06967926353918 48.17951870919573, 16.06951167354961 48.17954457968106, 16.06934245373886 48.17955323094831)",[]
110.0,Umspannwerk Hart,AT12,AT122,ElmTerm_0285,"LINESTRING (15.93306038157071 47.66562794729715, 15.93289104615253 47.6656192960299, 15.93272334138617 47.66559342554457, 15.93255888236633 47.66555058498808, 15.93239925293314 47.6654911869384, 15.93224599041864 47.66541580343122, 15.93210057084083 47.66532516045093, 15.93196439468827 47.66522013093899, 15.93183877343182 47.665101726387, 15.93172491689375 47.66497108709552, 15.93162392159565 47.66482947119236, 15.93153676019751 47.66467824251606, 15.93146427212978 47.66451885748145, 15.9314071555084 47.66435285105356, 15.93136596041095 47.66418182196501, 15.93134108357865 47.66400741731944, 15.93133276459507 47.66383131672891, 15.93134108357865 47.66365521613838, 15.93136596041095 47.66348081149281, 15.9314071555084 47.66330978240426, 15.93146427212978 47.66314377597637, 15.93153676019751 47.66298439094177, 15.93162392159565 47.66283316226546, 15.93172491689375 47.6626915463623, 15.93183877343182 47.66256090707082, 15.93196439468827 47.66244250251883, 15.93210057084083 47.66233747300689, 15.93224599041864 47.6622468300266, 15.93239925293314 47.66217144651943, 15.93255888236633 47.66211204846975, 15.93272334138617 47.66206920791326, 15.93289104615253 47.66204333742792, 15.93306038157071 47.66203468616067, 15.93322971684601 47.66204333742792, 15.93339742118923 47.66206920791326, 15.93356187952195 47.66211204846975, 15.93372150803043 47.66217144651943, 15.93387476941817 47.6622468300266, 15.93402018771045 47.66233747300689, 15.93415636246815 47.66244250251883, 15.93428198227398 47.66256090707082, 15.93439583736143 47.6626915463623, 15.93449683126467 47.66283316226546, 15.93458399137728 47.66298439094177, 15.93465647831825 47.66314377597637, 15.93471359401493 47.66330978240426, 15.93475478842525 47.66348081149281, 15.93477966483442 47.66365521613838, 15.93478798367512 47.66383131672891, 15.93477966483442 47.66400741731944, 15.93475478842525 47.66418182196501, 15.93471359401493 47.66435285105356, 15.93465647831825 47.66451885748145, 15.93458399137728 47.66467824251606, 15.93449683126467 47.66482947119236, 15.93439583736143 47.66497108709552, 15.93428198227398 47.665101726387, 15.93415636246815 47.66522013093899, 15.93402018771045 47.66532516045093, 15.93387476941817 47.66541580343122, 15.93372150803043 47.6654911869384, 15.93356187952195 47.66555058498808, 15.93339742118923 47.66559342554457, 15.93322971684601 47.6656192960299, 15.93306038157071 47.66562794729715)",[]
110.0,Umspannwerk Innerfragant,AT21,AT212,ElmTerm_0379,"LINESTRING (13.05191559913638 46.97925592967555, 13.05174404789766 46.9792472784083, 13.05157414867379 46.97922140792296, 13.05140753769225 46.97917856736647, 13.05124581951612 46.97911916931679, 13.05109055159093 46.97904378580962, 13.05094322924521 46.97895314282934, 13.05080527128911 46.97884811331739, 13.05067800634991 46.9787297087654, 13.05056266007593 46.97859906947392, 13.05046034333228 46.97845745357076, 13.05037204150184 46.97830622489445, 13.05029860499496 46.97814683985985, 13.05024074105886 46.97798083343196, 13.05019900696596 46.97780980434341, 13.05017380464664 46.97763539969784, 13.0501653768181 46.97745929910732, 13.05017380464664 46.97728319851679, 13.05019900696596 46.97710879387121, 13.05024074105886 46.97693776478267, 13.05029860499496 46.97677175835477, 13.05037204150184 46.97661237332017, 13.05046034333228 46.97646114464386, 13.05056266007593 46.9763195287407, 13.05067800634991 46.97618888944923, 13.05080527128911 46.97607048489724, 13.05094322924521 46.97596545538529, 13.05109055159093 46.975874812405, 13.05124581951612 46.97579942889783, 13.05140753769225 46.97574003084815, 13.05157414867379 46.97569719029165, 13.05174404789766 46.97567131980633, 13.05191559913638 46.97566266853907, 13.05208715025603 46.97567131980633, 13.05225704912725 46.97569719029165, 13.05242365953612 46.97574003084815, 13.05258537694157 46.97579942889783, 13.05274064392767 46.975874812405, 13.05288796520199 46.97596545538529, 13.05302592199556 46.97607048489724, 13.05315318572578 46.97618888944923, 13.05326853079076 46.9763195287407, 13.05337084637189 46.97646114464386, 13.05345914713094 46.97661237332017, 13.05353258269873 46.97677175835477, 13.05359044586415 46.97693776478267, 13.05363217938438 46.97710879387121, 13.05365738135104 46.97728319851679, 13.05366580906051 46.97745929910732, 13.05365738135104 46.97763539969784, 13.05363217938438 46.97780980434341, 13.05359044586415 46.97798083343196, 13.05353258269873 46.97814683985985, 13.05345914713094 46.97830622489445, 13.05337084637189 46.97845745357076, 13.05326853079076 46.97859906947392, 13.05315318572578 46.9787297087654, 13.05302592199556 46.97884811331739, 13.05288796520199 46.97895314282934, 13.05274064392767 46.97904378580962, 13.05258537694157 46.97911916931679, 13.05242365953612 46.97917856736647, 13.05225704912725 46.97922140792296, 13.05208715025603 46.9792472784083, 13.05191559913638 46.97925592967555)",[]
