name,geometry
Umspannwerk Gurk,"POLYGON ((14.3029681 46.8780964, 14.3028683 46.8782229, 14.3027364 46.8783901, 14.3030696 46.8785022, 14.3032337 46.8784594, 14.3035094 46.8785531, 14.3036668 46.8783577, 14.3029681 46.8780964))"
Umspannwerk Wietersdorf,"POLYGON ((14.5380706 46.8416442, 14.5384807 46.8416752, 14.5387539 46.84117, 14.5383743 46.8411352, 14.5381775 46.8411172, 14.5380706 46.8416442))"
Umspannwerk Klaus,"POLYGON ((14.1630396 47.8215085, 14.1634357 47.8214199, 14.1633678 47.8212752, 14.1629772 47.821363, 14.1629972 47.821401, 14.1630377 47.8214887, 14.1630311 47.8214901, 14.1630396 47.8215085))"
Umspannwerk St. Stephan,"POLYGON ((15.7284239 46.8834149, 15.7286741 46.8829987, 15.7282164 46.8828529, 15.7279701 46.882947, 15.7279526 46.883012, 15.7279402 46.8830284, 15.7279255 46.8830478, 15.7278014 46.883012, 15.7276695 46.8830968, 15.7275997 46.8831737, 15.7284239 46.8834149))"
Umspannwerk Unterrettenbach,"POLYGON ((15.8444644 47.110687, 15.8442156 47.1106474, 15.8442782 47.1104655, 15.8444209 47.1104882, 15.8444592 47.1105254, 15.84456 47.1105415, 15.8445363 47.1106103, 15.8444932 47.1106034, 15.8444644 47.110687))"
Umspannwerk Sankt Margareten,"POLYGON ((14.395553 46.5449505, 14.395717 46.5449694, 14.3959898 46.5450008, 14.3959463 46.5452275, 14.3955967 46.545191, 14.3955058 46.5451451, 14.395553 46.5449505))"
Umspannwerk Fisching,"POLYGON ((14.7231984 47.1744894, 14.7234272 47.1744428, 14.7235871 47.1744136, 14.7235009 47.1742018, 14.7234319 47.1742217, 14.7233108 47.173905, 14.722967 47.1740106, 14.7231984 47.1744894))"
Umspannwerk Zell am Ziller,"POLYGON ((11.8979097 47.2326529, 11.8978554 47.2326857, 11.8978243 47.2327072, 11.8977529 47.2327537, 11.8975573 47.2328116, 11.8974936 47.2328194, 11.8974016 47.2328134, 11.8972144 47.2328167, 11.8967276 47.2329497, 11.8966467 47.2329795, 11.8965979 47.2330151, 11.8965622 47.2330532, 11.8965412 47.2331, 11.896537 47.233154, 11.8965476 47.2332098, 11.8968402 47.2340689, 11.896867 47.2340917, 11.8969072 47.2340953, 11.896985 47.2340789, 11.8971084 47.2340443, 11.8971272 47.2340744, 11.8971755 47.23417, 11.8969984 47.2344186, 11.8970038 47.2345582, 11.8980402 47.2346724, 11.8984949 47.2341318, 11.8986635 47.2339886, 11.8985669 47.2338049, 11.8984414 47.2335754, 11.8986936 47.2335144, 11.899002 47.2334397, 11.8990262 47.2334087, 11.8990551 47.2334003, 11.8991771 47.233365, 11.8991496 47.2333158, 11.8991294 47.2332785, 11.8990919 47.2332093, 11.8988599 47.2327859, 11.898821 47.2327039, 11.8987982 47.2326565, 11.8989645 47.2326183, 11.8988666 47.2325081, 11.8987271 47.2322458, 11.8985903 47.2321785, 11.8985568 47.2321853, 11.898526 47.2321903, 11.8984227 47.2320874, 11.8980364 47.2323469, 11.8978956 47.2324954, 11.897964 47.2326228, 11.8979097 47.2326529))"
Umspannwerk Zell am Ziller,"POLYGON ((11.8979097 47.2326529, 11.8978554 47.2326857, 11.8978243 47.2327072, 11.8977529 47.2327537, 11.8975573 47.2328116, 11.8974936 47.2328194, 11.8974016 47.2328134, 11.8972144 47.2328167, 11.8967276 47.2329497, 11.8966467 47.2329795, 11.8965979 47.2330151, 11.8965622 47.2330532, 11.8965412 47.2331, 11.896537 47.233154, 11.8965476 47.2332098, 11.8968402 47.2340689, 11.896867 47.2340917, 11.8969072 47.2340953, 11.896985 47.2340789, 11.8971084 47.2340443, 11.8971272 47.2340744, 11.8971755 47.23417, 11.8969984 47.2344186, 11.8970038 47.2345582, 11.8980402 47.2346724, 11.8984949 47.2341318, 11.8986635 47.2339886, 11.8985669 47.2338049, 11.8984414 47.2335754, 11.8986936 47.2335144, 11.899002 47.2334397, 11.8990262 47.2334087, 11.8990551 47.2334003, 11.8991771 47.233365, 11.8991496 47.2333158, 11.8991294 47.2332785, 11.8990919 47.2332093, 11.8988599 47.2327859, 11.898821 47.2327039, 11.8987982 47.2326565, 11.8989645 47.2326183, 11.8988666 47.2325081, 11.8987271 47.2322458, 11.8985903 47.2321785, 11.8985568 47.2321853, 11.898526 47.2321903, 11.8984227 47.2320874, 11.8980364 47.2323469, 11.8978956 47.2324954, 11.897964 47.2326228, 11.8979097 47.2326529))"
Umspannwerk Zell am Ziller,"POLYGON ((11.8979097 47.2326529, 11.8978554 47.2326857, 11.8978243 47.2327072, 11.8977529 47.2327537, 11.8975573 47.2328116, 11.8974936 47.2328194, 11.8974016 47.2328134, 11.8972144 47.2328167, 11.8967276 47.2329497, 11.8966467 47.2329795, 11.8965979 47.2330151, 11.8965622 47.2330532, 11.8965412 47.2331, 11.896537 47.233154, 11.8965476 47.2332098, 11.8968402 47.2340689, 11.896867 47.2340917, 11.8969072 47.2340953, 11.896985 47.2340789, 11.8971084 47.2340443, 11.8971272 47.2340744, 11.8971755 47.23417, 11.8969984 47.2344186, 11.8970038 47.2345582, 11.8980402 47.2346724, 11.8984949 47.2341318, 11.8986635 47.2339886, 11.8985669 47.2338049, 11.8984414 47.2335754, 11.8986936 47.2335144, 11.899002 47.2334397, 11.8990262 47.2334087, 11.8990551 47.2334003, 11.8991771 47.233365, 11.8991496 47.2333158, 11.8991294 47.2332785, 11.8990919 47.2332093, 11.8988599 47.2327859, 11.898821 47.2327039, 11.8987982 47.2326565, 11.8989645 47.2326183, 11.8988666 47.2325081, 11.8987271 47.2322458, 11.8985903 47.2321785, 11.8985568 47.2321853, 11.898526 47.2321903, 11.8984227 47.2320874, 11.8980364 47.2323469, 11.8978956 47.2324954, 11.897964 47.2326228, 11.8979097 47.2326529))"
Umspannwerk Brixen,"POLYGON ((12.2753009 47.4584672, 12.2753829 47.4582651, 12.2755493 47.4581596, 12.2756849 47.4578257, 12.2760392 47.4578914, 12.2757701 47.4585543, 12.2753009 47.4584672))"
Umspannwerk Feiting,"POLYGON ((15.601644 46.9113575, 15.6022102 46.9113124, 15.6021787 46.9110121, 15.6019056 46.9110213, 15.601852 46.9108885, 15.6015779 46.9108978, 15.601644 46.9113575))"
Umspannwerk Lienz,"POLYGON ((12.8037511 46.8239766, 12.8040665 46.8248003, 12.8032639 46.8250517, 12.8032888 46.8254877, 12.8033496 46.8261697, 12.8033871 46.8263146, 12.8039737 46.8272081, 12.8041102 46.8272464, 12.8049086 46.8270038, 12.8069558 46.8263908, 12.8066718 46.8259292, 12.8076173 46.8256462, 12.8073986 46.8251754, 12.8079581 46.8249888, 12.8078515 46.824846, 12.8088582 46.824515, 12.8094074 46.8243345, 12.8091873 46.8239537, 12.8082561 46.8242288, 12.8082393 46.8242016, 12.8078709 46.8236111, 12.8078205 46.8236061, 12.8077774 46.8236025, 12.807353 46.8229373, 12.8043607 46.8238399, 12.8037511 46.8239766))"
Umspannwerk Lienz,"POLYGON ((12.8037511 46.8239766, 12.8040665 46.8248003, 12.8032639 46.8250517, 12.8032888 46.8254877, 12.8033496 46.8261697, 12.8033871 46.8263146, 12.8039737 46.8272081, 12.8041102 46.8272464, 12.8049086 46.8270038, 12.8069558 46.8263908, 12.8066718 46.8259292, 12.8076173 46.8256462, 12.8073986 46.8251754, 12.8079581 46.8249888, 12.8078515 46.824846, 12.8088582 46.824515, 12.8094074 46.8243345, 12.8091873 46.8239537, 12.8082561 46.8242288, 12.8082393 46.8242016, 12.8078709 46.8236111, 12.8078205 46.8236061, 12.8077774 46.8236025, 12.807353 46.8229373, 12.8043607 46.8238399, 12.8037511 46.8239766))"
Umspannwerk Lienz,"POLYGON ((12.8037511 46.8239766, 12.8040665 46.8248003, 12.8032639 46.8250517, 12.8032888 46.8254877, 12.8033496 46.8261697, 12.8033871 46.8263146, 12.8039737 46.8272081, 12.8041102 46.8272464, 12.8049086 46.8270038, 12.8069558 46.8263908, 12.8066718 46.8259292, 12.8076173 46.8256462, 12.8073986 46.8251754, 12.8079581 46.8249888, 12.8078515 46.824846, 12.8088582 46.824515, 12.8094074 46.8243345, 12.8091873 46.8239537, 12.8082561 46.8242288, 12.8082393 46.8242016, 12.8078709 46.8236111, 12.8078205 46.8236061, 12.8077774 46.8236025, 12.807353 46.8229373, 12.8043607 46.8238399, 12.8037511 46.8239766))"
Umspannwerk Wels Nord,"POLYGON ((14.0082406 48.16913, 14.0079553 48.1690013, 14.0081674 48.1687922, 14.0084527 48.168921, 14.0082406 48.16913))"
Umspannwerk Feldkirch,"POLYGON ((9.589214399999999 47.2326932, 9.589307999999999 47.2326382, 9.589430200000001 47.2325651, 9.589460799999999 47.2325886, 9.5895875 47.2325014, 9.5898185 47.2326618, 9.5896542 47.232907, 9.589214399999999 47.2326932))"
Umspannwerk Götzis,"POLYGON ((9.6297864 47.3347292, 9.6297151 47.3347395, 9.629635499999999 47.334732, 9.629569699999999 47.3346958, 9.629490199999999 47.3346252, 9.629319600000001 47.3344421, 9.6291799 47.3342471, 9.6296575 47.3340855, 9.6300469 47.3345964, 9.6299844 47.3345852, 9.6299385 47.3346007, 9.629907599999999 47.3346112, 9.6299309 47.334641, 9.629921299999999 47.3346679, 9.6297864 47.3347292))"
Umspannwerk Zurndorf,"POLYGON ((16.9939928 47.9392867, 16.9953391 47.938851, 16.9953749 47.9388034, 16.9954205 47.938789, 16.9955586 47.938745, 16.9956323 47.9387594, 16.9972728 47.9382195, 16.9952182 47.9362222, 16.9949103 47.9361455, 16.9940056 47.9365617, 16.9939701 47.9366003, 16.9939477 47.9365659, 16.9939332 47.9365429, 16.9938126 47.9363754, 16.9918567 47.9372723, 16.9919866 47.9373976, 16.9926819 47.9380684, 16.9927214 47.9380841, 16.993728 47.9390424, 16.9939415 47.9392394, 16.9939928 47.9392867))"
Umspannwerk Zurndorf,"POLYGON ((16.9939928 47.9392867, 16.9953391 47.938851, 16.9953749 47.9388034, 16.9954205 47.938789, 16.9955586 47.938745, 16.9956323 47.9387594, 16.9972728 47.9382195, 16.9952182 47.9362222, 16.9949103 47.9361455, 16.9940056 47.9365617, 16.9939701 47.9366003, 16.9939477 47.9365659, 16.9939332 47.9365429, 16.9938126 47.9363754, 16.9918567 47.9372723, 16.9919866 47.9373976, 16.9926819 47.9380684, 16.9927214 47.9380841, 16.993728 47.9390424, 16.9939415 47.9392394, 16.9939928 47.9392867))"
Umspannwerk Stadlau,"POLYGON ((16.4594694 48.2273572, 16.4586216 48.2261967, 16.4579997 48.2265525, 16.4585162 48.2272146, 16.458583 48.2272992, 16.4586445 48.2273813, 16.4587765 48.2275475, 16.4588501 48.2276398, 16.458919 48.2276123, 16.4589014 48.2275902, 16.4588819 48.2275657, 16.4592039 48.2274511, 16.4593195 48.2274102, 16.4594694 48.2273572))"
Klagenfurt Nord,"POLYGON ((14.315671 46.6297716, 14.31558 46.6297941, 14.3156092 46.6298498, 14.3153237 46.6299174, 14.3153907 46.6300427, 14.315676 46.6299772, 14.3156929 46.6300094, 14.315784 46.6299869, 14.315671 46.6297716))"
Klagenfurt Süd,"POLYGON ((14.3209313 46.60693, 14.3209297 46.6069762, 14.3207995 46.6069741, 14.3207954 46.6070914, 14.3209256 46.6070936, 14.3209263 46.6070718, 14.3213484 46.6070788, 14.3213534 46.606937, 14.3209557 46.6069309, 14.3209313 46.60693))"
Umspannwerk Leopoldstadt,"POLYGON ((16.371651 48.2238562, 16.3718103 48.2237498, 16.371899 48.2238117, 16.3719665 48.2237742, 16.37196 48.2237686, 16.3720294 48.2237287, 16.3716191 48.2234049, 16.3715055 48.2234688, 16.3713455 48.2233317, 16.3713434 48.2233013, 16.3713827 48.2233092, 16.371702 48.2231517, 16.3719083 48.223332, 16.3718442 48.2233685, 16.3721899 48.2236375, 16.3722278 48.2236166, 16.3725829 48.2239284, 16.3726016 48.2239407, 16.37265 48.223989, 16.3725758 48.2240348, 16.372528 48.2239953, 16.3724924 48.2239602, 16.3725021 48.2239536, 16.3724873 48.2239396, 16.372412 48.223977, 16.3723646 48.2239381, 16.3723536 48.2239463, 16.3722961 48.2239024, 16.3723097 48.2238955, 16.3722554 48.2238542, 16.3723747 48.2237891, 16.3723392 48.2237612, 16.3721127 48.2238904, 16.3721366 48.2239114, 16.3720054 48.2239897, 16.3719277 48.2239345, 16.3718225 48.2239992, 16.3718001 48.2239782, 16.3716641 48.2238669, 16.371651 48.2238562))"
Umspannwerk Schönkirchen,"POLYGON ((16.6926648 48.3516869, 16.6927614 48.3512007, 16.693664 48.3512799, 16.6936581 48.3513094, 16.6941153 48.3513496, 16.6940901 48.3514765, 16.693764 48.3514479, 16.6937274 48.351632, 16.6940402 48.3516595, 16.6940113 48.351805, 16.6926648 48.3516869))"
Umspannwerk Andau,"POLYGON ((17.0411921 47.8164447, 17.0425518 47.8152976, 17.0428564 47.8154597, 17.0428808 47.8154727, 17.0430498 47.8154555, 17.043559 47.8157306, 17.0423069 47.816815, 17.0421613 47.8167708, 17.0416367 47.8166194, 17.0415384 47.8165726, 17.0414959 47.8165524, 17.0413994 47.8165536, 17.0411921 47.8164447))"
Umspannwerk Baumgartenberg,"POLYGON ((14.7603173 48.2059029, 14.7605074 48.2055321, 14.759965 48.2054091, 14.7597832 48.2057874, 14.7603173 48.2059029))"
Umspannwerk Währing,"POLYGON ((16.3339323 48.2273868, 16.3346652 48.2272095, 16.3345144 48.2269912, 16.334444 48.2270135, 16.3344678 48.2270454, 16.3340981 48.2271379, 16.3340816 48.2271126, 16.3340084 48.2271311, 16.3338148 48.2271798, 16.3338779 48.2272885, 16.3339323 48.2273868))"
Umspannwerk Greuth,"POLYGON ((13.680476 46.543269, 13.6799848 46.543067, 13.6799513 46.5430255, 13.6794222 46.5428083, 13.6792442 46.543013, 13.6793375 46.5432153, 13.6794256 46.5432902, 13.6796616 46.5433613, 13.6797529 46.5433648, 13.6798051 46.5433668, 13.6799432 46.543495, 13.6801967 46.5435387, 13.6803161 46.5434129, 13.6803389 46.5434231, 13.680476 46.543269))"
Umspannwerk Wagenham,"POLYGON ((13.1032214 48.0991865, 13.103099 48.0988727, 13.1030437 48.098738, 13.1034796 48.0986553, 13.1035189 48.0987737, 13.1039462 48.0986948, 13.1041427 48.0992098, 13.1035788 48.0993204, 13.1032214 48.0991865))"
Umspannwerk Enns-Industrie,"POLYGON ((14.4946537 48.2351647, 14.4954879 48.2351601, 14.4954802 48.2345277, 14.4950913 48.2345298, 14.4950847 48.2339911, 14.4946045 48.2339937, 14.4945564 48.2340188, 14.4945634 48.2345697, 14.4945701 48.2351326, 14.494577 48.2351443, 14.4945924 48.235155, 14.4946091 48.2351619, 14.4946282 48.2351645, 14.4946537 48.2351647))"
Umspannwerk Dornbirn Süd,"POLYGON ((9.7315133 47.4099604, 9.7321121 47.409549, 9.7324001 47.4097413, 9.7319358 47.4100628, 9.731856000000001 47.4100098, 9.731807699999999 47.4100432, 9.7315133 47.4099604))"
Umspannwerk Rauz,"POLYGON ((10.1791169 47.1378721, 10.1790561 47.1379709, 10.1797217 47.1381602, 10.179816 47.1380069, 10.1793903 47.1378858, 10.1793568 47.1379403, 10.1791169 47.1378721))"
Umspannwerk Schwechat,"POLYGON ((16.5067354 48.1359383, 16.5069869 48.1360182, 16.5070779 48.1359997, 16.507057 48.135954, 16.5073811 48.1358881, 16.5072582 48.135619, 16.5068537 48.1357012, 16.5068849 48.1357695, 16.5066775 48.1358117, 16.5067354 48.1359383))"
Umspannwerk Pinggau,"POLYGON ((16.0807782 47.426594, 16.0813846 47.426157, 16.0809374 47.425871, 16.0803634 47.4262948, 16.0807782 47.426594))"
Umspannwerk Essling,"POLYGON ((16.524564 48.2138789, 16.5251072 48.2138321, 16.5250723 48.2136453, 16.5245344 48.2136831, 16.524564 48.2138789))"
Umspannwerk Landstraße,"POLYGON ((16.400343 48.1859527, 16.4006675 48.1857926, 16.400483 48.1856252, 16.4004958 48.1856185, 16.4003742 48.185517, 16.4001806 48.1856097, 16.4000382 48.1856818, 16.400343 48.1859527))"
Umspannwerk Eisenstadtplatz,"POLYGON ((16.3833108 48.1654718, 16.3833134 48.1654575, 16.3834213 48.1654776, 16.3833971 48.165542, 16.383373 48.1655384, 16.3833354 48.1656225, 16.3820936 48.16539, 16.3824074 48.164635, 16.3828923 48.164724, 16.382883 48.1647489, 16.3828441 48.1648528, 16.3825415 48.1647978, 16.3824879 48.164932, 16.3824664 48.1649284, 16.3823727 48.1651556, 16.3823183 48.1652875, 16.3827813 48.1653735, 16.3830005 48.1654142, 16.3833108 48.1654718))"
Umspannwerk Prinzendorf,"POLYGON ((16.74669 48.5875425, 16.7470162 48.587546, 16.7470237 48.5872449, 16.7466974 48.5872413, 16.74669 48.5875425))"
Umspannwerk Liesing,"POLYGON ((16.2963835 48.1381954, 16.2973876 48.1381747, 16.2974085 48.1381742, 16.2976946 48.1381677, 16.2979745 48.1381727, 16.298 48.1375461, 16.2979542 48.1375453, 16.2979546 48.1375333, 16.2979567 48.1374683, 16.2976139 48.1374596, 16.2976132 48.1374809, 16.2972815 48.1374728, 16.2970227 48.1374932, 16.2969638 48.1374916, 16.2964033 48.1375342, 16.2963984 48.1377797, 16.2963835 48.1381954))"
 ,"POLYGON ((14.4755658 48.1301637, 14.4756603 48.1302325, 14.4757349 48.1301869, 14.4756403 48.130118, 14.4755658 48.1301637))"
Umspannwerk Baden,"POLYGON ((16.2472774 48.0013208, 16.247558 48.0012051, 16.2478022 48.0011044, 16.2478955 48.0010567, 16.2481771 48.0009126, 16.2478071 48.0004798, 16.2468817 48.0008602, 16.2472774 48.0013208))"
Umspannwerk Schärding,"POLYGON ((13.4420863 48.4351875, 13.4433576 48.4353049, 13.4436317 48.433904, 13.4423361 48.4337969, 13.4420863 48.4351875))"
Umspannwerk Messendorf,"POLYGON ((15.4789141 47.0436364, 15.4791064 47.0434227, 15.4792371 47.0434773, 15.4791362 47.0435894, 15.4792211 47.0436249, 15.4791305 47.0437286, 15.4789141 47.0436364))"
Umspannwerk Auen,"POLYGON ((13.8591619 46.5952676, 13.8594976 46.5954781, 13.8596303 46.5955613, 13.8599088 46.5953716, 13.8602021 46.5951719, 13.8599991 46.5950368, 13.8599394 46.5949971, 13.8597271 46.5948559, 13.8593678 46.5951176, 13.8591619 46.5952676))"
Umspannwerk Wienerberg,"POLYGON ((16.3537656 48.1685521, 16.3536432 48.1683442, 16.3538467 48.1682912, 16.3538262 48.1682563, 16.3539517 48.1681902, 16.3541103 48.1684629, 16.3537656 48.1685521))"
Schaltanlage Kopswerk I,"POLYGON ((10.0536677 46.9691621, 10.0536182 46.9689175, 10.0535953 46.9688043, 10.054566 46.9687129, 10.0546156 46.9689585, 10.0546383 46.9690707, 10.0536677 46.9691621))"
Umspannwerk Rodundwerk II,"POLYGON ((9.874182599999999 47.0849087, 9.8742067 47.0847789, 9.8744341 47.0848029, 9.874454 47.0847314, 9.8746764 47.0847498, 9.874632699999999 47.0849501, 9.874182599999999 47.0849087))"
Umspannwerk Mariahilf,"POLYGON ((16.3612866 48.2013239, 16.3612595 48.2013001, 16.3612079 48.2012548, 16.3611838 48.201267, 16.3610401 48.2011408, 16.3610643 48.2011285, 16.3610365 48.2011032, 16.3610556 48.2010825, 16.3610933 48.2010985, 16.3611086 48.2010826, 16.3611534 48.2010362, 16.3611714 48.2010175, 16.3612222 48.2009648, 16.3609702 48.2008582, 16.3608609 48.2009632, 16.3609151 48.2009861, 16.360903 48.2009988, 16.3609308 48.2010113, 16.3609744 48.2010496, 16.3609503 48.2010618, 16.3609231 48.2010379, 16.3607208 48.2011401, 16.3610602 48.2014384, 16.3612866 48.2013239))"
Umspannwerk Leoben-West,"POLYGON ((15.0819139 47.3726103, 15.0827103 47.3725891, 15.0827236 47.3728183, 15.0819272 47.3728396, 15.0819139 47.3726103))"
Umspannwerk Aspern,"POLYGON ((16.4960582 48.2180195, 16.495667 48.2180973, 16.4957578 48.2183, 16.4959306 48.2182657, 16.4959032 48.2182046, 16.4959453 48.2181962, 16.4959589 48.2182264, 16.4961352 48.2181913, 16.4960582 48.2180195))"
Umspannwerk Zwentendorf,"POLYGON ((15.8855818 48.3539433, 15.8854412 48.3538394, 15.8855788 48.3537577, 15.8857188 48.3538639, 15.8855818 48.3539433))"
Schaltwerk Kronstorf,"POLYGON ((14.4706648 48.116682, 14.4701826 48.1163192, 14.4701964 48.1162466, 14.470855 48.115855, 14.4696957 48.1149738, 14.4690359 48.115356, 14.4688948 48.115692, 14.468591 48.115987, 14.4682504 48.1163331, 14.4678046 48.1167355, 14.469235 48.117807, 14.4692792 48.1177814, 14.4706411 48.1169921, 14.4706648 48.116682))"
Umspannwerk Kagran,"POLYGON ((16.4543064 48.249392, 16.4555904 48.2491218, 16.4553989 48.248717, 16.4553499 48.2486791, 16.4552811 48.2486724, 16.4550245 48.2487249, 16.4540055 48.2489412, 16.454011 48.2489494, 16.4543064 48.249392))"
Klagenfurt West,"POLYGON ((14.2805044 46.6117172, 14.2808653 46.6118274, 14.2809613 46.611679, 14.2807871 46.6116258, 14.2806004 46.6115688, 14.2805044 46.6117172))"
Umspannwerk Neuhaus,"POLYGON ((16.0393332 48.0040635, 16.0394812 48.003778, 16.0396275 48.003717, 16.0404343 48.0039027, 16.0403804 48.0039868, 16.0403305 48.0040796, 16.0403147 48.004111, 16.040269 48.0042017, 16.0402659 48.0042109, 16.0399063 48.0041879, 16.0393332 48.0040635))"
 ,"POLYGON ((14.4118327 48.017679, 14.4118267 48.0175048, 14.412006 48.017502, 14.4120124 48.0176892, 14.4119433 48.0176903, 14.4119429 48.0176773, 14.4118327 48.017679))"
Umspannwerk Penzing,"POLYGON ((16.3104663 48.1954565, 16.3104431 48.1954568, 16.310415 48.1952808, 16.3100408 48.1953117, 16.3100227 48.1952195, 16.3103983 48.1951909, 16.310348 48.1948961, 16.3103156 48.1948972, 16.3103049 48.1948345, 16.3103358 48.1948331, 16.3102458 48.1942944, 16.3104248 48.1942798, 16.3105076 48.194738, 16.3103561 48.1947473, 16.3103716 48.1948308, 16.3105185 48.1948209, 16.3106266 48.1954424, 16.3104663 48.1954565))"
Umspannwerk Messe,"POLYGON ((16.4106015 48.2104268, 16.4104105 48.2102666, 16.4108256 48.2100468, 16.4110166 48.2102071, 16.4106015 48.2104268))"
Umspannwerk Tulln-West,"POLYGON ((16.0407957 48.3139157, 16.0414261 48.3122999, 16.0424069 48.312426, 16.0417473 48.3140828, 16.0416767 48.3140704, 16.0407957 48.3139157))"
Umspannwerk Schwarzenbach,"POLYGON ((12.5828356 47.2788234, 12.5826269 47.278639, 12.5828166 47.2780977, 12.5829129 47.2780925, 12.582915 47.2781125, 12.583367 47.278133, 12.5834087 47.278262, 12.5835495 47.2782636, 12.5835526 47.2782921, 12.5841246 47.2782992, 12.5841269 47.2788401, 12.5828356 47.2788234))"
Umspannwerk Schwarzenbach,"POLYGON ((12.5828356 47.2788234, 12.5826269 47.278639, 12.5828166 47.2780977, 12.5829129 47.2780925, 12.582915 47.2781125, 12.583367 47.278133, 12.5834087 47.278262, 12.5835495 47.2782636, 12.5835526 47.2782921, 12.5841246 47.2782992, 12.5841269 47.2788401, 12.5828356 47.2788234))"
Umspannwerk Leonding,"POLYGON ((14.2257631 48.2687989, 14.2258687 48.2688485, 14.2259183 48.268878, 14.2260022 48.2690218, 14.2262066 48.2690784, 14.2264169 48.2691558, 14.2265861 48.2689574, 14.2264075 48.2686273, 14.2257631 48.2687989))"
Umspannwerk Halbenrain,"POLYGON ((15.957144 46.7186911, 15.9566846 46.718421, 15.9575419 46.7183207, 15.957632 46.7186414, 15.957144 46.7186911))"
Umspannwerk Wilhelmsburg,"POLYGON ((15.6132404 48.1113786, 15.6129762 48.110868, 15.6128017 48.1105309, 15.6128774 48.1105129, 15.613338 48.1103971, 15.6137986 48.1112374, 15.6132404 48.1113786))"
Umspannwerk Peigarten,"POLYGON ((16.0494871 48.697921, 16.0504092 48.6980138, 16.0506097 48.6970779, 16.050261 48.6968651, 16.0497294 48.6969061, 16.0494871 48.697921))"
Umspannwerk Stollhofen,"POLYGON ((15.7570204 48.3571983, 15.7576404 48.357075, 15.7575964 48.3569466, 15.757525 48.3567644, 15.7575092 48.3567671, 15.757497 48.3567362, 15.7574182 48.3567498, 15.7574143 48.3567398, 15.7573768 48.3567463, 15.7573701 48.3567293, 15.7568817 48.3568663, 15.7570204 48.3571983))"
Umspannwerk Pöls,"POLYGON ((14.5902615 47.2142514, 14.5908839 47.2142505, 14.5908829 47.2139298, 14.5902605 47.2139307, 14.5902615 47.2142514))"
Umspannwerk Lassee,"POLYGON ((16.7998614 48.2232463, 16.7987281 48.2230888, 16.7988121 48.2228239, 16.7998879 48.2224589, 16.8000889 48.2225457, 16.7998614 48.2232463))"
Umspannwerk Regau,"POLYGON ((13.7151519 47.9871287, 13.7150597 47.9870879, 13.7161885 47.9863861, 13.7161602 47.9868574, 13.7161815 47.9869469, 13.7162421 47.987061, 13.7151519 47.9871287))"
Umspannwerk Rosshag,"POLYGON ((11.7786114 47.0857057, 11.7788676 47.0854211, 11.7786437 47.0853277, 11.7783875 47.0856123, 11.7786114 47.0857057))"
Umspannwerk Hard,"POLYGON ((9.693130099999999 47.4806996, 9.6930668 47.4805313, 9.6927117 47.4805965, 9.6925612 47.4801983, 9.693429 47.480203, 9.6935824 47.480611, 9.693130099999999 47.4806996))"
 ,"POLYGON ((13.4402428 48.553614, 13.4403592 48.5535411, 13.440557 48.5536795, 13.4404406 48.5537524, 13.4402428 48.553614))"
 ,"POLYGON ((15.2139114 47.410316, 15.2134448 47.4100557, 15.2137389 47.4098264, 15.2141951 47.4100784, 15.2140821 47.4101762, 15.2140358 47.4102163, 15.2139114 47.410316))"
Umspannwerk Leopoldau,"POLYGON ((16.4217071 48.2720501, 16.4203085 48.2726992, 16.4201059 48.2725096, 16.4195248 48.2719657, 16.4204139 48.2715601, 16.420534 48.2715659, 16.4210618 48.2717837, 16.4217071 48.2720501))"
Umspannwerk Michelbeuern,"POLYGON ((16.3488058 48.2229204, 16.3489706 48.2228548, 16.3490483 48.2228239, 16.3491148 48.2227992, 16.3493644 48.2226999, 16.3498889 48.2224863, 16.3500383 48.2224272, 16.3499448 48.2222377, 16.3498424 48.2221187, 16.3495233 48.2217482, 16.3491311 48.2217791, 16.347809 48.2222996, 16.3477871 48.2223537, 16.3477875 48.2224249, 16.3481675 48.2225534, 16.3482672 48.2225493, 16.3483496 48.2225163, 16.3483895 48.2225625, 16.3484616 48.2225364, 16.3486564 48.2227538, 16.3488058 48.2229204))"
Umspannwerk Breitenfeld,"POLYGON ((15.4988197 47.5341248, 15.4989082 47.5341683, 15.4991148 47.5342697, 15.4988251 47.5345468, 15.4985247 47.5344055, 15.4988197 47.5341248))"
Umspannwerk Klosterneuburg,"POLYGON ((16.333521 48.3000635, 16.3337255 48.2998066, 16.3338584 48.2998493, 16.3340381 48.2999466, 16.3339616 48.3001134, 16.3338744 48.3001875, 16.3337551 48.3002838, 16.3335917 48.3003943, 16.3334738 48.3002455, 16.3334451 48.3002049, 16.3334502 48.3001589, 16.333521 48.3000635))"
Umspannwerk Gaweinstal,"POLYGON ((16.5690289 48.4751535, 16.5699972 48.4748405, 16.5691026 48.4736313, 16.5685796 48.4735077, 16.5679681 48.4737096, 16.5690289 48.4751535))"
Umspannwerk Hauskirchen,"POLYGON ((16.7494637 48.6260938, 16.749461 48.625562, 16.7488656 48.6255655, 16.7488763 48.6257938, 16.7488401 48.6258239, 16.7487503 48.6257884, 16.7486242 48.6259134, 16.7487737 48.6259759, 16.7487731 48.6260606, 16.7488388 48.6261005, 16.7494637 48.6260938))"
